# Gene Family	3003	3004	3005	3007	3008	3009	3012	3013	3014	3016	3020	3021	3022	3023	3025	3026	3027	3028	3029	3030	3031	3032	3033	3036	3037	3039	3042	3043	3044	3046	3047	3048	3049	3003A	3003B	3004A	3004B	3005A	3005B	3007A	3007B	3008A	3008B	3009A	3009B	3012A	3012B	3013A	3013B	3014A	3014B	3016A	3016B	3020A	3020B	3021A	3021B	3022A	3022B	3023A	3023B	3025A	3025B	3026A	3026B	3027A	3027B	3028A	3028B	3029A	3029B	3030A	3030B	3031A	3031B	3032A	3032B	3033A	3033B	3036A	3036B	3037A	3037B	3039A	3039B	3042A	3042B	3043A	3043B	3044A	3044B	3046A	3046B	3047B	3048A	3048B	3049A	3049B
2.7.11.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.17	325.049	289.844	0	224.414	39.403	37.835	0	94.924	309.356	10.001	0	49.864	264.152	295.44	7.655	211.804	0	110.671	183.581	0	137.076	14.592	201.558	12.196	209.441	0	0	540.401	0	11.894	0	119.189	201.526	166.194	0	1256.043	0	0	0	49.528	11.772	19.456	11.873	11.165	0	43.161	0	51.567	289.027	77.559	300.421	0	0	0	0	290.087	193.997	256.665	0	183.102	0	7.638	10.164	170.725	0	25.107	0	154.408	257.685	17.803	123.448	0	0	0	93.301	105.291	99.202	37.832	113.47	11.244	0	122.706	0	0	44.155	0	0	673.405	627.566	285.915	221.947	0	0	8.11	32.895	80.341	357.043	38.306
2.7.11.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.176	0	0	0	0	0	0	6.63	62.973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.32	45.779	528.363	6.339	23.37	11.423	104.067	18.861	76.997	103.413	104.384	25.227	0	5.768	242.542	8.543	109.827	317.442	131.038	23.304	9.054	118.173	347.636	31.783	76.729	20.691	26.298	284.271	116.727	106.759	43.771	32.486	77.788	183.504	56.198	448.36	9.211	64.826	27.124	33.437	5.741	0	15.554	25.351	99.113	99.856	171.267	34.11	27.835	30.723	293.26	43.852	40.264	18.658	22.258	6.066	18.596	79.732	47.318	24.973	14.101	87.951	54.258	43.057	74.987	0	225.659	591.42	177.742	70.904	54.319	63.592	34.625	16.122	91.352	68.147	154.691	396.681	34.733	22.714	181.779	175.311	0	81.1	109.708	105.091	1197.078	265.372	28.741	118.95	55.563	35.689	23.539	24.589	24.887	32.112	63.702	392.182	50.043
2.7.11.33	0	2.47	0	7.465	0	0	7.432	0	0	0	4.537	0	2.795	4.785	0	0	0	0	0	0	0	0	0	2.865	0	0	10.165	0	0	0	0	0	1.883	0	0	0	106.352	0	0	0	0	0	0	0	0	0	62.581	0	0	0	0	0	0	0	0	0	0	34.758	0	0	11.287	0	0	11.381	0	0	0	0	0	0	0	8.694	0	331.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.234	13.479	295.072
2.7.11.5	34.807	77.378	0	370.853	0	0	0	52.027	44.092	0	106.493	722.07	49.052	8.183	0	18.46	25.742	11.077	10.093	20.71	56.472	10.371	0	0	7.35	0	90.413	14.962	0	10.493	0	0	263.647	32.374	0	0	705.065	14.284	0	101.387	0	10.135	0	0	0	0	0	190.974	301.587	24.307	29.583	6.053	5.017	48.598	122.556	301.779	29.49	466.483	39.298	46.344	4.367	0	0	158.638	5.882	538.368	33.681	8.773	0	0	0	59.654	32.303	6923.605	0	0	4.908	0	0	8.167	0	0	0	0	0	73.048	20.324	6.589	0	0	0	0	12.563	0	14.788	56.82	1016.796	3756.435
2.7.12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.607	6.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.13.3	45534.41	55122.257	40951.29	72340.049	42609.924	43846.21	28350.399	38596.328	64446.398	32590.848	41073.571	83618.83	57814.848	74209.908	15452.778	47455.313	41961.307	51226.628	63649.612	38201.795	70339.366	42316.154	35690.622	55803.578	44882.966	55962.361	49032.593	61132.792	74630.217	45083.822	73019.774	79448.702	91853.642	89185.786	71397.071	52047.405	104517.537	45440.899	44765.271	45461.831	51256.589	39571.244	31364.6	22970.493	7708.351	31868.756	37531.94	40138.917	35284.328	142830.075	116186.761	44942.033	37884.096	40959.255	45840.237	61553.477	69930.985	67189.695	62419.163	55189.121	66852.46	28270.831	22154.438	54897.638	31330.906	104929.752	93398.663	68451.318	61026.852	7299.493	33969.026	52061.535	31539.787	210884.558	66973.428	50667.088	34253.103	32412.584	49793.212	31069.571	46484.878	53860.516	4737.638	57327.602	60839.084	32152.218	56641.222	38644.695	86358.241	14172.311	44181.683	50411.55	31157.401	33393.331	21848.488	64376.805	89845.104	194431.214
2.7.14.1	691.485	1186.501	914.973	105.488	1551.243	1015.702	24.483	273.978	1551.517	181.59	1726.035	217.01	1366.165	597.081	35.532	1090.952	380.753	2067.867	1091.378	411.228	371.878	1332.14	1879.119	1017.135	728.398	1801.83	433.789	669.028	618.528	64.574	584.789	1648.256	294.241	1923.05	2055.458	165.241	1591.795	1022.917	854.626	117.373	117.042	1088.486	574.298	1807.574	170.376	223.436	184.865	3353.94	2421.534	656.24	911.224	188.565	500.849	812.071	972.825	211.512	775.509	2375.039	1356.34	219.651	185.331	762.814	456.581	1745.18	1865.746	2265.301	750.354	437.591	1981.757	1248.268	2204.688	1020.484	483.543	186.524	235.001	1263.204	1053.255	3304.461	1627.744	2612.207	2554.133	262.55	341.53	870.673	1373.757	462.249	476.789	889.822	1582.462	2271.676	954.981	574.993	0	935.744	1292.295	897.863	281.018	218.519
2.7.2.1	3729.035	4621.987	2936.663	3792.248	3179.479	10050.374	4640.786	2658.403	3869.241	2772.141	3194.227	4116.396	3918.876	6051.407	6713.923	4343.247	1958.499	5278.366	4210.257	3297.234	4883.659	4123.68	2968.438	4203.44	5693.251	5260.211	4588.821	4628.078	4573.854	3532.103	3949.507	4811.127	5736.507	6140.696	6234.136	4293.726	6225.122	2806.392	3534.982	3717.183	3359.11	4160.476	2141.381	6691.652	1069.394	3892.455	3406.06	2669.66	2666.318	5848.915	5286.774	3098.469	3274.677	3127.402	3155.155	4615.606	5567.92	6413.705	5261.653	5043.774	4473.625	8801.365	10884.213	4924.168	4582.392	6165.775	5140.361	4149.878	5009.714	3119.843	2127.784	4510.216	2676.929	6846.446	5519.694	4256.856	4167.157	5083.367	3897.571	2759.377	5453.063	3990.33	2006.605	4618.049	5438.678	4776.661	5095.016	5450.601	6764.139	2619.141	4351.084	4296.576	2855.921	2567.35	3380.931	4903.451	4833.519	6294.066
2.7.2.11	3438.801	4770.482	3487.629	3875.06	4691.189	2413.887	4610.716	2625.591	4607.83	3017.959	4112.549	4211.821	4993.84	5378.69	348.639	4084.592	1583.79	4917.191	4196.786	2994.803	5117.667	3884.25	4396.589	4034.157	3486.681	3753.92	5236.37	4314.792	4767.75	2762.222	4003.415	5475.43	5115.086	6006.652	5332.761	4197.167	5906.29	3567.809	3332.245	3033.096	2792.764	3818.833	2071.761	1384.405	366.363	3291.514	3447.109	4993.918	4576.49	4820.312	5358.284	3283.29	3130.456	3118.577	3294.873	4595.073	5864.043	6887.163	4866.655	5133.558	3896.654	1593.486	1144.566	4891.845	3359.932	5713.52	3372.368	3914.588	5549.385	595.699	3298.004	4191.829	2385.687	9163.299	5093.21	3392.096	3473.228	5277.404	4131.643	4176.939	4400.927	3251.709	235.082	3202.275	3552.881	4745.674	5114.5	5648.476	6557.461	2774.858	4288.596	3979.26	2433.175	3001.171	3855.234	4977.712	5363.684	5912.001
2.7.2.15	0	21.875	0	241.665	0	0	0	33.876	51.104	0	192.746	807.955	40.825	8.671	0	7.463	0	41.323	0	19.516	43.724	0	0	31.315	9.462	0	40.933	16.052	0	0	19.634	0	240.428	79.334	0	0	587.026	0	0	66.623	0	0	0	0	0	0	0	132.464	424.491	13.878	88.531	0	0	38.384	123.188	244.539	23.679	609.68	52.23	69.135	0	0	0	350.288	5.319	254.147	10.092	0	0	0	0	54.142	36.408	2160.362	0	0	2.732	0	0	2.516	0	0	0	0	0	39.23	0	8.213	0	0	0	0	0	0	22.773	43.927	554.81	4408.892
2.7.2.2	101.015	74.034	58.662	707.305	0	12.693	5.128	135.481	119.895	10.698	536.183	977.448	112.787	101.144	0	283.696	77.219	77.423	0	109.436	182.596	100.344	39.393	110.691	41.534	13.605	254.475	81.313	43.951	100.649	10.123	36.313	846.509	74.737	19.36	25.971	1075.15	16.926	35.258	153.352	4.854	11.661	2.439	4.367	0	0	9.462	478.695	789.664	22.99	130.224	49.595	27.369	91.348	358.876	400.788	14.833	576.772	78.394	164.862	5.501	0	44.854	739.855	24.533	829.088	122.272	20.409	17.588	0	11.308	220.891	87.991	15408.291	12.387	86.988	43.369	16.212	101.906	35.031	43.751	11.268	0	0	34.916	81.096	81.665	55.456	30.824	22.795	168.677	30.092	35.94	0	80.437	358.197	3702.506	11643.73
2.7.2.3	4122.639	4746.28	4130.225	4188.603	5077.653	9702.381	4902.073	3204.606	5891.342	4389.69	6138.388	4654.003	5553.761	5396.88	7392.307	5107.141	2878.545	4667.429	4944.923	3393.218	5274.395	6464.97	5159.546	5365.256	6946.995	6357.751	4496.136	4608.849	4438.55	3684.108	4467.355	5682.006	5364.348	7610.56	6655.567	3909.606	6503.306	4325.56	4044.071	3647.728	3431.998	4641.753	2488.47	6833.668	1353.994	3875.58	3518.951	5022.253	4838.12	6072.061	6811.229	4162.841	4353.119	4842.358	3816.911	4742.631	6151.56	6851.834	6169.958	4062.944	4270.663	8931.391	9779.539	5450.276	5155.19	7774.222	5138.388	3842.124	6135.765	2141.967	4186.084	4583.744	2907.643	6777.4	5240.941	6439.502	7074.403	5546.371	5100.999	5702.653	7187.275	4405.53	2366.186	5242.582	6138.453	3990.095	4750.659	4603.01	6952.806	3690.62	5316.033	4558.955	2598.128	3527.45	4137.405	5142.631	4690.321	6159.475
2.7.2.4	5026.39	7239.756	4621.164	6086.503	6195.527	3884.916	7348.969	4334.507	7308.022	4956.232	7294.032	6464.428	8885.606	8438.803	883.764	6794.652	3960.815	6835.277	6219.762	4885.387	7473.214	7192.957	6124.999	7077.649	4950.825	6219.452	7802.977	7672.234	7842.756	5334.773	5523.615	8956.203	8431.871	8873.06	8681.087	8606.29	9424.753	4919.743	4298.568	5063.971	4790.336	6128.663	3449.62	4081.397	951.11	5246.18	4536.073	5671.639	5752.166	8977.555	9729.425	4881.877	4851.496	5462.111	4430.814	6576.933	9073.864	11050.432	6895.934	9176.817	4915.179	2739.751	2003.202	6665.867	5149.43	10436.903	7564.22	6108.04	8058.269	924.705	4628.263	6148.784	3549.716	10818.735	8639.278	7672.908	8025.875	7468.802	5997.402	6233.636	7662.674	4831.409	546.877	5311.516	6689.225	6740.899	7896.656	10905.366	10641.871	4577.438	6158.858	7368.493	4217.678	3936.264	7166.925	8116.992	8303.926	10773.918
2.7.2.7	1465.948	1287.673	433.313	1201.365	614.576	297.048	2183.896	1792.518	315.821	907.247	1101.638	2349.46	138.621	1661.456	0	305.598	198.124	241.052	475.139	470.384	1947.555	1855.586	804.54	524.78	1493.692	848.553	1213.028	1042.622	620.379	2975.561	2214.085	367.8	1308.892	1440.404	1147.185	660.583	633.765	428.928	492.646	2057.053	2208.905	756.742	86.006	155.254	127.08	1938.189	2136.547	313.374	1018.306	411.436	354.344	881.736	1413.109	1402.34	671.585	1134.64	1890.904	731.081	1108.218	1667.895	2223.095	85.501	90.988	875.104	1088.352	737.502	447.693	650.428	206.922	93.471	243.106	662.401	938.79	420.641	784.746	527.141	1329.501	700.3	1488.218	556.884	255.108	1703.937	88.209	563.113	628.197	340.739	615.554	1400.647	1473.993	239.092	469.981	133.087	2420.333	1179.14	220.407	445.241	654.38	346.69
2.7.2.8	3380.821	5336.033	3478.798	3815.929	4706.195	2683.952	5187.676	3117.619	5852.368	3058.219	5188.566	4530.892	6195.282	6021.581	585.06	5034.875	2744.466	5321.633	4342.538	3395.642	5112.908	4790.94	5113.443	4473.346	3818.911	4922.113	5161.861	4605.327	5351.153	3320.103	4678.764	5538.483	6053.455	6159.884	5904.03	5275.021	8075.583	3895.006	3784.246	3618.264	3037.986	4398.094	2425.673	1712.932	726.064	3761.961	3722.837	5330.233	5392.926	6351.092	6634.403	3272.429	3144.484	4362.468	3388.669	4662.294	5931.817	6913.257	4950.717	5323.145	4363.004	1887.564	1657.046	5316.437	3903.379	7731.135	5012.072	4216.896	6692.332	739.31	4115.621	4509.492	2725.713	8677.255	5339.183	6364.962	5632.111	6212.812	4990.454	5069.185	6559.025	4194.606	285.03	4057.324	5232.141	4303.477	5024.159	5726.796	7202.468	2645.443	5394.753	4482.21	2822.457	3224.083	3671.717	5280.595	7358.75	9013.771
2.7.3.3	61.476	14.52	273.058	315.098	351.055	34.575	35.761	132.851	0	285.945	0	0	0	5.437	0	43.111	0	0	41.313	0	0	51.633	11.954	0	0	0	0	913.731	0	0	8.333	1239.976	87.362	0	0	6.479	34.811	295.839	110.894	99.87	57.646	277.396	150.991	26.664	0	24.742	9.125	2254.91	737.819	0	0	421.415	124.03	22.154	0	0	0	0	0	0	0	11.97	0	18.304	0	0	0	0	35.945	0	12.744	0	17.473	0	0	64.354	35.861	0	10.959	0	0	0	0	12.9	14.565	0	6.356	383.03	1560.882	0	0	32.134	0	11.926	23.889	807.333	112.916	34.832
2.7.3.9	3037.996	5749.442	3188.663	4577.711	5033.655	3209.43	614.757	1003.54	6168.161	1507.801	3880.251	3777.078	6718.898	5055.099	535.808	5110.203	2420.594	5992.791	4061.605	3203.994	4210.717	3381.294	3674.586	4833.7	3227.719	3268.335	4431.926	5064.419	6259.36	556.664	2570.932	6131.872	7202.042	5674.242	6837.017	7532.598	9047.152	3969.244	3511.516	1645.469	1010.307	3884.493	3010.174	2915.555	696.445	1762.143	1447.231	5001.053	4249.663	7294.776	7483.767	2162.728	1435.937	2415.987	4231.427	5407.388	5100.714	9140.521	5110.848	3875.674	2084.473	1738.99	1192.079	4624.122	2372.053	6354.555	5113.3	4511.116	6918.12	748.322	4081.925	4329.075	2144.678	21757.443	5415.392	4981.937	3114.695	2240.395	3197.283	4657.419	5603.686	2644.239	367.794	3393.519	4449.286	4546.012	4831.243	6430.155	7541.896	3877.975	4196.282	5263.244	194.405	2344.279	4000.915	5862.736	9230.495	16878.906
2.7.4.1	3619.716	5670.688	3868.123	4846.155	5273.983	2235.1	6609.431	4022.873	6740.433	3339.199	4841.963	5900.828	6038.037	7176.628	556.484	5182.796	3443.735	6049.188	5847.221	3566.969	6196.301	4535.338	5264.477	4291.576	3911.153	4118.998	5796.663	5163.063	6317.964	3525.166	5546.559	7777.917	6391.194	5448.525	4875.425	5135.833	7656.66	4475.752	3832.012	3764.507	3374.57	4609.383	2668.484	1720.414	659.678	3985.741	4360.896	4193.045	5207.954	9312.894	9278.526	3697.911	2923.795	3831.404	3431.643	6075.227	8989.858	6232.453	4599.61	6158.29	6350.985	1821.477	1297.711	5729.498	3561.104	9769.029	6515.723	5182.82	7202.413	743.858	4313.528	4916.14	2674.542	10167.403	6064.031	6079.338	4988.358	6023.468	4390.287	2553.672	5165.993	5021.809	202.939	3675.992	4027.728	3847.922	5192.069	6174.978	7221.116	1572.724	3656.828	5068.995	2939.772	4003.24	3873.583	5909.359	5089.105	7186.527
2.7.4.14	140.014	254.857	272.307	463.231	184.221	203.817	20.845	42.044	707.788	154.06	135.076	24.777	241.917	459.16	93.148	936.12	708.474	391.596	233.85	149.42	351.691	338.164	277.921	287.652	257.322	70.962	142.755	719.204	984.352	101.573	236.348	1763.632	453.185	176.1	371.712	86.452	357.015	261.444	399.58	121.032	28.153	127.958	178.222	178.119	0	113.278	101.569	70.604	185.917	1279.317	1860.651	155.262	214.553	73.506	100.116	372.219	550.708	271.937	198.6	455.374	79.956	174.503	128.33	694.878	274.6	915.718	1058.415	940.449	529.872	29.497	228.225	249.082	15.604	181.644	314.658	589.933	170.982	100.897	147.114	98.237	358.483	525.391	13.615	533.431	360.211	118.119	394.703	307.417	603.889	0	48.491	402.432	29.521	164.46	52.489	652.669	263.364	284.805
2.7.4.16	1541.626	1529.302	1831.55	1944.202	2103.888	188.096	4121.076	2324.263	1949.591	3115.858	3731.647	3889.131	1230.314	2059.193	66.978	1167.672	985.135	158.267	923.719	807.181	2211.337	2846.634	2369.352	1177.71	1762.003	1872.39	1661.162	1272.828	637.598	3210.327	2336.205	659.694	1385.927	1977.44	619.648	782.964	873.953	1552.779	904.512	3181.383	2920.296	1143.848	217.898	125.955	159.079	3234.738	2835.075	1555.915	2897.285	398.363	1013.695	2755.957	2640.206	3164.261	1037.666	1511.286	2448.92	1624.605	1259.704	2192.258	2773.643	288.387	249.005	2096.79	1843.062	2001.023	988.904	612.416	1068.654	113.308	1559.02	1201.198	1525.379	6145.627	1654.946	2369.156	3398.169	879.06	2542.683	567.053	2056.9	2065.472	76.284	1043.162	901.559	1451.923	746.939	1962.753	2051.635	107.192	193.124	228.979	2565.96	1620.498	971.54	937.408	1313.955	4115.779
2.7.4.2	42.077	44.581	17.492	17.502	73.932	0	0	7.023	47.319	0	0	0	20.065	26.259	0	36.204	0	4.705	0	0	55.094	112.48	12.862	29.146	9.352	0	37.891	23.775	10.562	0	0	34.85	9.401	0	129.797	12.898	114.453	0	7.047	9.456	0	149.517	5.91	0	0	0	0	45.119	10.429	26.612	9.05	0	0	0	0	4.639	37.451	8.247	19.967	0	0	0	0	74.96	8.226	41.352	9.32	30.135	18.437	0	15.067	0	0	0	13.958	51.438	11.651	14.107	0	4.545	38.443	8.078	0	16.463	8.255	99.473	73.782	4.645	83.994	16.433	12.783	37.732	0	10.384	5.859	38.62	6.871	32.813
2.7.4.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.732	0	0	0	0	0	0	0	13.467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.4.22	3670.743	4633.257	3806.834	3918.3	4797.459	2656.675	4985.242	2843.958	5130.032	3968.763	6194.52	4294.412	5929.776	5824.167	448.756	4821.376	2322.397	4352.293	4464.019	3084.041	4859.087	6092.343	4790.334	4762.368	5404.14	5090.279	4745.624	4504.946	4742.509	3658.726	4386.651	5492.129	5513.425	7036.636	6368.397	3859.101	5988.046	4145.756	3448.469	3541.318	3449.822	4216.327	2545.483	2459.596	842.583	3939.267	3564.48	5354.431	4874.106	5377.37	6413.724	3641.141	3804.796	4771.799	3463.019	4714.184	6092.847	6829.84	5904.751	5073.643	4492.682	1860.3	1583.973	5083.494	4150.064	5806.865	4374.127	3773.736	6316.284	1747.695	4607.259	4246.608	2845.924	6382.384	5531.675	6097.275	6546.716	4939.129	4892.525	5365.6	5941.81	4090.262	1245.76	3842.127	4641.169	3977.885	4805.996	5275.219	6593.878	3709.637	4803.595	4241.023	2829.954	3335.277	4272.614	5025.506	4623.765	5250.877
2.7.4.23	9.188	38.432	0	190.422	0	0	0	49.197	29.008	4.286	122.791	246.41	45.199	22.864	0	0	6.168	49.051	0	51.195	12.806	0	4.728	12.679	0	9.186	39.806	0	0	0	0	0	189.428	17.963	0	0	264.889	9.775	9.526	74.536	0	0	30.682	0	0	0	0	188.04	183.086	10.64	18.724	19.049	17.938	59.631	110.825	88.649	36.511	213.61	15.736	42.966	0	0	0	191.182	0	123.265	0	10.314	0	0	0	110.729	30.52	5123.98	27.743	9.524	0	0	0	0	0	0	0	0	0	26.57	0	5.226	0	0	0	0	7.111	0	23.342	52.245	1352.704	3504.501
2.7.4.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.732	0	0	0	0	0	0	0	13.467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.4.25	3754.218	4873.397	4401.293	3772.08	4979.599	3176.993	4570.204	2841.959	5804.685	4259.636	5890.191	4373.717	4969.136	5107.779	710.307	4988.174	2564.711	4211.769	4585.503	3198.213	5153.207	6313.657	5180.524	5224.062	4095.543	5281.108	4846.851	4253.972	4542.885	3276.448	4235.453	5389.359	5811.946	7015.721	6893.441	3595.529	6202.927	4913.979	4612.552	3350.559	3296.244	4235.54	2354.635	3865.476	978.348	3798.153	3760.698	4884.088	4446.571	5763.652	6168.383	4035.13	4259.135	4662.266	3859.849	5233.736	6279.009	6513.16	4877.798	3935.762	4111.327	2229.954	1903.925	5388.071	4770.129	7488.049	5591.39	4076.833	5752.918	3325.689	4177.978	4241.693	2923.824	5523.762	5448.114	6083.997	7137.637	5133.437	4756.672	5180.841	5832.829	3940.613	862.275	3726.759	4882.894	3993.87	4677.122	4358.141	7118.667	4201.948	5044.225	4144.017	2848.291	3394.954	5062.042	5111.958	5414.671	5707.133
2.7.4.26	0	0	0	0	0	0	0	21.034	0	513.64	1597.591	0	755.622	0	0	0	638.647	0	0	0	0	1375.497	0	326.527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.997	269.791	0	0	14.973	259.998	924.655	151.631	0	0	112.405	42.409	0	0	0	0	0	0	719.29	628.151	0	0	0	0	0	0	0	0	1873.008	2187.105	0	0	317.543	907.593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.4.27	45.779	528.363	6.339	23.37	11.423	104.067	18.861	76.997	103.413	104.384	25.227	0	5.768	242.542	8.543	109.827	317.442	131.038	23.304	9.054	118.173	347.636	31.783	76.729	20.691	26.298	284.271	116.727	106.759	43.771	32.486	77.788	183.504	56.198	448.36	9.211	64.826	27.124	33.437	5.741	0	15.554	25.351	99.113	99.856	171.267	34.11	27.835	30.723	293.26	43.852	40.264	18.658	22.258	6.066	18.596	79.732	47.318	24.973	14.101	87.951	54.258	43.057	74.987	0	225.659	591.42	177.742	70.904	54.319	63.592	34.625	16.122	91.352	68.147	154.691	396.681	34.733	22.714	181.779	175.311	0	81.1	109.708	105.091	1197.078	265.372	28.741	118.95	55.563	35.689	23.539	24.589	24.887	32.112	63.702	392.182	50.043
2.7.4.28	0	2.47	0	7.465	0	0	7.432	0	0	0	4.537	0	2.795	4.785	0	0	0	0	0	0	0	0	0	2.865	0	0	10.165	0	0	0	0	0	1.883	0	0	0	106.352	0	0	0	0	0	0	0	0	0	62.581	0	0	0	0	0	0	0	0	0	0	34.758	0	0	11.287	0	0	11.381	0	0	0	0	0	0	0	8.694	0	331.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.234	13.479	295.072
2.7.4.29	3.404	0	0	10.916	0	0	0	0	0	0	5.508	0	0	0	0	0	7.582	1.758	0	2.7	7.089	0	0	0	0	0	6.981	0	0	3.743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.819	0	0	0	0	0	4.578	0	6.87	9.257	0	16.159	0	0	0	0	0	108.426	0	0	0	0	0	2.884	1.763	1295.638	0	0	0	0	0	0	0	0	0	0	0	0	2.272	0	2.692	0	0	0	0	0	0	20.883	0	38.376
2.7.4.3	4379.759	8031.144	5235.45	4534.877	5792.775	10062.994	5452.651	3406.416	6642.989	5156.958	9220.848	5118.291	7850.835	6571.884	8447.171	9786.298	4044.669	6000.533	6101.151	5166.766	5989.412	8577.185	5916.178	6536.146	6022.365	6733.685	5837.413	6653.116	6456.443	3865.957	5343.686	6589.908	6997.641	8338.915	9859.114	5622.416	7902.17	4755.696	5845.834	4137.112	3876.908	5370.654	2849.047	9313.385	1202.913	4253.352	3963.516	5556.004	5752.074	8299.395	10960.305	4729.053	4111.26	6249.187	4409.584	5516.282	7539.81	9412.646	8842.192	5686.746	4575.842	8820.255	9479.827	5752.671	5032.818	8992.304	6989.719	4590.242	7523.611	2015.322	4938.01	5583.888	3054.376	6804.818	6418.556	9789.234	10716.428	6279.59	5482.845	6452.304	8651.72	4496.215	2042.017	5783.671	6818.296	5995.72	6270.762	6559.365	8290.903	4062.415	5391.777	5435.165	2924.835	3531.45	5171.158	9246.472	5737.519	4495.117
2.7.4.6	1306.262	649.638	612.969	923.567	1111.538	50.655	1201.256	2334.829	476.627	1666.12	2096.689	2789.628	1186.025	2184.13	46.962	454.231	843.789	398.238	687.425	416.609	2417.064	2211.793	714.668	624.029	1176.448	1296.734	1687.221	800.317	301.964	1544.552	2094.513	263.8	810.836	1046.683	597.387	1025.749	834.075	460.823	888.241	983.341	807.527	1235.183	314.626	49.278	168.936	1357.487	1743.507	476.718	1213.969	197.033	321.172	1014.759	1138.23	1762.586	692.629	1299.421	2374.009	683.944	623.618	1554.79	3158.581	264.658	87.765	858.631	661.567	2153.295	1000.594	631.377	178.634	101.797	131.525	507.287	828.541	3858.362	700.63	2365.934	3260.204	471.049	1091.549	578.075	1030.736	1956.823	121.826	752.45	559.238	1178.845	754.732	913.035	554.048	138.18	191	245.165	1413.833	1214.235	449.493	942.976	564.109	786.383
2.7.4.7	1208.119	844.682	1288.035	1703.668	1438.401	491.56	582.715	1417.648	1138.648	2330.855	882.066	2561.134	1900.413	2045.564	136.589	991.572	378.421	863.657	2033.818	1049.286	1196.025	790.045	705.225	1186.089	803.549	1227.776	1672.689	1261.568	1201.182	1208.017	2000.533	1412.856	2278.488	3694.021	1422.679	1497.552	2888.659	1290.806	2200.965	1456.548	1551.428	1684.589	657.942	65.45	134.876	1030.084	909.915	1265.953	457.187	1142.562	1291.417	2828.342	1203.789	1154.346	1270.262	1610.478	2600.159	2325.225	1881.469	2487.697	1638.385	426.186	283.803	1093.757	847.698	1081.098	663.96	1016.551	1888.367	122.404	550.839	1391.997	1104.07	3772.589	2820.404	871.121	733.517	831.257	720.968	598.081	600.65	1397.925	82.08	901.79	1077.304	2302.747	2079.126	2562.163	2308.517	237.522	492.142	2037.411	527.454	799.643	1267.141	1775.792	1952.319	3109.982
