TaxoName,pValue,fdrCorrectedpVal,CohenEffectSize,foldChanges,Mean0_tolerant,mean1_sensitive
TAG49:2-FA17:0,0.0050363107327020705,0.06197441061761293,0.38664830734934125,0.6167131174059008,0.930255,1.508408
TAG49:2-FA18:2,0.09452123432036692,0.20952618260572198,0.10168511394669556,0.8058352974787517,1.48929,1.8481319999999997
TAG49:3-FA16:0,0.09452123432036692,0.20952618260572198,0.25552622153045695,0.6401218087769063,1.242945,1.9417320000000005
TAG49:3-FA16:1,0.04311444678307524,0.1370942521304527,0.2554070424041373,0.73192456550314,1.0022974999999998,1.3694
TAG49:3-FA18:3,0.020381618821281644,0.10248084507436314,0.34126864541111573,0.6207237262655787,1.126405,1.8146639999999998
TAG50:1-FA14:0,0.027956835097083223,0.11248982463233961,0.19376511817262135,0.4623473170865556,1.7523924999999998,3.7902080000000002
TAG50:1-FA16:1,0.0026389932064447156,0.05334536267313247,0.32716505324449885,0.3663439220391259,1.02718,2.803868
TAG50:1-FA18:0,0.06089244635765351,0.1656977146078456,0.2334578135457607,0.5860365283427039,1.2483,2.1300719999999997
TAG50:1-FA20:1,0.008899379826678383,0.0712789950268863,0.3406093876877632,0.6012369414526767,1.100165,1.829836
TAG50:2-FA14:0,0.11158444542817716,0.23106144919151808,0.13799700919845903,0.5554528068943814,2.29452,4.1309
TAG50:2-FA14:1,0.003432854125072642,0.05499608861502526,0.2496996174506153,0.2557837729419994,1.0941775,4.277743999999999
TAG50:2-FA16:1,0.0750943513807286,0.18319224296660006,0.2882466004697168,0.3707306472018789,1.281125,3.4556759999999995
TAG50:2-FA18:0,0.037844444282208636,0.13060948453493956,0.2956092604133032,0.36668079493959377,1.160995,3.166228
TAG50:2-FA18:1,0.05727011108483427,0.16153596116619368,0.2184455509582178,0.41062976217963515,1.6503899999999998,4.019168
TAG50:2-FA20:2,0.03483522423402289,0.1279301201224267,0.27803150604113447,0.5690455518236724,1.1954600000000002,2.100816
TAG50:3-FA14:1,0.02349356851236546,0.10497915614209617,0.21464523246114067,0.2333471355460441,1.3282875,5.692324
TAG50:3-FA18:0,0.027009841606625184,0.10919693106678467,0.21071307701560396,0.3079687347548807,1.1110625,3.607712
TAG50:4-FA14:1,0.10564542920187608,0.22201230047621978,0.19587797786266206,0.3482952399911342,1.357705,3.8981440000000003
TAG50:4-FA16:0,0.02037887235298498,0.10248084507436314,0.30935470864441317,0.5540084412896981,1.13515,2.0489759999999997
TAG50:4-FA16:1,0.09995998203157681,0.2164949610836957,0.2863333766351365,0.5266486353103034,1.52813,2.901612
TAG50:4-FA18:1,0.09452123432036692,0.20952618260572198,0.16656650249110963,0.2721321171675374,1.43733,5.2817359999999995
TAG50:4-FA18:3,0.01828974278616612,0.1012666778078555,0.32467207769328466,0.4978578162351436,1.18295,2.37608
TAG50:5-FA14:0,0.08932226365120512,0.2049583833510085,0.16386354727049773,0.6522224727141862,1.2613800000000002,1.933972
