TaxoName,sensitiveSample_1,sensitiveSample_2,sensitiveSample_3,sensitiveSample_4,sensitiveSample_5,sensitiveSample_6,sensitiveSample_7,sensitiveSample_8,sensitiveSample_9,sensitiveSample_10,sensitiveSample_11,sensitiveSample_12,sensitiveSample_13,sensitiveSample_14,sensitiveSample_15,sensitiveSample_16,sensitiveSample_17,sensitiveSample_18,sensitiveSample_19,sensitiveSample_20,sensitiveSample_21,sensitiveSample_22,sensitiveSample_23,sensitiveSample_24,sensitiveSample_25,sensitiveSample_26,sensitiveSample_27,sensitiveSample_28,sensitiveSample_29,sensitiveSample_30,sensitiveSample_31,sensitiveSample_32,sensitiveSample_33,sensitiveSample_34,sensitiveSample_35,sensitiveSample_36,sensitiveSample_37,sensitiveSample_38,tolerantSample_1,tolerantSample_2,tolerantSample_3,tolerantSample_4,tolerantSample_5,tolerantSample_6,tolerantSample_7,tolerantSample_8,tolerantSample_9,tolerantSample_10,tolerantSample_11,tolerantSample_12,tolerantSample_13,tolerantSample_14,tolerantSample_15,tolerantSample_16,tolerantSample_17,tolerantSample_18,tolerantSample_19,tolerantSample_20,tolerantSample_21,tolerantSample_22,tolerantSample_23,tolerantSample_24,tolerantSample_25,tolerantSample_26,tolerantSample_27,tolerantSample_28,tolerantSample_29,tolerantSample_30,tolerantSample_31,tolerantSample_32,tolerantSample_33,tolerantSample_34,tolerantSample_35,tolerantSample_36,tolerantSample_37,tolerantSample_38,tolerantSample_39,tolerantSample_40,tolerantSample_41,tolerantSample_42,tolerantSample_43,tolerantSample_44,tolerantSample_45,tolerantSample_46,tolerantSample_47,tolerantSample_48,tolerantSample_49,tolerantSample_50,tolerantSample_51,tolerantSample_52,tolerantSample_53,tolerantSample_54,tolerantSample_55,tolerantSample_56,tolerantSample_57,tolerantSample_58,tolerantSample_59,tolerantSample_60
beta-sitosterol,0.5724,3.3274,0.6785,2.608,3.4261,0.8801,5.3705,0.4511,4.2855,1.4929,5.9102,3.6477,0.6248,4.21,3.557,4.0766,0.7416,2.5158,2.7569,1.657,1.9688,3.3412,5.0457,1.3999,0.3597,4.3843,4.5506,0.4116,0.2004,2.5603,3.0131,1.0,0.7107,2.2117,0.9905,0.833,4.8782,2.4526,0.3499,1.1484,0.4647,3.5028,0.4961,3.8228,7.4592,3.3166,0.4791,3.6856,0.6328,1.5122,0.6879,0.2767,0.1557,0.428,0.4735,0.4418,0.3426,5.8288,0.5255,0.3642,0.7868,4.6882,0.3325,0.7426,3.9931,0.7532,0.4658,0.5921,3.9203,4.1777,3.3869,6.2588,3.4661,4.0283,0.1511,0.4687,2.379,2.4376,0.5229,0.4974,0.7513,0.29,0.8021,0.362,1.8299,0.9711,0.2866,0.3484,2.1514,2.0458,4.1025,1.0544,0.3436,0.6743,0.8197,0.5064,4.8371,4.3952
biliverdin,1.3397,2.1797,0.577,0.212,0.9423,1.3551,1.0195,1.7373,0.2648,1.0441,0.8385,0.212,0.8389,7.027,13.6485,1.006,3.1911,2.5105,3.0505,2.8443,1.9135,1.2257,0.67,7.8603,0.6,0.281,1.104,3.0449,1.3197,9.2316,2.1559,1.3945,1.2043,3.0662,3.0256,0.3233,0.212,0.7901,0.994,0.3658,1.1385,0.4551,0.4201,1.9372,1.978,0.5554,0.6853,0.8487,0.6437,0.5299,0.4588,0.9752,0.3978,0.7621,0.2678,0.6377,0.6104,0.4177,1.4362,3.1235,0.5039,0.4078,1.0428,4.0888,0.6792,0.4316,0.6863,6.6763,2.6887,5.1224,0.2269,0.4796,0.454,0.5089,0.4724,1.0963,1.2106,1.2084,1.5173,0.854,1.0171,0.3365,0.4135,1.215,3.9282,1.4643,0.4899,0.803,1.6073,0.8592,3.7817,0.8954,0.7123,0.7055,2.7665,1.0845,0.9303,3.6157
campesterol,0.9493,4.2367,0.5896,3.2706,3.3919,1.3508,5.148,0.5237,4.7363,1.9532,5.3896,5.1532,1.5477,5.4428,5.4686,4.0252,0.7517,2.3702,3.9279,0.8843,2.3965,4.5504,8.2902,1.9931,0.4301,3.7455,5.4051,0.4738,0.5982,2.4513,2.5022,0.8972,0.5645,2.5757,0.6291,0.5478,5.4498,4.0453,0.3743,1.5569,0.4744,5.3645,0.5071,5.7833,9.8227,5.7063,0.6826,5.3614,0.6156,1.3966,1.0,0.3319,0.1338,0.5024,0.3525,0.2792,0.337,6.1199,0.6789,0.5086,0.912,4.9245,0.1954,0.5621,5.0695,0.8138,0.7363,0.5285,5.9573,3.8226,3.8851,8.2078,4.6382,5.629,0.3817,0.4608,2.9781,4.3464,0.8007,0.5719,0.6093,0.3511,0.6647,0.3752,1.3332,0.8547,0.2142,0.2879,2.0021,1.5966,3.3868,0.9221,0.3973,0.5221,0.8024,0.3774,4.7471,5.2595
carboxyethyl-GABA,1.5654,1.0799,1.2703,0.0664,1.9427,1.4375,1.132,1.955,0.9965,0.3759,0.9579,0.7928,0.045,0.4501,0.5942,1.2658,1.0743,0.7119,0.9625,0.8681,0.3521,1.7423,1.0486,0.4527,1.8431,1.351,1.2335,1.1879,0.8486,0.1393,0.6811,0.3264,0.9995,0.5095,0.6293,0.1982,1.2603,0.0459,0.5843,1.6621,0.9933,1.7765,1.28,1.0349,0.5936,0.2486,1.2571,2.1323,1.1931,1.6671,1.563,0.6873,1.8948,1.0,1.1442,1.2536,2.0233,1.3278,1.286,0.9646,2.1885,3.4081,1.0409,0.8696,1.5114,1.2158,0.5395,0.7185,0.5013,0.1608,0.2934,0.8714,0.9924,2.1827,0.6935,1.2381,0.9967,0.8515,1.1875,0.3821,1.6493,2.4216,0.8672,1.1749,0.4846,1.6337,0.9737,0.8881,0.3566,0.9933,0.7606,1.6979,1.2432,1.2769,1.6103,1.8281,1.3508,0.4682
cerotoylcarnitine (C26)*,2.0983,0.9423,0.6149,0.4873,0.5487,0.7613,0.8902,2.0022,0.6844,0.4873,0.5982,0.8349,1.6243,1.16,1.9027,1.1463,0.6812,1.1375,1.3423,0.4873,0.8234,1.0636,1.1097,0.4873,0.9967,0.7517,0.9407,1.2764,1.3217,0.4873,0.7941,1.0878,0.4873,0.4873,0.6161,0.7211,1.0237,0.6638,0.9859,1.435,0.866,1.7544,1.1566,1.1601,1.0227,1.5871,0.814,0.966,1.9069,0.9919,1.0033,0.9587,0.4873,0.9174,0.9162,1.3287,0.7707,0.9963,0.4873,1.4702,1.3593,1.7365,0.7356,1.1011,2.1149,1.0417,0.7806,0.4873,1.7845,0.816,0.8621,1.0895,0.5831,0.4873,1.5887,1.4022,4.5042,1.1002,1.9401,1.0327,1.3891,0.7441,0.7278,0.8509,1.0228,1.0157,0.6415,0.9777,0.4873,0.9064,1.2235,1.6116,2.3792,1.4685,0.9941,0.9503,0.9637,0.828
chenodeoxycholic acid sulfate (1),1.3059,1.6402,2.3,0.249,0.1099,1.2939,3.1649,0.1099,0.1099,0.1099,1.7441,1.4685,2.8832,1.2058,1.1726,1.2225,0.7854,2.3796,2.2255,0.3405,0.3518,0.1099,0.5608,1.5273,0.1099,1.5997,1.8255,0.1099,0.1099,0.1099,0.1099,0.1099,0.1099,1.2328,1.6715,0.1099,1.2039,3.5106,0.5979,0.1099,0.1099,2.8194,0.1099,0.8236,0.1099,0.7918,0.1099,0.9256,0.1099,0.4572,0.1099,0.1099,0.1099,0.1099,0.8581,0.1099,0.1099,2.1085,0.5909,1.0482,0.1099,0.1099,0.1099,0.1099,2.9104,1.6211,0.1099,0.2584,0.7151,0.9587,0.1099,0.1099,0.6422,0.8205,0.1099,0.1099,0.5612,1.0,0.1099,0.1099,0.2211,0.1498,0.1099,0.1099,0.7648,0.1743,0.1099,0.1099,0.1099,0.1099,3.8682,0.3995,0.1099,0.3419,0.1099,0.1099,0.7217,0.5791
chenodeoxycholic acid sulfate (2),1.0,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,1.9925,0.0226,8.4178,8.0211,0.0226,0.0226,0.0226,0.2493,0.0226,0.0226,0.0226,0.0226,0.0456,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.3787,0.0226,1.4654,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0313,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.8183,0.0226,3.8025,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226
cholesterol,0.9577,3.9183,0.7073,2.2111,4.0309,1.0,3.3832,0.5573,3.738,1.647,2.4099,2.6208,1.4446,5.0825,6.4467,4.3005,1.1572,2.214,3.908,0.6511,1.3288,4.4905,3.4213,2.9197,0.3435,3.1217,3.4213,0.505,0.2169,3.6446,2.5957,1.3976,0.8359,1.2215,0.542,0.3992,2.6301,1.6273,0.5644,1.2562,0.2729,6.2774,1.773,4.6549,1.5584,5.6527,0.6713,5.093,0.6016,1.1723,0.8247,0.4224,0.0728,0.306,0.455,0.2479,0.2614,2.2366,0.359,0.5093,0.7826,4.0486,0.1052,0.3349,5.0942,0.87,0.6892,0.7736,3.5597,4.4476,1.1857,1.5746,3.5204,4.1517,0.5633,0.71,3.5312,6.2545,0.3799,0.3758,0.5273,0.2422,0.3221,0.2431,2.8343,0.735,0.1264,0.193,0.7735,0.8213,3.287,0.8107,0.3497,0.3015,0.4661,0.3912,2.1055,3.8039
phosphocholine,0.6719,1.1305,14.1203,1.9806,0.1529,1.4669,0.2114,1.0208,0.1529,0.7867,2.1077,1.6962,0.1529,32.3049,14.9153,5.6776,3.5079,2.7485,10.9873,8.2701,1.1354,0.2182,0.2906,3.023,1.7343,4.0762,1.0761,1.4415,0.8877,9.3199,0.9064,0.4536,0.2525,14.2456,19.1242,0.3954,1.4664,0.1529,0.8012,0.4412,0.4186,0.4433,0.245,9.0294,2.4311,0.223,0.1529,0.4421,0.5647,1.7715,0.1529,0.4139,0.655,1.0013,0.2771,1.8,1.5545,0.5926,0.9038,3.2599,0.3948,0.3208,0.1529,0.4765,0.1529,0.7225,0.5466,16.4346,2.9673,17.8525,0.3414,0.1529,0.6112,0.1529,0.2602,0.7157,0.3857,0.4165,0.4896,1.3821,1.132,1.2403,0.4878,0.3605,0.1529,0.6309,0.802,2.3915,27.1983,0.1529,1.7786,0.5913,0.3389,1.6732,0.5854,0.5074,0.1529,1.2449
cinnamate,0.5814,0.677,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5991,0.8457,10.5735,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,1.2647,0.6897,0.5814,0.5814,0.5814,0.9086,1.568,0.5814,0.5814,0.635,0.6399,0.9046,0.5814,0.5814,0.5814,3.5434,1.2777,0.5814,0.5814,2.9374,0.5814,2.2327,0.8442,0.8693,0.5814,1.4741,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.9829,1.0171,0.5814,1.1809,0.5814,0.711,0.5814,1.335,2.6409,1.7193,2.173,0.6926,1.0473,0.5814,0.5814,0.5814,0.705,0.5814,0.5814,0.5814,1.7893,2.2053,1.2836,2.6246,0.6869,0.9443,0.5814,0.5814,1.2892,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814,0.5814
cortolone,0.3108,2.6728,0.3108,0.3108,0.3108,0.3358,0.4285,1.0048,0.3108,0.3243,0.4202,0.4556,0.3848,0.3108,2.0668,1.6596,0.8608,0.3108,2.7956,2.4002,11.4357,0.3108,0.3108,1.4595,0.3108,1.1018,1.1926,1.2982,0.8781,3.1003,1.3858,0.4695,0.3826,1.7966,1.8396,0.3108,0.4294,0.7388,0.3108,0.3108,0.3108,0.3108,0.3345,2.5095,2.4976,0.974,0.3108,0.7162,1.5896,0.3108,0.4348,0.3108,0.3108,0.3108,0.3108,1.6767,0.3418,0.7292,0.3108,0.3108,0.3108,0.3108,0.3108,0.3108,0.3108,0.3472,0.3108,0.8966,2.5161,2.8618,2.333,0.4345,1.1447,0.3108,0.3996,0.5424,1.0,0.834,0.3108,0.3108,0.3108,0.3108,0.3108,0.3965,0.469,0.3108,0.3108,0.3108,0.4227,0.3108,0.8859,0.3108,1.0216,1.1087,0.5139,0.3108,1.7541,3.5741
dehydroepiandrosterone sulfate (DHEA-S),3.1968,3.1202,1.0,0.3383,0.0859,0.5322,1.4961,0.1276,0.0702,0.0702,0.4654,3.1034,1.215,5.1773,5.4601,1.7275,0.531,0.6995,5.3202,0.4501,1.9479,0.3082,1.2925,3.3673,0.0702,1.1067,2.0315,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.2696,0.5246,0.0702,1.4515,1.2235,1.2003,0.0702,0.0702,0.3809,0.0702,1.6967,0.5612,1.3598,0.9989,0.2804,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,2.6472,0.0702,0.0702,0.4372,1.4501,2.056,0.0702,0.0702,0.0702,0.1781,0.4358,0.4869,0.0702,1.063,0.1448,1.6259,0.0702,0.0702,0.7301,0.0702,0.1001,1.1441,0.5994,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.7793,0.0702,0.0702,0.0702,0.0702,0.0909,6.3617,0.2029,0.0702,0.0738,0.0702,0.0702,0.9877,1.4217
deoxycholic acid 3-sulfate,0.1915,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,1.36,0.0167,3.3344,12.5388,0.0167,0.0167,0.0167,0.024,0.0167,0.0167,0.0167,0.0167,0.0259,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.3753,0.0167,1.5529,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.64,0.0167,4.1503,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167
dihomolinolenate (20:3n3 or 3n6),1.8944,8.5845,2.1928,0.0896,0.3371,1.2646,3.4365,1.1478,0.6447,0.0656,1.0937,3.6699,5.1318,0.9906,9.5555,10.6179,9.1705,6.7642,9.5134,0.3787,6.9149,1.0724,0.9665,1.0847,0.1434,6.1763,5.3535,0.644,0.2946,1.8434,1.0094,0.2319,0.1777,0.4138,1.136,0.248,2.2218,8.4508,2.5851,0.1261,0.7996,9.8901,1.136,2.3225,0.4502,5.8878,1.0305,6.0701,0.1008,0.0815,0.3162,7.1087,0.0656,0.4895,0.7617,0.1377,0.0905,1.4448,1.2149,2.1705,0.3706,0.1924,0.2578,1.5163,15.0737,5.1397,0.5889,4.4333,2.7939,1.928,0.3634,0.179,1.7185,1.0433,0.5305,0.5534,7.9185,7.3079,0.2271,0.2141,0.0656,0.3148,0.3858,0.6895,31.0111,0.7721,0.2945,0.0839,0.3066,1.1296,0.377,1.4379,0.7042,0.0722,0.0656,0.1601,2.1838,0.756
dipicolinate,0.0225,0.0225,1.0898,0.1362,1.2808,0.0225,1.0136,1.0639,0.0225,0.0225,1.0148,0.0225,0.814,0.0225,0.0225,0.0225,2.6559,0.0225,0.3703,18.7353,0.223,0.2596,0.5293,0.0225,0.0225,0.0225,0.174,0.2784,0.8288,0.0225,0.9086,0.0225,0.0225,3.5681,5.8914,0.0225,0.0932,0.0225,6.3017,0.0225,1.7121,0.0225,0.5404,1.0287,0.0225,0.4848,0.0225,0.4082,2.6727,0.0313,0.0225,0.2314,0.6837,0.9093,4.0164,10.7974,0.2678,14.8458,2.3824,1.1445,0.0225,0.0225,0.0225,1.864,0.0225,0.0225,0.4925,1.39,0.4606,0.2586,0.0225,0.0225,1.0169,2.3099,0.0225,0.0225,0.0225,0.5604,0.251,0.2344,9.617,0.0225,0.6756,0.0841,0.6608,13.8125,1.0634,1.2307,0.0225,1.0324,0.9864,4.6226,0.0225,1.2942,1.4978,2.555,1.2783,2.5703
docosapentaenoate (DPA; 22:5n3),2.4447,6.0478,3.5031,0.0681,0.3771,0.6668,3.2846,0.9008,0.435,0.0681,1.6642,5.51,6.0697,0.9258,8.5004,9.5603,6.2246,5.8405,7.6608,0.3274,7.3268,0.9084,0.9272,0.7222,0.0681,5.4067,5.0313,0.8161,0.2596,1.1941,0.6289,0.2215,0.1658,0.4826,1.0256,0.0681,2.6487,7.7012,1.5631,0.0731,1.4652,13.0396,1.2993,2.3624,0.3341,5.5421,0.5545,7.3455,0.1194,0.0844,0.1942,2.682,0.0681,0.5428,1.0727,0.0681,0.1047,1.3671,1.8863,2.3298,0.2412,0.0681,0.1511,0.9744,12.3045,6.3544,0.5236,4.0056,2.7428,1.3218,0.2992,0.1902,1.1835,0.917,0.3302,0.3438,5.6226,10.0926,0.1825,0.1113,0.0681,0.3428,0.0681,0.0681,57.2691,0.3844,0.1247,0.0681,0.2269,0.8476,0.3991,1.8862,0.3651,0.0681,0.0681,0.0681,2.0713,0.8175
eicosenoylcarnitine (C20:1)*,1.4606,2.33,2.6222,0.1579,0.8747,0.8131,1.2706,1.3482,0.8673,0.661,0.5958,0.9652,3.093,1.8221,2.4543,1.4047,0.4654,1.9927,2.1532,0.5502,1.4836,1.8823,2.012,0.9719,0.5317,1.5115,1.2907,2.8645,1.0281,2.3047,1.2947,3.0517,0.9605,1.1517,0.9302,0.4209,0.5738,2.5136,0.5641,0.6851,0.3783,1.4752,2.0615,1.2186,0.334,5.6101,0.675,2.1301,0.557,0.4147,0.8193,0.9581,0.4269,2.0862,0.8901,0.3945,1.0774,0.8343,1.7396,3.8992,0.5212,0.903,0.1905,0.4009,3.128,0.5845,1.6558,0.7569,1.8868,1.3246,0.1579,0.1678,2.3317,2.1881,0.5106,0.6173,3.2399,1.6576,0.6303,0.284,0.7034,0.2169,0.418,0.871,1.6004,1.0532,0.3467,0.4367,0.2326,1.3317,0.7352,0.6933,1.7902,0.4432,0.4636,0.8308,2.976,1.5577
enterolactone,0.1363,0.9105,1.1701,0.1004,0.5102,0.6262,1.0909,1.7416,1.2218,0.8948,0.1414,0.0291,0.168,0.0291,0.2844,0.4483,0.253,0.776,0.6952,0.6255,1.5807,1.4063,1.2792,0.9377,1.0985,84.9766,0.248,1.0695,1.0273,0.239,0.797,1.2,1.2385,0.4751,0.4103,2.2681,0.0291,0.2874,4.821,0.8885,0.6425,0.4067,1.1668,0.1753,1.787,1.0986,2.1071,1.9644,2.3049,0.6247,1.1769,1.5384,4.8365,1.7401,0.5736,1.1467,2.895,0.6622,1.2975,0.9574,0.4443,0.5658,0.4427,0.6501,0.1619,0.874,2.9306,0.8553,0.1265,0.0291,3.5538,3.5765,1.4894,1.0711,1.2557,1.5432,3.9904,1.1391,1.4958,1.0719,0.6755,1.014,0.9444,0.8124,0.7411,0.5748,1.0,1.5586,0.0291,1.3218,0.7948,0.5898,0.773,0.9464,1.1927,4.0668,2.4124,0.972
ergosterol,0.1768,7.0682,0.3498,1.4667,2.2348,0.5832,6.0643,0.1768,4.5999,0.7711,0.4466,6.1224,0.8566,2.2365,1.5152,8.0458,1.4416,0.8104,1.9875,0.1768,0.2881,4.585,0.357,1.8472,0.1768,3.4985,11.6484,0.8976,0.253,1.5048,1.5739,0.8476,0.1768,1.3107,0.1768,0.223,2.7804,2.9755,0.1768,0.8532,0.1768,5.4631,0.1768,0.3356,1.7814,3.0981,0.5418,9.9063,0.1768,1.0045,0.1768,0.1768,0.1768,0.1768,1.0,0.1768,0.7663,0.6067,0.1768,0.1768,0.8385,7.0122,0.1768,0.1947,1.7174,0.9824,0.1768,0.1768,0.6584,1.9933,0.1768,1.3788,7.6005,7.9766,0.1768,0.1768,0.8146,4.1027,0.1768,0.1768,0.9422,0.5271,0.1768,0.1768,0.1768,0.2583,0.1768,0.289,0.746,1.1636,0.839,0.5704,0.1768,0.6215,0.2721,0.7269,1.6283,4.1246
gamma-glutamylglycine,0.0911,0.0911,0.9044,0.502,0.8946,0.6633,0.7464,0.5538,0.7759,0.3948,1.6857,0.0911,0.0911,1.2573,0.0911,0.0911,0.0911,2.0243,0.4576,1.9591,1.8856,1.1424,0.4203,0.0911,1.6209,0.818,1.1756,0.5891,0.0911,0.0911,1.487,0.5208,1.5007,0.0911,0.251,1.4027,0.0911,0.0911,0.9669,1.051,0.83,1.2691,0.6756,1.0712,0.8296,0.7519,0.8098,0.0911,1.1018,0.7465,0.3539,1.6015,0.4706,0.4616,0.2551,0.0911,0.0911,0.0911,2.3375,2.3414,2.9225,2.1799,1.3193,0.7156,0.7136,0.8609,1.0238,3.3844,2.5766,0.2966,1.938,0.9395,0.0911,0.7662,0.7038,0.9697,0.0911,0.0911,1.0575,0.8598,2.8859,1.5664,0.0911,1.0124,1.2343,1.1426,1.8652,1.0,1.4966,0.7318,4.495,1.4841,0.0911,0.4172,1.1961,0.7858,0.0911,1.1898
gamma-glutamylisoleucine*,0.293,0.3162,0.8454,0.6354,0.8475,1.0047,0.4428,1.01,0.8264,0.4648,2.226,0.1181,0.1181,0.8139,0.277,0.1181,0.1181,3.3617,0.9271,2.5491,0.8686,1.3534,0.4441,0.1181,2.017,0.9114,1.2715,1.3102,0.7978,0.4543,1.1717,0.8024,1.5938,0.2913,0.5535,2.4978,0.1181,0.1181,1.5607,0.6216,1.547,1.0803,1.8894,1.0163,1.0303,0.8469,1.0575,0.3602,1.1204,0.8724,0.8096,2.0319,0.4907,0.8438,0.508,1.0288,0.3557,0.1985,2.5706,3.1427,2.8267,2.6659,1.6196,0.7963,0.6828,0.9011,1.5686,0.6455,3.6187,0.6081,1.5637,1.2037,0.9457,1.177,1.001,0.7829,0.1677,0.1376,1.0462,0.7198,2.503,1.3976,0.4186,1.7535,2.1805,1.5787,2.0746,0.6943,0.2935,0.8513,3.3763,1.9706,0.1181,0.9249,1.1285,0.9784,0.3209,1.6035
gamma-glutamylmethionine,0.1501,0.2924,1.4435,0.8468,1.4943,1.0395,0.7889,0.954,0.7881,0.2596,2.2201,0.214,0.1501,4.4768,0.1501,0.1501,0.1501,2.6166,0.9454,2.9389,1.3164,1.491,0.6712,0.3199,1.4108,0.8255,1.3636,0.8493,0.5665,0.7332,1.2773,0.4273,0.9927,0.6945,0.5782,1.6077,0.1501,0.1501,1.7663,0.9985,0.8964,2.2354,1.1993,0.7455,0.7203,1.5508,0.8252,0.2732,0.8815,0.6784,0.6857,1.6328,0.8588,1.0565,0.6125,1.0816,0.575,0.2828,2.1229,2.6603,2.604,2.1512,1.0015,0.494,1.136,0.8753,0.9644,0.6662,2.0746,0.5749,1.3652,0.9369,3.0758,1.5605,0.6817,0.8946,0.1501,0.1501,0.7284,0.6111,2.4272,1.1282,0.5903,1.7645,1.6381,1.5341,1.9334,1.2798,10.718,1.0754,3.8015,1.3701,0.4358,0.7832,1.3628,1.2499,0.2496,0.9671
gamma-tocotrienol,1.5109,0.8999,0.7847,0.169,1.9892,0.7641,1.5992,1.5804,1.0842,0.4489,0.253,0.658,1.0282,0.2658,0.613,2.0412,0.2879,0.826,0.6026,0.2476,0.9309,2.5055,1.4297,0.1509,0.962,0.9797,1.9002,0.7515,0.6212,0.0918,0.8165,0.3334,0.2612,0.1274,0.4596,0.5425,0.4481,1.9967,0.629,1.3739,2.2773,1.0,1.0953,1.6217,1.4377,2.556,1.3436,1.0871,0.9148,0.7117,1.7333,1.0828,1.4889,1.3117,0.7581,1.1386,0.7773,0.8738,0.5059,0.495,2.2676,2.0476,0.4633,1.0241,1.2969,0.9381,0.963,0.0498,1.2296,0.1294,1.125,1.2569,0.796,1.2492,1.1123,1.264,0.683,2.0257,1.1882,1.1077,0.8089,2.8737,3.4456,0.663,0.4784,2.0552,1.7976,1.0941,0.0324,0.8894,0.1541,0.9268,1.0172,1.1544,1.0317,0.61,1.5394,0.2632
gluconate,7.6947,2.7673,0.7761,1.6001,0.686,3.2987,1.0043,0.6042,4.8567,6.0759,39.0896,2.0925,0.3853,4.9247,2.6673,6.8172,4.0684,0.9028,0.3896,5.9203,12.6439,0.3231,0.9427,2.5414,0.4274,1.6866,10.5579,1.6652,1.0958,2.4983,0.5331,0.2007,9.7223,1.0967,1.2534,0.9854,1.5722,0.3273,0.3092,0.277,0.3706,0.3896,0.7118,1.7849,1.3291,0.2421,4.0377,10.9737,5.8137,0.3535,0.3266,0.3507,0.4877,0.2118,0.3725,0.6843,0.2806,6.2453,1.8135,1.0312,0.4201,0.6555,0.4452,6.2378,1.2675,0.8351,0.6767,23.0368,8.428,2.4038,0.7816,0.2005,0.9538,1.0,0.7538,0.8137,1.2309,1.5718,0.3681,0.2398,0.8551,0.3879,0.2005,1.2811,2.0757,1.5782,0.3868,0.7565,3.2436,1.1287,3.0645,1.0758,0.2437,0.8991,0.5731,1.6245,0.7425,2.0987
glutarate (C5-DC),0.2244,0.7636,1.5342,0.0597,0.6923,0.8492,1.1959,0.5672,2.2863,0.4101,0.6816,0.1268,0.5095,0.0572,0.6794,0.5741,0.8705,1.5502,0.5599,1.3214,0.8076,0.6864,0.5437,0.802,1.0227,0.6016,0.5693,0.8549,0.5653,1.1843,3.843,1.2063,1.9183,0.6352,1.4873,2.1587,0.2017,1.1404,1.007,0.8862,2.4542,0.9843,1.4529,0.1911,1.0001,0.9569,1.5347,0.8248,0.8258,0.5804,0.5886,1.4188,2.1111,1.0526,0.993,2.0888,0.7594,0.6824,1.7965,1.1645,0.7197,0.8957,3.2563,3.3532,0.7126,0.3252,1.2193,2.5804,0.8766,0.2424,0.6637,1.6528,1.0,1.2521,1.7896,2.2048,0.9999,1.4782,1.5432,1.158,1.7642,0.784,0.7897,0.956,1.2593,2.465,4.2807,2.0592,0.2052,1.2212,0.6473,1.1627,1.2911,1.9511,1.1743,1.2993,0.8526,0.7215
glycerophosphorylcholine (GPC),0.5172,1.9033,6.6181,0.5518,0.6936,2.6805,0.6877,1.4211,0.0845,0.0845,0.9992,0.6591,0.0845,2.1488,12.5163,1.8846,0.9793,0.3659,6.6578,1.3953,1.1748,0.8394,0.5025,8.5773,1.0008,8.9513,1.1695,4.6182,1.2046,8.0964,1.2436,0.9527,0.0845,26.0167,30.568,1.0643,0.9154,0.1515,1.519,0.721,1.4653,1.1492,0.316,1.9043,1.3984,0.8987,0.0845,0.9248,0.1953,0.324,0.182,0.1044,0.0845,1.1818,0.2266,0.0845,0.7804,0.8321,2.2939,2.9367,0.0845,0.5799,0.2262,0.6046,0.6361,0.5668,0.7621,2.7406,0.7435,5.9452,0.6587,0.2321,5.9117,0.155,0.4715,0.3675,1.3726,0.2803,0.0845,0.3139,1.0011,0.5883,0.4414,0.0845,2.2139,0.5627,0.0845,0.564,24.3965,3.2813,2.2656,1.1448,0.0845,0.577,0.238,2.9312,1.4979,1.0797
