TaxoName,sensitiveSample_1,sensitiveSample_2,sensitiveSample_3,sensitiveSample_4,sensitiveSample_5,sensitiveSample_6,sensitiveSample_7,sensitiveSample_8,sensitiveSample_9,sensitiveSample_10,sensitiveSample_11,sensitiveSample_12,sensitiveSample_13,sensitiveSample_14,sensitiveSample_15,sensitiveSample_16,sensitiveSample_17,sensitiveSample_18,sensitiveSample_19,sensitiveSample_20,sensitiveSample_21,sensitiveSample_22,sensitiveSample_23,sensitiveSample_24,sensitiveSample_25,sensitiveSample_26,sensitiveSample_27,sensitiveSample_28,sensitiveSample_29,sensitiveSample_30,sensitiveSample_31,sensitiveSample_32,sensitiveSample_33,sensitiveSample_34,sensitiveSample_35,sensitiveSample_36,sensitiveSample_37,sensitiveSample_38,tolerantSample_1,tolerantSample_2,tolerantSample_3,tolerantSample_4,tolerantSample_5,tolerantSample_6,tolerantSample_7,tolerantSample_8,tolerantSample_9,tolerantSample_10,tolerantSample_11,tolerantSample_12,tolerantSample_13,tolerantSample_14,tolerantSample_15,tolerantSample_16,tolerantSample_17,tolerantSample_18,tolerantSample_19,tolerantSample_20,tolerantSample_21,tolerantSample_22,tolerantSample_23,tolerantSample_24,tolerantSample_25,tolerantSample_26,tolerantSample_27,tolerantSample_28,tolerantSample_29,tolerantSample_30,tolerantSample_31,tolerantSample_32,tolerantSample_33,tolerantSample_34,tolerantSample_35,tolerantSample_36,tolerantSample_37,tolerantSample_38,tolerantSample_39,tolerantSample_40,tolerantSample_41,tolerantSample_42,tolerantSample_43,tolerantSample_44,tolerantSample_45,tolerantSample_46,tolerantSample_47,tolerantSample_48,tolerantSample_49,tolerantSample_50,tolerantSample_51,tolerantSample_52,tolerantSample_53,tolerantSample_54,tolerantSample_55,tolerantSample_56,tolerantSample_57,tolerantSample_58,tolerantSample_59,tolerantSample_60
MAG(20:2),1.4953,1.1975,1.8053,1.7449,1.0119,1.1984,1.8692,1.0136,1.6816,1.3957,0.8918,1.5401,1.1349,1.095,1.3813,1.1821,0.8476,1.2373,2.4422,1.0079,1.22,2.2562,2.7412,2.3661,0.4658,1.3092,0.9804,1.919,0.4876,2.1856,0.615,1.2591,0.8962,1.1013,1.1839,0.5237,0.6604,1.204,0.7692,1.362,0.6085,0.7558,1.4237,1.6447,0.8561,1.4641,0.5483,1.1277,0.9691,0.4658,0.8637,0.9554,0.6413,0.8502,0.7331,0.7772,0.9367,1.0139,0.5032,1.2612,0.954,1.1858,1.671,1.3449,1.3474,0.8618,1.2763,1.1732,1.3731,0.8859,0.881,1.0091,1.5422,1.2186,0.595,0.6216,1.3921,1.6249,0.8897,0.6753,0.6196,0.7131,0.7107,0.8655,1.4671,0.7348,0.5613,0.7966,1.1095,1.0721,0.8574,0.7854,0.7334,0.9764,0.903,0.8695,0.7385,0.9921
MAG(20:3),2.2423,1.4072,1.8762,0.3842,0.6718,0.7525,1.6415,0.9117,1.3679,2.0574,0.8891,0.8668,1.2723,1.0017,1.4937,1.3685,0.8597,1.4282,2.9108,0.7061,1.672,2.2033,1.6752,2.75,0.3842,1.0712,1.0,1.6436,0.4024,2.0847,0.5894,1.5623,1.3779,0.9572,1.2194,0.5262,0.8997,1.379,0.6192,1.1446,0.6914,0.7175,1.7718,1.5248,1.1572,1.1325,0.3842,1.2707,1.0402,0.5671,0.8137,0.9188,0.4315,0.6705,0.6783,0.6738,0.5509,1.0343,0.5495,1.4761,0.9698,0.9653,2.332,1.0806,1.0225,0.9948,1.3945,0.9783,1.1308,1.0866,1.272,1.7765,1.3317,0.9094,0.6368,0.5673,1.0951,1.3305,1.0657,0.8689,0.5961,0.6398,0.6768,0.8851,1.4104,0.6444,0.4635,0.6814,1.9695,1.0809,0.6594,0.7163,0.638,0.7492,0.8152,0.6923,0.6574,0.9331
MAG(20:5),1.7778,1.4371,1.5348,0.4858,1.1161,1.0567,1.4915,1.2655,1.0994,1.508,0.7413,0.7158,1.1243,1.0696,1.2416,1.5197,1.1405,1.5277,1.3242,0.7653,0.9344,1.368,2.361,1.0669,0.4858,0.9808,0.8415,1.4896,0.8656,1.2683,0.9806,0.9251,0.726,0.8313,1.3069,0.6817,0.4858,1.4039,0.936,1.2474,0.8975,0.6254,1.0601,0.934,0.7053,1.2022,0.553,0.6985,1.0791,0.6318,0.8877,0.9684,0.7027,1.027,1.2103,1.0315,1.1174,1.0361,0.9032,1.0162,1.0543,1.3024,1.2557,1.0206,0.7665,0.7026,1.1915,0.8689,1.2421,1.9787,0.5775,0.5691,0.9928,1.1729,0.5012,0.5246,0.7452,1.0709,0.8511,0.8508,0.75,0.5753,0.5847,1.1792,2.3627,1.0,0.9002,1.1315,0.9477,1.1582,1.4721,0.995,0.9282,1.0248,1.089,1.1023,0.6933,1.117
MAG(22:1),1.5968,1.2249,1.2453,2.316,1.3172,0.9031,1.1469,1.2044,1.6277,1.2518,0.6861,1.4888,4.284,1.8659,1.7724,1.092,0.6052,1.4321,1.6768,1.9942,1.1619,1.1086,3.2954,0.9577,0.3506,0.9101,1.8095,10.6353,0.4808,1.2737,0.42,0.9935,0.7148,0.734,1.4635,0.9257,1.131,2.0905,0.6518,3.8456,0.6639,1.3757,1.2685,3.5808,0.7869,1.2942,0.3506,3.6529,0.8493,1.0,0.6443,0.9101,0.5935,0.8664,0.6078,0.6361,2.0513,1.0583,0.5985,1.1304,1.4503,0.8803,1.1707,1.0,3.6145,0.8121,1.3392,0.899,1.3619,0.7015,0.6073,0.7677,1.4357,1.6488,0.4739,0.6651,1.134,1.0715,0.8087,0.6938,0.509,0.6484,0.8808,0.6973,1.4778,0.7072,0.4493,0.725,1.2015,1.0684,1.5627,1.115,0.8595,0.7804,1.0373,0.8682,0.7197,0.9508
MAG(22:5),1.0914,1.1408,0.7436,0.7849,1.41,1.2153,0.7905,1.6426,2.0399,0.7986,0.8413,0.7303,1.4047,0.9346,1.1604,1.4856,1.1364,1.4686,1.9154,1.6152,2.243,1.4496,1.8199,1.761,0.4089,1.4684,0.7518,1.1766,1.0099,1.4483,1.1469,0.8857,0.56,1.0925,1.3747,0.9189,0.6326,1.4323,1.3294,1.0723,0.8802,0.8094,0.9927,1.2732,0.5062,1.681,0.5688,0.7517,0.8144,0.643,0.8089,0.677,0.9208,1.2235,1.1854,0.9861,1.1356,1.7037,1.1493,1.3117,0.9961,1.3361,1.3205,0.7726,1.0211,0.7233,1.7675,0.9865,1.0564,1.2171,0.5927,0.7022,1.1171,1.1757,0.5647,0.4162,0.6984,0.8845,0.8789,0.7312,0.6712,0.5811,0.4089,0.6919,1.5603,1.2556,0.9474,1.1836,0.9286,1.2645,1.1449,0.7681,1.2866,0.8964,1.8652,1.4095,0.8516,0.8237
MAG(24:0),1.4703,1.631,1.2173,1.5617,0.9709,1.1356,2.739,1.433,2.3365,1.0742,1.1952,2.0309,0.8824,1.519,3.6703,1.3006,0.745,2.1171,1.8561,1.8962,1.2119,1.9722,3.5063,0.9427,0.3778,1.4368,2.1595,1.1636,0.5319,0.5293,0.3814,1.2329,1.2776,0.9111,1.4353,0.8138,0.6065,0.7838,0.4929,1.5197,0.7917,0.7053,0.7366,1.7364,0.8693,1.0029,0.4254,1.6883,0.8156,0.728,0.7494,0.719,1.0656,0.614,0.7591,0.6162,1.8757,1.0539,0.3778,1.1044,1.0991,1.2545,2.6021,2.3098,1.657,0.8635,1.4855,0.8598,1.5823,0.6136,0.8431,1.1777,1.0792,1.239,0.5283,0.8248,0.9971,0.8602,0.862,0.7144,0.9679,0.853,0.8623,1.0646,0.9668,0.7503,0.6167,0.8361,0.7332,0.937,1.6379,1.6905,0.9713,1.2518,1.3443,1.0978,0.933,1.7591
PC(16:0/16:0),0.381,2.4288,0.381,0.381,0.381,1.3002,0.381,0.381,0.381,0.381,0.381,0.381,0.381,4.6423,3.2123,0.381,1.0,0.381,2.1429,0.9389,0.7973,0.381,0.381,3.8644,0.381,0.381,0.381,0.381,0.381,1.446,0.486,0.381,0.381,0.4651,0.8693,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,3.8398,0.6579,0.381,0.381,0.381,0.8377,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,1.126,0.381,0.381,0.7575,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,1.0778,0.381,0.381,0.381,0.9655,0.381,0.5368,0.381,0.381,0.381,0.381,0.381,0.381,0.6857
PE(16:0/15:0),0.3085,9.7871,1.0378,8.0236,1.1791,2.3683,10.0254,0.5694,0.439,16.1,1.3965,10.2904,0.6932,1.2424,0.445,6.0966,7.9815,0.5374,1.1598,2.5722,1.7697,1.1962,0.3017,1.0,8.763,0.7129,1.1015,0.3155,0.2036,0.4175,0.2372,3.6232,5.38,0.4451,0.3844,1.3433,4.5656,0.4666,0.3632,0.7997,0.2817,0.4518,2.1038,0.7055,3.7595,0.3151,4.4518,0.6511,4.2452,1.4237,2.5527,2.3495,0.2084,0.7458,0.2644,0.2024,0.6528,0.3382,0.1576,0.2395,0.4206,0.6115,0.5789,0.1684,1.3398,1.4035,7.6127,0.6227,0.3277,0.4174,1.5196,3.3505,0.308,0.2955,1.2664,5.9534,0.2355,0.2324,4.7167,10.895,1.3613,4.9938,0.1793,2.2495,0.3787,0.2895,3.476,0.1816,1.3463,2.0645,0.4965,0.2223,0.2849,0.1576,0.2065,0.5151,0.2547,0.25
PE(16:0/16:1),0.3942,4.2044,0.3942,1.1002,0.3942,0.3942,0.4388,0.3942,0.3942,1.8746,0.3942,1.4165,0.3942,0.3942,0.3942,1.9475,1.4887,0.3942,0.3942,0.5871,0.4193,0.3942,0.3942,0.4298,1.2172,0.3942,0.6065,0.3942,0.3942,0.3942,0.3942,0.9796,1.2626,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.4481,0.3942,0.3942,0.3942,1.0,0.3942,0.6201,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,1.2151,0.3942,0.3942,0.3942,0.3942,0.8651,0.3988,0.3942,0.3942,0.3942,0.3942,0.3942,1.0315,2.5401,0.3942,0.3942,0.3942,0.5568,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942,0.3942
PE(O-16:0/16:0),0.7861,6.9189,1.4484,3.8281,1.3473,2.2998,4.6908,1.0188,0.8771,8.5634,1.2712,5.1043,0.8244,0.7174,0.4542,3.4716,4.2542,0.8441,1.0671,1.3835,1.0598,3.2313,1.4452,1.3453,5.1733,0.6235,0.7842,0.6559,0.7654,0.4126,0.3084,2.5181,4.8345,0.34,0.4034,1.501,1.9912,0.4803,0.5468,1.7973,0.4584,0.6289,3.0108,0.8271,2.3532,1.7021,2.6462,0.63,2.7896,1.0,2.3887,1.8959,0.251,1.1489,0.6337,0.7353,0.7054,0.4167,0.2133,0.6595,0.8479,1.2718,0.9604,0.5634,1.7226,0.997,5.3073,0.4717,0.6089,0.3543,1.5646,3.097,0.5335,0.4394,1.2394,3.9719,0.4415,0.4534,3.033,6.9563,0.9051,2.8742,0.377,1.6704,0.4312,0.4114,2.1514,0.3818,0.7079,1.7288,0.4787,0.4782,0.669,0.3391,0.2698,0.8301,0.6765,0.3585
PE(P-16:0/16:1),0.4675,0.9134,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.5489,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,1.0673,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,1.0,0.4675,0.7438,0.4675,0.886,0.4937,0.6615,0.4675,0.4675,0.4675,0.4675,0.4675,0.6411,0.5338,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,1.4064,0.4675,0.4675,0.4675,1.5103,2.6284,0.4675,0.4675,0.4675,0.7007,0.4675,0.4675,1.0983,1.6608,0.4675,1.0727,0.4675,1.4215,0.4675,0.4675,0.4675,0.4675,0.4675,0.703,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675
PE(P-18:1/16:0),1.2641,5.4535,2.1721,0.3429,0.832,1.6551,0.99,1.3318,1.313,3.0154,2.4398,0.3429,0.7791,0.5237,1.3041,2.1302,2.4436,1.6659,1.6149,1.5649,0.8848,1.8176,1.6509,0.9573,3.1116,0.9316,0.8236,0.9687,0.4544,1.023,0.7307,2.9903,2.2557,2.1439,0.5415,0.4556,0.6891,0.6284,0.7255,1.1393,0.9401,0.6309,1.7177,1.5002,2.4035,1.586,0.5862,0.9345,1.2844,0.3636,1.5685,2.541,0.3429,0.7474,0.4943,0.767,0.8728,1.01,0.5985,0.77,0.3429,0.67,1.261,0.7596,0.3429,0.632,1.9493,0.503,0.924,0.8287,2.3466,2.3243,0.6456,1.0149,1.0958,1.1749,0.3429,0.7327,1.2915,1.427,0.6136,0.6307,0.6904,1.986,2.0858,2.4803,2.2777,0.6091,0.5749,1.2946,0.8775,0.5254,0.7175,0.4817,1.0287,0.8545,0.6873,0.5587
SM(18:0),0.8156,12.2417,2.6663,7.5835,1.0126,11.4262,5.1649,0.5397,0.7354,0.6465,0.2528,1.9176,0.4993,2.4099,7.9083,15.8223,1.8175,1.8821,1.3612,1.3462,5.2946,4.7643,4.0272,30.553,14.9466,4.1887,3.1315,2.056,0.2672,10.6956,0.6973,1.0361,0.4377,1.1359,1.0,0.2085,4.0125,0.4835,0.9044,0.341,0.5732,1.4334,0.8413,2.0659,0.8172,1.6147,0.3308,5.3844,0.7266,0.4553,1.1045,0.2496,0.3344,0.9984,0.324,0.158,0.3102,2.7387,1.4482,0.8808,0.283,0.3791,0.7184,1.3999,4.8881,0.5958,0.7162,1.3838,6.2916,1.9042,0.3462,0.186,2.845,2.271,0.3112,0.7419,2.3115,11.3037,0.3013,0.1705,0.5364,0.6702,0.2915,0.2461,6.5649,2.7547,0.2645,0.3226,2.0945,0.9745,7.6323,1.2198,0.2827,0.4361,0.6839,0.3106,0.6368,2.4367
SM(18:1),0.3548,4.0437,1.4215,0.3548,0.8451,3.146,0.9574,0.3548,0.3548,0.3548,0.6122,0.3548,0.3548,2.0529,2.5094,2.4683,0.3548,0.3548,1.2512,0.7329,2.4435,2.1183,0.3548,7.2093,3.714,0.3548,1.3935,1.8561,0.3548,3.9903,0.7797,1.2972,0.3548,0.6711,0.4464,0.5102,0.3548,0.3548,2.1994,0.3548,0.3548,0.3548,0.3548,1.7616,0.3548,0.3548,0.4887,1.3676,0.4971,0.8182,1.0,0.3548,0.3548,1.8265,0.3548,0.3548,0.3548,0.3548,0.8527,0.3548,0.3548,0.3548,0.3548,1.3925,2.0039,0.6643,0.8747,0.629,0.3548,0.3548,0.3548,0.3548,2.145,0.3548,0.6256,0.6839,0.6981,0.9299,0.5829,0.3548,0.6797,0.3548,0.3548,0.6609,1.7865,0.3548,0.3548,0.3548,1.3022,0.3548,2.1499,0.3548,0.3548,0.3548,0.3548,0.3548,0.3548,0.3548
SM(22:1),2.2266,5.3885,1.2201,0.5415,0.9105,2.5227,1.4281,0.9361,1.1487,1.2672,0.8281,0.5415,1.0227,1.5191,2.2806,2.2386,1.0592,0.7461,1.1682,0.9137,1.5236,1.3109,1.8438,5.1078,2.467,1.2325,1.9608,0.977,0.6837,2.5528,0.8883,1.1357,0.8037,0.9915,0.8213,0.7214,0.5415,0.911,1.3306,0.9835,1.0401,0.8153,1.8478,1.6975,0.7815,1.4388,0.6917,1.189,1.066,0.6807,1.6964,0.7297,0.5415,1.3085,0.9892,0.8351,1.5038,0.6851,0.8956,1.0507,0.5415,0.9383,1.8971,0.82,1.6273,1.4109,1.1158,0.6112,1.1084,0.8222,1.4858,1.0085,1.5368,1.0557,0.7353,0.6209,0.9891,1.286,0.7683,0.7453,0.6368,0.7168,0.6865,0.7563,1.5007,0.8038,0.8359,0.6214,1.4992,0.8724,2.056,0.9011,0.8436,0.8964,0.8775,0.7966,0.9041,1.0786
SM(24:0),0.8952,2.0855,1.2013,1.3336,0.9213,1.5554,1.5108,0.7588,1.121,1.2479,1.503,0.8874,0.7008,1.3018,1.4984,1.3421,0.8604,1.3054,1.5565,1.024,1.3399,1.3782,1.6674,2.3357,1.458,1.0873,1.8137,0.7363,0.5736,1.223,0.6462,1.128,1.1288,1.2408,1.2411,0.874,0.8592,0.5718,0.6406,0.9338,0.5979,1.3252,1.4471,1.2783,0.9631,1.0665,0.9103,1.6572,1.1538,0.8783,0.9557,0.6633,0.7475,0.679,0.6171,0.6893,0.778,0.9173,0.5535,0.7072,0.8956,1.2153,0.7312,0.7702,1.5492,0.9883,1.1978,1.2679,1.0114,1.0066,1.4601,1.1193,1.0001,1.0892,1.0,0.9825,1.793,1.6114,1.1348,1.0324,0.7704,0.9169,1.0076,0.9086,0.9974,0.7119,0.5885,0.6781,0.9298,1.0243,1.1624,0.6549,0.6755,0.7059,0.7838,0.6148,0.8285,0.9693
TAG44:2-FA16:1,1.4134,0.7259,1.5296,2.2527,0.4914,1.3828,1.5868,0.5847,4.1318,1.0519,0.9033,3.0085,1.0218,0.9109,0.2192,0.8739,0.9339,19.0435,1.6521,4.3581,0.7257,0.5723,0.8754,1.7261,0.2192,5.1139,1.9322,5.4459,0.5249,0.2567,0.3096,3.077,1.428,3.1483,1.4368,2.8881,1.2225,0.857,0.326,0.9664,0.2932,0.6772,1.5349,0.4578,5.2816,1.4634,1.2566,1.3086,2.4903,1.362,1.0258,0.4228,0.8345,0.8438,1.1097,0.5871,3.9037,0.4872,0.6513,3.0612,0.4903,0.9075,1.2129,0.4274,1.6224,0.8861,0.821,12.8163,0.9782,0.3353,0.7452,2.7851,0.6575,0.9614,0.4513,0.7317,2.2706,0.6101,1.1317,0.9102,3.1376,0.4919,1.7843,0.8099,0.3663,0.5514,0.7027,0.6376,0.3364,0.7025,0.5357,0.6673,0.7271,0.6883,0.9609,1.249,0.5266,0.6489
TAG45:1-FA15:0,1.2276,0.8276,0.92,2.4772,0.4435,1.4985,0.904,0.9632,1.8936,1.0539,1.3207,2.3658,0.8114,0.5956,0.2241,0.9371,0.4835,9.5963,1.5347,3.2526,0.9238,0.9907,1.2255,1.4256,0.2241,2.6835,1.3489,1.1941,0.4435,0.4761,0.6309,1.8758,1.3245,2.5924,1.2985,2.4653,1.0717,0.7355,0.3463,1.15,0.5724,0.6241,1.4386,0.2718,2.7061,0.5598,0.6869,1.0093,1.8841,1.107,1.3475,0.4622,0.4061,1.7725,0.4298,0.6755,4.9373,0.5279,0.3467,0.7533,1.2127,1.1776,1.0503,0.3953,1.4011,0.6061,0.7952,4.551,0.9014,0.286,0.6838,1.7694,0.4696,0.6727,0.4563,1.1081,1.3479,0.6183,0.947,0.9074,1.7923,0.3809,1.6463,1.3084,0.2599,0.7987,1.0246,0.4504,0.5449,0.9715,0.54,0.3821,0.7571,0.6986,1.2568,0.9859,0.4518,0.4052
TAG46:1-FA14:1,1.0306,0.8776,1.5579,2.848,0.6364,1.6657,1.1937,1.0708,1.1433,1.2371,0.852,2.9659,0.7166,0.6105,0.383,0.9279,0.8409,16.9518,1.0413,1.5466,0.8538,2.2197,1.1227,1.8215,0.2374,3.977,1.1001,1.0381,0.3872,0.6145,0.4063,1.7049,1.6969,1.2832,0.7374,1.3734,2.4257,0.5435,0.8201,1.4622,0.6009,0.5671,1.7768,0.3399,1.2892,1.4646,0.5689,0.7636,1.2855,2.0782,1.0498,0.4699,0.7698,0.771,0.8231,0.7376,0.9794,0.4678,0.553,0.9711,1.1111,1.7117,1.2801,0.7831,1.2673,0.5862,1.3998,2.0135,1.5815,0.2374,0.5114,1.1156,1.0899,0.9246,0.6316,0.8155,1.0181,0.41,0.9464,0.8565,1.1517,0.5985,1.1146,1.1648,0.3814,0.8491,0.9819,1.0308,0.3225,0.9792,0.7212,0.4625,0.5553,0.5821,1.1035,0.7857,0.4732,0.5103
TAG46:3-FA16:1,1.4975,0.9836,0.7915,2.6233,0.4017,1.363,1.6804,0.8972,6.8068,1.1534,0.8163,2.6465,0.9619,0.9539,0.4483,1.2431,0.7455,4.1802,1.769,2.0846,0.5384,0.9033,1.3703,1.4184,0.3101,4.1382,1.5039,2.8957,0.5372,0.4486,0.3101,2.1728,1.1212,2.1655,1.0412,2.0665,1.8434,0.9376,0.569,1.1531,0.3977,0.8295,1.9289,0.5482,2.5975,1.6081,0.8745,1.3985,1.6559,1.4359,0.6977,0.4029,0.5197,1.6243,1.2284,0.827,4.0276,0.6076,0.5699,1.1074,0.9425,1.4555,1.324,0.4507,1.5876,0.8623,0.8034,5.7383,1.07,0.349,0.7532,1.8643,0.6891,1.0259,0.5583,0.9306,1.5909,1.0345,1.0164,0.8362,2.6279,0.4697,1.2211,0.6514,0.3407,0.6655,0.3515,0.5883,0.835,0.8381,0.3931,0.7535,0.8062,0.7602,0.7863,0.9735,0.5718,0.8181
TAG48:1-FA14:1,0.99,0.9645,1.9808,2.4967,0.7165,2.9691,1.9828,1.4666,1.39,1.4601,0.5676,2.1842,1.0182,0.8363,0.3986,1.0047,0.986,16.769,1.0414,1.2095,0.4729,1.3536,1.3547,2.8967,0.2777,12.0574,0.7156,1.0261,0.4535,0.63,0.2777,1.5968,1.1821,1.294,0.6591,1.1575,1.2304,0.686,0.7654,1.5273,0.7956,0.5063,1.9782,0.363,1.505,1.5217,0.5879,0.9069,1.1841,1.0555,0.9032,0.4981,1.1502,0.884,0.8744,0.7716,1.3115,0.6026,0.8524,0.9453,1.0264,2.6114,0.8626,0.658,1.0386,0.5566,0.9953,1.9599,2.3729,0.3252,0.5868,1.0428,0.788,0.9459,0.6911,0.8349,1.2089,0.584,0.8049,0.7529,1.1657,0.4252,1.0761,0.8589,0.5942,0.9521,0.5131,1.4361,0.282,1.025,0.9007,0.4049,0.6702,0.9606,1.3807,0.8617,0.6718,0.6312
TAG49:1-FA14:0,0.6976,2.0667,1.2573,42.5722,0.7149,2.7254,1.0662,0.7509,0.901,0.6933,1.2815,16.36,1.0305,0.891,0.9866,1.4,0.5261,15.9258,1.9752,2.6314,0.8346,1.2858,1.0441,2.4357,0.3281,3.6712,1.0446,1.1235,0.4023,0.5941,0.3281,1.9267,1.0578,1.7481,1.3074,1.5752,11.3238,3.9645,0.3841,1.1549,0.3661,0.6958,1.3759,0.62,1.9534,1.4403,0.7383,1.1868,1.1866,9.7156,0.717,0.5604,0.4699,1.3986,1.6646,0.486,2.5932,0.6462,0.4009,1.1445,0.7493,0.9513,0.9083,0.7238,1.359,0.4994,0.9554,2.691,2.4571,0.4896,0.4696,1.3675,0.6926,0.7577,0.7593,0.7797,2.6594,0.9934,0.8061,0.5201,1.4198,0.5609,1.0066,0.663,0.3859,0.4617,0.722,0.6642,0.4537,1.3565,1.2259,0.4232,0.5677,0.6799,0.9142,0.7923,0.547,0.6962
TAG49:1-FA17:0,1.3514,1.143,1.3523,1.9928,0.4824,2.586,1.1838,0.6657,0.7622,1.1161,1.1375,2.4926,0.7462,0.9689,0.4473,0.7377,0.4936,11.2729,1.553,3.4049,0.6815,1.153,0.9463,2.5917,0.2536,4.2027,1.651,1.0556,0.4697,0.3009,0.3153,3.6525,1.6918,2.8124,1.2213,3.7558,1.1376,0.6146,0.3617,1.0463,0.3834,0.5851,1.9713,0.2967,3.7422,1.1287,0.9801,0.9988,2.2331,1.0983,1.0746,0.4291,0.453,1.0563,0.9038,0.6421,1.726,0.5639,0.2536,0.5718,0.6561,1.4868,1.4177,0.6763,1.9573,0.5371,1.007,5.9162,2.1103,0.4152,0.6247,2.5726,0.6589,1.0297,0.4911,0.7912,2.3512,0.6235,0.9238,0.9502,2.357,0.5552,1.3275,0.7875,0.2976,0.5428,0.4718,0.4511,0.3032,0.7848,0.4736,0.4856,0.6506,0.4696,0.9643,0.7905,0.4929,0.5999
TAG49:3-FA15:0,1.5673,1.0664,1.4305,22.3041,0.5968,1.5001,1.4309,1.7651,3.0891,2.015,1.1093,10.4196,1.6539,1.2442,0.3719,1.6717,0.4418,2.7196,1.8298,0.6586,0.5261,0.7992,1.6114,1.5843,0.2637,3.0176,1.198,1.1843,0.5073,0.6007,0.2637,0.9673,1.337,0.7562,0.5159,0.9881,8.1629,1.7254,0.5339,3.4355,0.4559,0.8447,0.6779,0.5777,1.2871,1.4452,0.3858,1.0605,1.1926,7.19,0.5615,0.5112,0.429,0.7304,1.6493,0.4641,1.1379,1.09,0.913,1.2698,1.7606,2.6964,1.5222,0.6524,1.6222,0.4903,0.995,2.3379,0.8371,0.4342,0.3392,0.6075,0.964,1.0512,0.3023,0.761,1.4203,0.7912,1.1507,0.7556,1.0833,0.522,0.7081,0.7014,0.5168,0.8486,0.2713,0.676,0.7443,2.3607,0.745,0.6591,1.005,0.864,1.2581,1.2347,0.8805,0.9198
TAG51:2-FA16:1,0.9137,0.6768,1.0159,2.1955,0.5592,1.1877,1.584,0.4671,1.6329,1.4994,0.7592,2.9463,1.1795,0.7586,1.6632,0.7057,0.7215,7.4923,2.8419,1.8982,0.3926,1.1166,0.6562,1.7312,0.1949,5.0608,1.2557,0.7792,0.1949,0.4902,0.2201,3.2075,1.2938,1.5969,1.992,1.8586,1.4817,5.6313,0.3629,1.5088,0.3448,0.4271,1.2417,0.4697,1.9501,1.2823,0.7586,0.9474,1.8195,1.3475,0.5657,0.3943,0.3863,0.6113,1.2339,0.9817,2.3233,0.5652,0.2856,0.7221,0.8374,1.1808,1.2813,0.5038,1.3162,0.5024,1.0063,3.0008,1.6136,0.4657,0.6071,1.7445,0.6989,1.3423,0.3666,0.3916,1.5131,0.6466,1.0173,0.9937,2.3514,0.5529,0.7348,0.4253,0.2957,0.3415,0.257,0.2951,0.2372,1.0093,0.3743,0.6488,1.193,0.6446,1.3864,1.5187,0.5389,0.6588
TAG52:1-FA16:1,2.0526,1.5396,3.4963,0.9574,0.5365,2.9801,2.7032,1.2682,2.5362,1.2652,0.3995,1.5199,1.7799,1.3536,0.6604,1.2513,0.767,14.5971,1.819,0.9966,0.6873,2.2384,2.6123,1.6956,0.2648,9.9599,1.0734,1.1305,0.3748,0.4009,0.2648,1.8112,1.2097,0.8456,0.5405,0.8942,0.7585,1.1636,0.6199,1.1343,0.7421,0.9453,1.5618,0.3351,0.962,1.8186,0.7808,1.2541,0.9285,0.794,0.762,0.5648,0.6971,0.7285,1.5869,0.7257,2.6018,0.586,0.5105,0.8648,0.6379,1.0034,1.2191,0.5396,1.6721,0.831,1.3415,1.155,1.8328,0.3204,0.7012,0.9893,1.1454,1.2314,0.8085,0.7881,1.3248,1.1137,0.9794,0.7074,1.8497,0.9492,0.7162,0.5913,0.3469,0.4195,0.3141,0.6947,0.3897,1.8341,0.3855,0.8184,0.8887,1.0845,1.246,1.0373,1.2082,0.5242
