# Gene Family	3003B	3004B	3005B	3007B	3008B	3009B	3012B	3013B	3014B	3016B	3020B	3021B	3022B	3023B	3025B	3026B	3027B	3028B	3029B	3030B	3031B	3032B	3033B	3036B	3037B	3039B	3042B	3043B	3044B	3046B	3047B	3048B	3049B
3.4.11.18	10321.26	10773.751	5586.862	5727.634	4332.443	1313.252	6362.955	6595.389	10862.649	5481.537	5564.534	9463.518	9348.499	7909.963	10011.415	5850.276	6959.89	10248.379	6127.919	4232.382	9052.695	8171.348	6771.47	9744.681	1648.646	8717.58	8266.796	11848.949	6838.608	5155.593	5365.186	8344.94	7921.05
3.4.11.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.11.2	551.202	803.272	121.934	411.651	114.592	32.902	698.11	791.092	387.641	92.577	396.218	294.383	468.624	294.012	38.996	131.941	136.839	609.991	145.788	305.733	1151.483	384.13	227.306	161.971	27.403	130.871	1356.926	859.491	395.76	134.751	364.138	871.691	6358.731
3.4.11.23	13.889	495.433	0	0	0	0	0	231.448	60.4	0	393.663	0	34.432	68.078	0	0	0	0	0	59.367	5.49	4.717	0	0	0	0	7.03	0	0	0	0	71.366	5681.969
3.4.11.24	135.174	125.955	8.047	122.351	7.542	0	309.617	0	430.616	82.915	0	86.256	31.222	65.32	64.498	44.053	352.288	75.534	4.428	116.822	0	59.989	58.324	45.177	6.447	77.783	152.651	23.662	71.218	0	7.602	0	40.432
3.4.11.4	4780.251	4588.967	2316.48	2935.963	1809.218	715.981	3780.373	3687.067	5564.513	2883.842	2473.081	4616.836	4228.159	4093.723	1067.987	2238.579	3455.338	4731.727	3574.503	2347.785	4114.711	3019.343	2979.704	3158.37	199.214	3249.879	3551.126	4979.811	2554.454	2607.038	2974.92	3235.586	4944.139
3.4.11.5	308.025	287.145	433.123	120.93	209.327	55.198	329.117	68.013	467.951	228.608	986.127	319.736	449.312	85.902	97.655	222.116	463.659	873.627	160.7	252.804	405.4	151.542	165.308	835.953	24.928	720.106	983.825	464.11	299.554	0	447.143	631.987	381.422
3.4.11.6	1533.103	3843.808	670.945	262.045	482.37	0	350.123	136.087	1711.683	123.983	119.386	731.178	805.567	237.377	317.818	265.764	1201.459	958.554	317.202	311.698	445.782	291.783	334.455	822.946	63.263	969.831	916.156	1278.804	1274.261	101.743	415.089	1274.416	1128.647
3.4.11.7	314.53	615.134	240.761	44.265	110.268	0	0	43.355	331.055	16.273	32.569	207.354	248.096	24.093	41.849	51.763	120	403.458	179.821	61.388	237.014	97.547	72.439	434.865	0	241.588	438.088	508.143	394.76	0	228.18	440.057	292.647
3.4.11.9	757.032	1451.918	565.173	540.86	302.416	0	1590.578	3175.7	978.507	803.303	991.18	1152.336	462.867	1080.04	134.491	453.339	1204.976	350.646	846.228	589.76	748.914	206.7	684.867	636.195	22.159	743.353	954.779	705.354	242.277	1293.056	1263.543	571.988	32559.001
3.4.13.18	1182.779	1770.263	899.278	1099.613	559.528	0	1760.141	1672.546	1765.287	616.739	830.624	1870.129	1181.785	2638.53	219.019	702.63	1260.103	1002.986	727.834	704.123	932.894	752.378	1718.932	812.098	28.704	1002.992	1329.968	1280.297	756.139	1088.857	1172.175	1218.951	3209.132
3.4.13.19	55.254	25.349	27.718	16.283	10.219	0	145.322	9.104	18.912	8.143	106.751	246.008	42.779	124.921	5.466	12.659	140.388	32.499	185.281	5.815	113.169	11.416	11.536	0	0	103.099	73.404	54.187	0	52.962	158.175	0	87.139
3.4.13.20	177.252	193.229	107.441	280.46	106.32	73.584	421.432	235.653	126.772	290.44	182.278	939.915	191.092	547.258	43.6	256.822	62.584	391.054	44.209	222.959	1144.701	195.985	463.142	126.44	45.744	191.467	641.777	604.051	7.872	443.666	296.256	442.04	117.388
3.4.13.21	93.634	532.122	317.775	256.595	0	54.349	183.464	227.106	28.724	675	295.475	13.653	184.391	40.276	57.815	363.61	17.113	0	37.62	325.159	237.211	324.05	77.495	38.419	36.435	59.562	308.491	305.302	114.479	5.69	0	248.406	2724.184
3.4.13.22	887.189	498.043	595.066	1982.048	188.618	234.173	1599.153	2819.469	1335.467	1161.948	833.832	1452.878	1232.426	2681.862	217.241	892.896	134.753	1375.105	1934.534	774.854	699.169	1142.168	1876.624	1045.531	144.61	708.118	498.221	1467.333	618.752	2675.63	1899.106	299.427	242.186
3.4.13.3	82.18	54.692	68.568	0	5.287	0	81.438	0	49.792	56.172	118.79	53.036	49.039	24.761	32.182	182.853	29.642	19.955	112.904	67.503	174.818	50.406	0	20.638	20.374	259.267	70.148	84.199	12.453	0	8.356	27.103	84.6
3.4.13.9	732.897	1702.277	472.978	340.798	546.106	0	463.725	889.952	1645.379	308.387	327.505	575.756	900.164	723.637	203.274	137.803	793.92	439.401	546.258	347.158	614.108	148.829	572.987	739.131	13.306	647.263	612.406	468.855	435.136	1215.462	332.02	941.092	5532.62
3.4.14.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.14.11	200.902	233.657	28.524	9.926	89.997	9.786	0	53.773	124.035	24.122	18.033	211.142	72.367	8.572	19.494	37.534	58.292	41.209	55.217	18.601	177.597	21.451	47.305	127.418	0	57.564	156.417	149.026	210.273	5.531	221.886	130.656	64.528
3.4.14.12	1540.654	308.444	929.879	4135.486	107.34	0	2686.378	2030.056	274.477	1475.834	765.299	4091.509	1910.323	5391.368	111.556	1589.957	128.971	318.408	139.948	1067.215	1377.457	1127.661	4099.469	259.931	62.266	1043.423	703.197	2493.936	235.759	3280.113	1076.546	514.665	385.502
3.4.14.4	103.45	0	100.515	257.69	21.569	0	395.047	65.471	25.601	207.581	152.955	783.888	78.071	563.479	16.011	253.235	13.585	22.043	0	252.808	212.525	75.473	284.495	5.642	0	174.638	171.105	204.93	0	313.57	264.214	23.26	56.014
3.4.14.5	366.577	60.54	28.614	904.514	109.42	0	270.984	78.997	35.14	175.989	183.624	285.416	469.374	137.136	39.208	115.679	42.367	370.366	33.641	124.826	1134.621	400.266	223.504	63.041	0	69.215	303.313	699.745	4.823	382.758	70.087	562.592	45.344
3.4.15.5	632.418	647.89	465.165	3159.48	20.497	68.77	2494.169	867.843	247.008	916.598	489.232	1427.976	962.068	2377.639	72.158	747.347	150.051	75.907	67.661	953.441	560.928	681.367	1361.312	46.685	58.799	487.878	472.861	1706.179	22.765	2527.227	1343.813	231.169	2007.353
3.4.15.6	65.4	0	0	0	10.195	0	0	0	0	0	0	0	0	0	0	0	106.402	14.371	0	0	0	11.438	0	0	0	0	57.127	0	0	0	0	0	0
3.4.16.4	6329.133	10026.56	4982.717	2267.238	4450.409	326.563	2591.45	2789.373	12572.65	1794.89	2288.797	6175.192	5743.338	4469.032	1744.879	2449.963	9580.563	8159.053	4024.679	2750.094	6377.718	1987.745	2392.403	5170.073	212.976	6000.962	6570.008	6984.675	3256.675	1320.66	3275.03	8365.654	14464.404
3.4.16.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.17.11	70.189	73.85	17.425	15.907	101.678	0	157.173	14.768	293.699	40.74	25.592	234.347	163.27	14.918	8.858	0	19.538	198.206	137.111	18.452	89.903	25.653	54.645	30.387	0	125.791	160.12	203.29	128.537	0	176.792	101.449	300.465
3.4.17.13	999.505	1220.687	422.403	1351.726	216.61	0	598.886	482.678	684.002	285.171	435.623	1295.645	682.554	1100.514	52.258	443.979	374.128	235.743	144.491	310.424	546.336	526.724	794.655	425.524	19.294	554.579	536.71	1391.487	544.894	532.488	332.123	704.629	4743.541
3.4.17.14	326.6	273.719	232.651	51.653	84.392	45.125	84.008	184.047	230.822	144.039	236.828	101.551	149.258	621.389	28.578	40.306	402.674	146.13	190.82	243.455	323.553	103.728	66.677	129.013	0	255.24	194.585	101.44	71.367	849.33	99.614	188.556	422.138
3.4.17.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.872	0	0	0	0	0	0
3.4.17.19	1109.642	842.876	507.006	75.542	405.247	588.321	275.99	213.173	364.783	522.516	438.186	662.617	323.943	620.464	289.59	441.755	266.715	618.525	325.471	386.413	724.356	462.096	324.447	618.741	81.089	565.864	606.492	583.652	1128.31	60.591	356.123	526.708	623.852
3.4.17.4	0	0	0	0	0	0	44.475	0	0	5.372	0	15.342	0	0	0	0	0	0	13.817	0	0	0	0	0	0	0	0	0	0	0	13.829	0	0
3.4.19.1	0	0	0	0	0	88.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.338	0	0	0	0	0	0	0	0
3.4.19.11	3062.172	4029.072	690.84	234.634	1620.666	87.366	863.513	877.556	1578.695	1162.58	2054.273	1784.244	684.065	542.961	442.509	2194.847	834.105	2766.171	1655.776	551.7	933.462	1503.727	1344.168	1265.524	125.027	1115.38	806.195	2111.771	5794.942	1044.822	1003.177	1354.202	814.102
3.4.19.12	0	0	0	0	0	0	0	0	0	44.743	0	0	0	0	0	0	0	0	5.848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.19.13	0	7.695	0	0	0	0	0	5.852	0	0	0	13.65	0	0	0	0	1.439	0	0	1.13	0	0	19.294	0	0	0	0	0	0	0	0	2.326	0
3.4.19.3	2663.637	1450.386	405.472	626.177	612.373	436.636	387.893	787.204	985.603	268.837	338.033	959.738	1046.762	164.329	294.868	666.354	767.452	1292.862	929.204	305.395	1923.01	892.087	1574.259	729.279	136.371	948.913	2873.417	2307.893	1646.722	25.28	255.081	1752.283	836.881
3.4.19.5	0	368.339	0	0	83.838	36.717	0	122.495	15.976	44.69	116.571	27.44	98.02	0	0	3.68	8.333	5.212	0	0	5.208	0	16.951	94.408	0	23.33	14.537	0	3.9	9.955	0	32.29	1682.386
3.4.21.102	1926.827	2234.38	669.909	2995.815	706.338	252.974	1617.954	2259.214	3085.195	1096.897	1501.099	2913.944	2120.361	2146.809	520.736	1484.15	1247.241	2973.048	2552.94	1072.978	2131.959	1157.55	2680.517	1148.252	107.546	1548.651	1352.168	3539.384	637.298	1646.129	1476.397	1028.992	5650.658
3.4.21.105	2037.952	2400.587	1229.403	1318.02	902.314	91.142	1136.127	1849.432	3667.68	808.311	674.672	2554.767	2706.072	1672.587	488.508	940.921	1371.304	3254.613	533.406	838.801	2257.192	767.449	1386.549	977.997	44.332	2037.338	2041.166	3295.166	928.999	2496.394	935.628	1798.987	5678.937
3.4.21.107	1354.081	3202.934	1391.442	1227.034	806.405	288.269	698.611	1473.944	2179.31	443.204	882.795	1651.725	1233.421	995.765	393	500.892	1826.119	873.691	1047.076	525.963	925.853	535.664	851.568	1497.697	165.614	989.569	1245.288	1598.561	746.496	660.009	1084.681	1888.979	13258.698
3.4.21.108	322.107	47.356	27.981	750.001	0	0	160.162	51.007	29.991	139.27	85.538	289.202	327.379	116.576	14.984	70.945	0	0	44.531	68.186	41.72	139.257	156.659	0	0	50.955	27.857	706.057	6.466	238.963	52.438	65.5	0
3.4.21.110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.21.116	911.698	1617.669	485.561	188.221	657.302	60.603	177.417	121.142	2426.594	196.8	130.322	711.008	1246.012	624.574	281.669	318.736	1199.013	1676.798	262.056	429.317	1659.265	250.719	211.887	762.894	12.874	957.392	1043.267	841.951	621.18	35.142	383.172	1069.936	820.782
3.4.21.19	45.156	0	0	0	0	0	0	96.904	311.172	0	32.596	0	0	0	0	0	192.577	156.055	13.763	16.724	0	0	16.642	27.118	0	7.22	9.777	0	0	0	0	13.244	83.035
3.4.21.26	26.379	0	8.151	0	0	0	14.391	8.989	0	38.653	22.054	0	23.494	11.03	14.386	40.745	0	0	0	22.509	22.048	18.225	0	18.45	0	15.834	30.222	22.513	0	0	0	0	0
3.4.21.48	0	0	0	0	0	0	0	0	286.874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.343	0	0	0	0	0	0	0	0	14.149
3.4.21.53	7725.263	6626.693	5583.762	3126.682	2966.993	1060.736	3338.669	3394.179	7266.387	3880.28	3444.245	7191.974	7018.842	3631.521	10408.46	4731.764	7133.954	5423.606	3645.311	2773.186	5926.473	4450.355	3881.99	6511.868	3106.675	6511.266	6352.766	7385.291	4165.811	2410.514	2285.114	6821.586	9298.338
3.4.21.62	136.652	89.596	452.638	111.633	46.036	0	282.487	7.256	665.635	148.755	593.241	180.371	431.379	609.97	21.145	220.983	424.425	165.271	72.203	121.661	134.162	96.842	67.98	484.589	14.856	828.28	183.427	158.32	27.05	192.822	382.803	180.035	74.321
3.4.21.66	0	19.183	0	0	0	0	0	0	0	0	11.217	99.515	0	0	5.788	0	0	5.067	0	6.144	0	0	6.15	23.881	0	0	14.47	0	0	0	0	6.519	34.865
3.4.21.69	0	0	0	0	0	0	0	0.553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.21.72	4.902	0	0	0	0	0	0	116.608	0	0	0	0	0	0	0	0	33.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.21.83	30.731	629.334	14.495	15.566	110.695	68.96	0	501.858	274.274	19.018	160.052	164.954	203.31	17.737	13.114	40.373	83.292	459.785	83.324	53.62	927.035	185.039	78.36	104.63	21.799	0	487.289	476.047	9.258	17.864	0	591.418	2808.59
3.4.21.88	7483.453	9502.687	4555.661	887.523	2768.194	791.6	1691.594	2886.113	7363.888	2226.976	3531.675	4102.311	5657.854	1934.03	9663.913	3935.102	7986.448	8400.628	2519.003	2010.871	5387.817	3735.193	2622.03	4938.524	1711.92	5890.563	5703.007	6687.542	2898.538	325.65	2079.788	6767.291	9248.375
3.4.21.89	13625.765	14678.694	9550.71	9304.788	5969.069	1598.534	10329.942	7694.681	19153.234	7920.006	8629.692	14107.434	11869.637	12388.874	10346.476	8972.828	12890.049	13297.436	7682.755	7394.071	12187.948	7346.077	9653.642	10705.001	1702.911	11512.228	11063.107	15747.137	7445.933	6621.422	7662.378	11688.199	10119.324
3.4.21.92	7694.907	6930.557	4841.344	3463.399	2771.748	1450.473	3830.414	4909.407	7525.763	3884.471	3584.027	7222.015	9788.235	4272.381	9084.193	4973.486	4403.469	6651.532	4657.057	2980.549	7096.726	4744.777	5102.139	5933.234	68397.768	5816.896	6396.546	7736.003	5263.17	2927.448	3341.381	6185.335	4944.088
3.4.21.96	48.116	20.344	192.242	51.868	178.421	0	0	10.878	486.019	0	0	119.793	125.668	33.968	0	7.541	7.409	66.167	6.506	0	66.135	36.994	12.072	28.16	0	69.288	96.188	49.67	80.639	0	29.086	95.886	109.766
3.4.22.10	59.531	0	7.926	20.145	6.185	0	192.777	47.02	0	410.266	78.037	641.772	6.124	224.252	0	139.298	11.101	12.221	0	44.464	23.259	64.493	638.865	8.758	0	35.977	134.715	33.302	0	549.788	43.706	8.793	52.356
3.4.22.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.34	0	0	0	0	0	0	0	0	0	0	0	0	62.427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.37	0	0	3373.183	0	433.283	0	0	0	0	78.417	7.944	0	0	120.357	0	0	0	0	0	0	0	0	0	0	0	116.021	8.25	0	33.578	0	0	20.409	0
3.4.22.40	530.278	277.029	29.874	9.329	23.949	0	56.33	701.538	760.389	50.704	16.998	595.29	120.461	0	37.741	147.269	86.883	512.249	228.886	24.972	137.231	134.647	211.852	203.96	0	173.967	797.365	1632.014	325.893	79.526	9.778	147.288	211.94
3.4.22.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.922	0
3.4.22.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.71	2373.235	3087.811	672.604	103.092	810.506	64.828	102.686	136.246	2380.629	246.478	207.062	901.705	1380.435	244.398	296.984	479.927	1546.866	2017.895	874.332	234.994	1750.127	299.717	364.697	772.008	49.313	755.928	1438.754	1435.585	430.44	40.809	331.982	983.008	619.07
3.4.22.8	383.752	38.067	130.818	1084.149	12.47	0	263.672	600.505	0	358.544	36.538	398.795	515.181	360.32	20.056	243.88	25.909	11.598	35.642	11.477	126.29	42.724	475.75	25.609	14.292	99.508	144.458	681.179	0	497.747	60.079	51.424	31.815
3.4.23.36	6786.367	7802.565	4775.452	3764.302	3285.437	1137.983	3883.025	4115.822	10034.038	4206.339	4339.095	7846.46	6838.549	4808.501	9160.472	4382.989	6923.902	7013.468	4938.863	3517.22	7084.424	4058.576	5095.957	6695.595	2400.464	6437.227	5951.006	8197.25	4750.553	2640.419	3601.103	6380.212	5900.128
3.4.23.43	650.422	396.801	347.828	57.189	296.991	57.33	232.735	141.115	344.313	209.561	607.494	294.504	437.875	392.252	12.082	202.861	180.304	580.91	568.445	241.517	1521.475	523.943	279.764	322.479	20.205	242.824	878.643	624.318	46.024	26.747	51.145	656.665	1197.915
3.4.23.49	0	453.292	0	0	0	0	0	256.81	79.391	10	123.332	0	30.275	0	0	0	0	0	0	0	14.971	0	0	0	0	0	0	11.927	0	0	0	40.373	3084.218
3.4.23.51	0	467.704	116.209	0	0	0	0	165.358	170.814	21.936	164.01	0	69.262	8.83	28.591	15.294	109.087	139.743	0	33.53	100.541	102.865	43.989	105.19	0	0	31.327	182.04	52.65	0	107.337	245.755	1945.146
3.4.24.11	241.173	202.634	0	7.166	0	0	0	105.749	0	0	16.968	0	171.28	15.917	0	21.075	0	26.223	0	44.702	79.515	0	19.54	0	0	0	317.315	238.954	72.858	0	0	219.173	15.374
3.4.24.13	4.965	25.098	0	0	0	0	0	3.183	0	0	0	4.58	0	0	0	0	10.188	0	0	1.823	4.043	0	6.719	6.802	0	3.873	0	30.543	0	0	0	0	15.02
3.4.24.15	0	28.296	0	0	0	0	0	0	0	0	0	2.394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.757	0
3.4.24.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.24.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.24.3	0	0	0	0	0	0	0	4.805	25.325	8.629	0	0	0	0	12.999	0	31.581	0	0	0	0	7.799	0	15.171	0	23.153	0	8.955	0	0	0	0	0
3.4.24.55	394.95	814.233	115.223	313.015	28.107	0	306.607	1248.605	91.094	80.824	338.509	1412.194	589.968	733.622	19.354	276.966	1180.772	59.803	39.986	246.498	202.583	182.622	1310.262	103.989	14.7	136.827	188.068	309.824	65.188	300.385	278.369	166.939	4795.874
3.4.24.57	38.775	127.333	33.005	14.963	9.216	0	0	220.539	197.791	0	0	139.442	54.183	0	0	32.18	15.797	141.873	67.13	0	90.085	0	31.375	97.846	0	10.348	246.987	434.87	56.067	0	7.217	185.388	46.321
3.4.24.64	0	11.103	7.706	0	0	84.438	39.302	6.826	9.635	28.207	0	0	0	0	8.55	9.421	0	0	0	30.811	0	10.264	0	0	21.35	36.754	14.561	5.984	0	56.464	0	0	0
3.4.24.70	75.347	903.511	43.438	133.67	0	0	212.222	863.331	72.383	60.599	255.899	34.337	330.166	210.569	0	5.52	49.023	0	0	77.331	101.763	0	286.579	18.421	0	0	54.035	5.208	16.689	1045.545	0	108.571	5960.371
3.4.24.71	714.678	205.808	115.889	2227.329	8.07	0	1231.755	82.405	133.581	250.991	209.213	443.915	752.888	352.519	38.055	105.9	17.621	0	30.41	511.633	121.356	390.095	157.738	0	13.66	93.258	154.716	1502.421	14.753	1460.961	499.767	43.673	12.904
3.4.24.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.084	0	0	0
3.4.24.75	719.295	385.877	231.464	446.089	239.179	53.299	227.671	645.758	693.995	105.544	124.432	523.689	710.767	492.174	113.216	348.191	853.356	165.571	421.76	135.952	308.631	325.915	664.626	438.018	8.641	254.933	472.239	951.767	295.934	311.121	123.266	345.524	676.984
3.4.24.76	0	0	0	0	0	0	0	0	13.842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.599	0	0	0	0	0	0	0
3.4.24.78	3980.846	4395.034	1835.571	516.481	1648.512	306.021	694.709	1188.225	3879.966	1137.224	2000.281	2035.63	3920.323	1156.291	2331.292	2069.463	2783.473	3408.099	1867.708	929.265	2476.13	1502.235	1344.665	3894.396	1905.45	2737.309	2637.049	3910.19	2042.624	109.245	1170.676	2930.082	1679.265
3.4.24.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.24.84	81.33	91.036	6.65	8.255	0	0	41.48	8.15	14.589	33.993	8.297	0	0	0	11.624	15.78	79.292	0	11.411	28.197	0	0	4.799	0	0	9.93	66.974	12.463	0	51.443	7.466	13.197	0
3.4.25.1	0	0	0	0	0	103.374	0	396.017	0	628.905	290.23	0	133.559	0	0	0	1120.776	0	0	0	0	4384.121	0	2129.144	33.611	0	0	0	0	0	0	0	0
3.4.25.2	339.248	409.153	1244.904	186.333	224.741	127.161	41.814	221.026	83.213	387.699	210.503	1048.94	120.958	91.263	86.476	190.092	71.107	57.528	425.487	58.077	193.664	102.524	95.498	254.607	168.063	307.816	125.44	164.718	193.114	4.094	117.426	736.939	2413.859
3.5.1.1	1213.618	2941.932	1131.73	1753.803	406.675	197.79	1984.602	2462.504	1545.434	1192.827	970.054	1181.348	1743.465	2527.177	211.487	775.948	1462.265	528.444	816.573	1171.229	971.404	691.617	1039.093	1005.279	64.871	606.718	1177.117	1616.538	556.468	2110.924	1166.317	933.157	13018.772
3.5.1.10	435.111	608.528	183.475	1453.802	27.638	22.287	1296.041	433.958	331.905	638.535	554.237	1496.801	664.699	1874.306	57.956	462.328	219.042	79.238	96.192	477.42	395.965	260.508	980.724	45.542	49.561	394.182	309.869	997.827	30.305	2200.349	793.666	185.405	3120.588
3.5.1.100	775.581	967.928	434.121	1498.456	300.738	21.358	1366.742	896.645	1267.618	779.944	443.674	1839.366	984.832	2428.554	78.512	503.057	501.62	442.327	63.145	574.284	441.395	383.376	993.919	123.492	31.432	665.544	608.794	1337.559	37.246	1142.54	735.145	711.135	1623.424
3.5.1.102	0	0	0	0	0	0	0	201.736	0	231.563	112.431	0	52.579	0	0	0	481.571	0	0	0	0	2060.936	0	665.101	0	0	0	0	0	0	0	0	0
3.5.1.103	0	0	0	0	0	0	0	0	0	0	0	0	16.009	137.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.971	0	0	0
3.5.1.104	410.696	140.638	99.35	1304.351	5.237	0	647.003	161.835	77.581	355.895	119.789	440.621	513.131	493.561	0	268.663	0	20.97	36.586	146.867	380.473	221.842	464.284	0	29.428	147.814	170.791	805.59	0	1637.923	147.149	78.257	41.16
3.5.1.105	0	78.205	0	0	0	0	0	54.954	16.914	0	35.338	0	0	0	0	0	0	0	0	13.013	0	0	0	0	0	0	0	0	0	0	0	17.828	639.47
3.5.1.108	799.267	852.472	1582.26	3114.449	255.047	198.717	2321.919	2589.483	1245.604	1725.9	833.244	2434.541	1213.535	2516.969	238.851	1267.693	126.664	1043.179	1613.57	936.226	1184.21	1292.093	2024.655	691.323	114.842	758.275	518.97	1926.943	202.385	2596.997	1554.191	884.437	3548.581
3.5.1.11	270.231	187.469	162.585	34.417	37.343	0	35.119	108.9	93.418	63.063	9.036	299.545	94.477	17.304	47.606	56.226	147.703	125.105	5.144	48.276	183.956	68.758	67.264	289.446	0	325.447	108.754	105.264	1204.043	7.032	171.456	159.009	128.332
3.5.1.110	0	88.179	0	0	0	0	0	44.983	0	0	16.469	7.304	4.926	0	0	0	0	0	0	7.804	4.675	0	0	0	0	0	0	0	0	0	0	21.052	899.319
3.5.1.111	0	0	0	0	0	0	0	10.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.1.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.1.116	0	0	7.258	0	0	0	0	4.831	0	0	0	0	0	4.837	0	0	0	0	0	0	0	0	0	4.837	0	0	0	0	0	0	0	0	0
3.5.1.124	0	259.029	0	0	0	0	0	52.552	4.787	3.123	18.431	21.622	4.281	0	0	0	5.361	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	29.618	700.291
3.5.1.14	506.86	408.492	178.443	25.394	134.015	0	187.142	140.837	725.036	68.535	62.406	350.324	142.561	258.556	81.049	131.789	572.783	364.949	98.855	100.829	212.304	156.73	61.107	588.61	0	233.299	293.752	319.188	569.598	22.344	95.386	537.841	244.737
3.5.1.16	661.327	2167.186	141.769	1122.449	195.622	146.884	267.017	761.116	713.544	199.735	458.021	399.856	668.251	258.647	58.526	301.611	282.991	275.603	60.104	194.493	276.092	316.409	621.144	122.612	21.258	180.216	153.382	1085.554	24.036	387.765	105.605	512.695	7426.516
3.5.1.18	960.428	1828.332	768.659	313.189	446.293	231.776	951.844	1156.676	1516.725	418.359	480.637	870.112	875.226	1165.416	285.571	393.393	969.624	1209.256	443.9	532.913	1244.111	520.078	471.212	960.801	62.486	557.739	1473.953	1670.35	660.173	434.357	683.969	1193.388	6397.673
3.5.1.19	405.645	825.281	24.898	28.597	146.677	95.45	6.349	281.041	7.992	5.98	135.555	63.7	365.884	19.51	14.546	8.324	29.712	33.832	7.881	79.878	1079.11	183.396	44.923	51.018	30.399	9.859	578.838	339.689	68.855	0	14.598	439.768	2559.106
3.5.1.2	9187.526	10127.817	6105.82	7467.459	3787.285	1487.14	7030.451	8481.876	11865.513	5435.799	5564.207	10866.472	9141.254	10079.971	2249.686	7287.393	8576.599	11129.999	6712.822	4935.052	9601.686	13445.387	9179.395	11007.728	566.15	6876.836	8559.344	12037.719	5925.19	5881.332	6169.84	7602.782	10427.674
3.5.1.23	16.506	0	0	0	0	0	0	0	0	0	7.506	0	392.266	107.86	10.687	24.962	0	0	0	0	0	0	0	0	0	0	0	0	0	9.119	0	0	0
3.5.1.24	3375.854	3231.385	1774.839	2254.024	1372.394	0	1135.423	1176.194	5967.881	845.261	1773.579	2466.43	2324.045	1653.378	524.278	1105.088	3701.453	1871.946	1328.412	1364.282	1594.547	1179.896	1766.933	2158.996	81.468	2495.734	2491.338	4081.958	991.484	1073.459	1012.988	3258.876	1769.568
3.5.1.25	2217.218	3894.371	1567.086	1458.858	1201.432	661.042	2658.307	2283.152	3724.572	1053.323	1711.982	3515.556	1939.792	3277.005	554.145	1151.811	1856.958	1973.118	1284.887	1293.628	2473.637	1260.638	1845.736	1549.25	79.256	1908.311	2169.036	2949.191	1524.482	3025.55	2232.673	2631.793	10830.216
