# Gene Family	3003	3004	3005	3007	3008	3009	3012	3013	3014	3016	3020	3021	3022	3023	3025	3026	3027	3028	3029	3030	3031	3032	3033	3036	3037	3039	3042	3043	3044	3046	3047	3048	3049
3.4.21.102	2424.683	1554.853	1177.8	1893.069	2322.311	833.614	1090.629	3060.104	3045.109	1073.869	1905.092	6155.044	1205.51	1541.836	144.637	1547.815	681.414	837.615	2230.319	655.667	2892.515	1670.513	2344.48	1147.783	1868.417	2110.56	1412.159	2454.196	988.19	2778.717	2819.103	1672.589	1984.128
3.4.21.105	2293.095	1759.763	981.893	2330.038	1314.592	1128.317	2288.43	2002.417	1913.391	902.213	1320.753	3124.53	2369.801	2093.15	237.854	1481.153	730.925	1685.755	2101.643	882.122	2910.144	828.912	1217.859	1208.084	1646.13	1560.598	1819.53	2696.292	2078.54	3054.769	1472.47	2567.917	2878.041
3.4.21.107	987.714	1376.323	1154.759	2650.046	758.308	717.193	479.224	1510.282	1280.854	490.984	1061.674	4192.07	822.618	1225.64	255.452	997.868	915.903	1213.617	581.783	673.564	1819.988	742.329	714.499	1283.903	1030.095	713.989	1052.036	1671.87	1416.057	1154.024	1816.315	2114.719	2069.364
3.4.21.108	319.798	77.474	29.394	259.915	0	0	71.097	86.913	20.806	203.809	53.072	706.334	0	213.295	0	52.486	0	0	37.259	29.935	21.257	155.363	108.489	0	104.129	139.672	43.75	247.713	77.97	466.192	510.557	34.467	34.619
3.4.21.110	12.891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.664	0	0	0	9.646	0	0	0	0
3.4.21.116	203.361	834.835	506.35	940.56	923.683	853.642	122.426	141.1	1086.027	499.391	238.81	49.257	1793.713	853.913	141.513	682.975	502.716	969.086	1505.825	674.742	848.975	279.1	295.193	956.625	303.113	429.512	472.968	639.785	1025.155	166.024	412.652	1206.535	1438.438
3.4.21.19	0	0	0	0	0	0	34.511	59.277	134.41	0	136.811	0	20.686	0	0	0	35.626	238.003	16.863	14.391	0	0	21.085	179.195	13.887	0	9.906	0	28.205	0	0	90.444	186.225
3.4.21.26	68.097	6.709	9.118	0	0	0	0	5.978	0	60.13	14.871	0	0	7.676	0	5.753	0	0	0	10.08	19.648	21.099	0	10.478	62.338	45.57	7.193	6.233	38.231	0	0	0	0
3.4.21.48	0	0	0	0	0	35.446	0	0	129.449	0	0	0	0	9	7.489	0	0	0	0	0	0	0	57.423	0	0	0	0	0	0	0	0	20.876	20.082
3.4.21.53	3584.873	4351.104	4100.985	4784.804	4399.758	10988.915	4167.097	2492.698	4363.913	4210.22	4728.883	4131.609	6636.138	5707.481	5940.511	5163.063	3277.804	5404.927	5396.925	4435.202	5597.233	4629.679	3070.552	6039.541	7504.501	6131.301	5863.858	5436.145	5642.612	2814.191	3616.984	6290.494	7012.193
3.4.21.62	30.38	83.305	446.164	183.179	32.269	100.595	172.414	0	520.459	117.212	50.76	25.943	263.896	1042.357	24.271	624.704	296.824	94.092	403.871	162.32	250.822	140.626	94.439	152.659	600.899	969.763	303.551	153.433	477.03	134.991	950.413	508.879	205.348
3.4.21.66	0	0	0	10.483	0	0	0	0	0	0	0	0	0	32.919	0	0	0	0	10.482	0	0	0	0	5.073	0	3.982	0	0	0	0	0	0	21.703
3.4.21.69	0	0	0	0	0	0	0	0	0	0	0	13.889	0	0	0	0	17.142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.21.83	17.317	73.76	18.017	666.653	100.917	27.628	0	72.113	189.113	13.227	201.331	849.711	530.657	281.233	26.918	234.041	4.348	184.271	108.705	442.475	298.58	88.614	199.246	196.196	138.8	4.057	442.411	463.126	0	28.697	7.194	442.587	340.916
3.4.21.88	2787.952	5578.826	3103.235	3126.527	3824.079	10153.331	1172.314	962.726	4657.697	2897.177	3172.878	1248.117	7391.972	4298.28	6474.506	4412.174	3184.683	7560.521	6013.031	3310.866	3936.092	3881.198	2387.498	4013.031	5136.707	4597.985	4486.9	4450.326	4517.171	769.23	2260.653	7930.03	7795.456
3.4.21.89	8685.866	10342.45	8552.35	9832.972	11842.196	13750.091	10294.122	7463.166	12498.336	6996.617	9240.439	11606.66	12964.987	14642.051	8393.61	10336.464	5670.323	10551.142	13071.887	7489.194	12263.148	8938.991	8066.818	9965.238	10508.737	11169.377	12396.5	11717.998	12056.189	7858.878	12117.063	15619.787	14179.541
3.4.21.92	4558.254	5722.677	4447.135	4130.179	5289.68	8394.336	5065.283	3092.747	6387.468	3422.235	5266.268	4599.581	6935.815	6555.278	5447.816	5685.241	2226.805	4870.998	5195.696	4349.173	6094.953	5103.759	5618.107	5076.933	8193.148	5985.729	6705.107	5826.447	6269.909	3720.319	4752.978	6598.387	6473.061
3.4.21.96	5.028	105.814	8.585	233.993	60.381	34.156	30.995	19.691	320.683	0	13.204	7.123	211.217	22.858	9.059	11.799	0	37.098	6.175	38.351	118.269	44.377	5.313	43.477	38.452	11.162	72.205	14.241	168.714	0	97.953	33.219	191.042
3.4.22.10	453.169	0	0	16.609	50.834	0	261.628	39.329	38.003	69.933	185.766	1498.769	0	130.794	0	0	9.242	5.289	190.901	107.223	21.564	169.599	261.531	11.356	98.146	45.505	505.954	237.019	0	804.451	91.979	32.479	36.567
3.4.22.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.37	0	0	4080.617	0	155.584	0	0	0	0	45.485	15.282	0	0	60.775	0	0	13.121	0	21.081	0	0	0	0	0	9.166	39.317	157.197	0	149.608	0	0	150.532	0
3.4.22.40	463.653	383.805	57.281	535.917	205.264	97.895	8.267	201.243	651.153	78.235	136.436	53.802	430.204	488.036	45.818	420.577	9.253	442.324	557.437	17.535	193.274	207.877	550.967	220.74	443.63	57.238	790.865	1461.68	422.184	73.114	58.22	224.458	325.977
3.4.22.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.22.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.761	0	0	0	0	0
3.4.22.71	516.089	1270.429	668.671	377.604	860.966	844.287	158.27	70.881	1198.602	467.783	332.929	53.001	1464.427	825.161	127.051	795.475	511.299	823.91	1461.396	255.612	699.233	363.878	493.547	916.366	445.359	326.673	651.799	1176.532	1513.391	117.173	355.304	1052.739	1346.796
3.4.22.8	991.975	69.139	109.454	376.27	39.251	7.378	264.949	143.509	0	274.551	295.973	1379.997	0	370.35	0	81.086	11.077	0	79.734	0	863.556	145.455	207.6	19.309	345.593	309.924	352.424	631.322	99.167	908.098	628.351	35.533	62.618
3.4.23.36	3707.664	6313.555	4816.063	4540.46	5849.373	9286.191	5046.796	3015.637	6781.448	4132.087	4945.315	4427.514	7116.064	7305.529	8447.939	5835.872	3088.646	6173.08	6822.03	3858.299	6218.804	4763.51	4894.56	6197.649	5920.258	6747.152	5916.422	5852.483	6934.519	3390.067	4802.061	7025.792	7194.422
3.4.23.43	252.646	410.785	110.739	477.964	636.878	280.869	98.78	74.159	414.383	145.872	234.581	127.666	647.885	538.664	75.46	263.863	92.325	352.241	246.683	520.608	550.717	556.558	274.323	834.112	243.253	556.35	684.538	538.515	664.318	0	111.345	367.405	486.341
3.4.23.49	23.5	23.689	0	0	0	0	0	63.245	79.272	0	103.214	0	10.753	0	0	16.642	0	24.317	0	66.488	49.917	10.101	0	27.055	0	0	12.215	25.497	0	0	32.861	0	216.897
3.4.23.51	18.38	306.32	48.417	146.632	0	0	0	0	133.268	19.782	238.64	429.866	46.792	208.319	30.841	212.142	13.221	225.997	0	59.9	163.1	171.341	72.415	126.416	0	0	8.811	165.415	65.837	7.812	118.584	46.031	270.137
3.4.24.11	115.649	167.89	0	103.169	0	0	0	16.382	0	0	53.555	0	275.148	216.156	0	154.947	0	238.236	0	167.322	132.523	0	88.78	0	0	0	314.45	241.221	455.194	0	0	83.871	81.264
3.4.24.13	0	12.735	0	0	0	0	0	0	16.088	0	0	0	4.938	4.141	0	0	0	0	0	0	0	0	0	3.911	6.72	2.844	0	0	0	0	0	15.64	16.805
3.4.24.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.635	0	4.837	0	0	0	0	0	0	0	0	0
3.4.24.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.912	0	0	0	0	0	0
3.4.24.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.24.3	0	5.681	0	0	0	7.741	0	0	13.191	18.195	0	0	0	0	10.014	59.604	40.633	0	0	0	0	65.167	0	7.896	0	0	0	8.763	8.473	0	0	0	0
3.4.24.55	1278.761	245.959	30.451	656.04	225.966	64.657	176.36	1312.108	226.429	123.926	717.299	2127.335	84.654	342.226	0	112.091	430.405	128.767	200.639	148.763	859.043	228.352	407.054	78.17	534.998	231.087	127.729	221.158	193.151	782.692	406.923	34.089	686.402
3.4.24.57	8.911	29.447	44.588	235.976	59.007	22.509	0	59.912	207.07	7.272	0	8.922	96.523	155.503	5.938	275.766	0	208.595	81.196	121.72	188.202	70.897	169.668	96.921	138.88	5.383	273.05	378.996	313.538	0	0	82.246	72.83
3.4.24.64	0	0	10.269	0	0	10.414	0	15.316	7.715	9.369	5.86	0	0	0	0	0	8.535	0	0	0	0	6.843	0	0	17.122	27.369	0	0	0	65.789	17.945	0	0
3.4.24.70	466.185	162.96	6.17	381.366	0	0	1233.543	55.6	41.14	0	421.197	790.416	42.94	60.673	0	30.832	24.169	39.077	11.005	65.534	420.316	26.731	114.416	20.342	39.496	0	80.079	21.801	205.458	1093.116	0	0	495.98
3.4.24.71	342.048	262.529	133.397	397.828	30.147	13.118	1927.252	78.659	18.827	288.457	90.405	1333.029	17.981	235.966	0	48.329	8.569	49.647	79.541	63.985	45.546	485.052	73.983	4.538	173.386	755.988	618.151	594.155	229.186	1363.531	1071.918	47.865	228.741
3.4.24.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594.425	0	0	0
3.4.24.75	693.902	347.296	226.518	184.02	202.573	361.908	207.56	139.342	314.313	140.556	358.359	393.071	369.596	456.854	73.619	371.34	399.89	205.293	122.113	107.029	600.896	396.77	183.532	475.905	187.077	153.641	300.777	608.402	521.23	598.362	470.912	248.585	532.395
3.4.24.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.503	0	0	0	0	0	0	0
3.4.24.78	1206.611	1832.784	1359.09	2076.282	1870.678	4575.993	488.47	376.434	2242.498	829.197	1700.368	315.718	3369.127	2541.536	1318.094	2348.341	1576.241	3747.999	2570.512	1484.758	1722.899	1573.455	880.586	2243.995	3096.282	1858.236	1481.578	2261.148	3152.694	354.714	1580.969	3806.655	3231.626
3.4.24.83	0	0	0	5.928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.4.24.84	31.22	25.674	16.398	14.784	0	0	0	0	5.798	0	0	0	0	63.138	0	14.785	16.629	0	0	0	0	40.832	39.311	0	0	11.613	23.175	9.743	0	77.964	19.109	0	0
3.4.25.1	0	0	0	0	0	0	0	61.785	0	961.783	2438.417	0	1431.768	0	0	0	835.302	0	0	0	0	2238.361	0	815.253	0	0	0	0	0	0	0	0	0
3.4.25.2	192.581	62.829	455.788	386.039	439.143	72.744	0	70.88	121.417	850.806	240.753	519.935	331.896	94.844	24.48	199.695	22.117	78.875	351.232	21.855	352.679	88.019	101.88	83.234	157.149	752.803	226.713	251.011	102.84	5.333	7.737	189.557	190.04
3.5.1.1	1386.718	1112.526	866.317	2034.817	549.919	376.866	2306.796	702.411	878.976	1187.692	1544.466	3283.939	822.402	2544.79	127.206	643.853	500.03	891.586	664.006	801.4	1698.381	845.712	705.125	1594.639	1244.162	807.459	1597.799	1107.83	1168.655	2591.445	1806.38	572.132	2271.789
3.5.1.10	933.406	393.725	216.236	990.923	464.721	30.279	2087.698	1890.42	385.215	405.283	632.882	4129.59	30.09	1429.407	0	138.497	119.484	89.601	647.959	269.529	1261.646	528.396	426.082	13.862	956.87	984.474	888.738	926.76	268.846	2363.247	1912.821	90.921	673.951
3.5.1.100	1286.814	762.148	362.745	808.298	496.012	340.483	2036.723	1747.135	730.903	640.641	700.584	3059.228	737.708	1878.429	161.015	605.152	63.498	228.54	590.75	729.003	1742.37	601.909	722.779	136.172	745.077	719.593	1024.86	912.385	864.039	1412.975	1597.815	521.782	1193.504
3.5.1.102	0	0	0	0	0	0	0	10.894	0	484.373	1404.33	0	622.006	0	0	0	458.28	0	0	0	0	1008.809	0	258.347	0	0	0	0	0	0	0	0	0
3.5.1.103	0	0	0	0	0	0	0	0	0	0	33.052	0	0	63.421	0	0	0	0	0	0	0	0	0	0	14.838	0	0	0	0	207.754	0	0	0
3.5.1.104	557.713	237.051	70.359	382.797	218.764	26.35	1726.93	169.515	83.832	302.078	152.556	856.877	20.904	447.271	0	56.546	0	5.56	55.254	76.373	1016.631	315.448	194.313	0	652.333	244.38	438.069	596.2	181.657	1955.838	715.217	51.606	144.722
3.5.1.105	12.972	0	0	54.26	0	0	0	7.003	24.388	0	24.325	69.194	0	6.563	0	0	0	9.648	0	9.725	6.378	0	0	0	0	0	0	0	0	0	0	0	29.259
3.5.1.108	1522.877	1778.435	1642.029	1488.783	2054.821	152.435	3774.014	2136.479	1816.348	1960.23	1869.532	3954.843	323.314	1850.912	10.235	932.281	122.521	138.072	893.581	575.371	1939.785	1503.875	2100.847	593.823	1365.597	1643.149	1753.893	1292.274	679.048	2889.522	2499.26	801.057	1128.493
3.5.1.11	123.723	102.494	166.844	430.573	28.706	19.23	41.426	35.274	74.83	69.392	51.366	17.393	55.328	67.358	0	86.167	54.164	60.112	116.224	46.706	204.856	85.665	86.261	248.056	105.86	194.679	45.839	171.551	294.496	97.039	216.544	116.73	130.125
3.5.1.110	5.417	6.757	0	34.629	0	0	0	0	0	0	22.076	124.983	6.232	0	0	0	0	0	0	5.431	9.201	0	0	0	0	0	5.718	0	0	0	3.087	0	58.043
3.5.1.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.1.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.544	0	0	0	0	0	0	0	0	0	0	0
3.5.1.116	0	0	0	0	0	14.499	0	0	4.837	0	0	0	0	33.673	0	4.837	0	0	0	0	0	0	0	9.464	0	0	0	0	0	0	0	0	0
3.5.1.124	0	36.022	0	39.91	0	0	0	0	4.568	0	24.481	347.96	0	0	0	0	0	0	0	13.577	14.181	0	0	6.76	1.666	0	8.5	8.106	0	0	0	0	50.805
3.5.1.14	155.683	311.376	112.023	470.312	70.83	135.401	46.639	42.505	289.169	96.359	44.895	9.865	266.831	184.912	48.056	517.86	295.059	269.354	165.756	137.729	182.645	329.385	120.797	434.46	177.452	134.512	68.22	392.923	573.047	20.481	84.203	1018.406	410.92
3.5.1.16	481.43	824.15	76.797	930.619	114.284	260.956	225.397	169.904	313.085	230.228	451.825	1898.254	326.73	464.016	49.116	439.417	86.486	306.346	88.121	266.929	213.472	482.705	240.244	395.925	215.521	248.387	356.195	594.722	375.095	473.124	587.395	454.245	914.219
3.5.1.18	285.116	777.695	591.004	1086.215	426.228	612.293	673.577	579.597	1066.662	273.966	736.631	1402.851	1003.947	1389.628	177.68	935.497	306.985	1246.471	688.175	873.453	757.009	706.003	712.376	1523.937	597.736	421.241	1582.34	1872.78	1065.863	265.152	1199.189	940.954	1809.012
3.5.1.19	204.207	298.56	7.044	312.276	83.578	0	0	28.375	123.731	0	305.903	512.032	705.075	391.352	0	204.065	0	318.917	7.262	613.676	449.003	198.85	103.772	29.093	41.086	0	691.648	320.552	487.145	0	7.634	506.195	227.975
3.5.1.2	6407.058	8965.06	5447.262	7379.961	8561.986	4658.258	8143.296	7464.733	10395.468	5630.633	11060.898	9827.666	11104.045	11209.627	840.888	7663.786	4796.144	7020.539	7608.767	5372.721	9109.855	10691.865	9424.202	8051.923	6881.306	7588.83	9442.64	8639.798	8941.158	6796.891	9149.582	9435.735	8909.7
3.5.1.23	19.497	0	0	0	0	0	0	0	0	0	0	0	0	227.781	0	48.743	0	0	0	0	0	0	0	0	58.379	0	0	0	0	0	0	0	0
3.5.1.24	3023.791	2831.007	1692.148	1877.741	1584.324	1022.206	526.061	1528.905	3215.532	1045.988	1416	2471.624	1999.849	2612.306	462.903	3005.978	1389.029	2459.851	1305.354	1451.258	2998.385	1287.268	1566.017	2003.406	1869.811	1845.279	1582.952	3146.03	3552.918	2432.147	2144.807	4415.229	3477.822
3.5.1.25	1939.129	2051.721	1238.43	2787.632	1578.725	1160.234	5023.386	1778.41	2218.096	836.046	1810.508	4231.475	1903.565	3324.095	262.87	2623.117	985.667	2205.188	1707.152	1224.126	3334.911	1546.022	1714.75	2505.919	1646.522	1458.671	2912.8	2802.77	2828.75	3067.186	3488.92	3077.904	5074.006
3.5.1.26	0	0	0	0	0	0	0	0	42.757	0	0	0	0	0	0	0	0	0	0	11.08	0	0	0	0	44.61	0	0	0	0	36.247	0	0	0
3.5.1.28	4577.39	6869.542	5384.131	9772.401	5691.015	4476.97	4769.4	7067.293	8566.374	4554.778	5073.511	9220.458	8034.417	7587.953	1275.962	6605.417	4403.35	7044.279	5882.585	4952.283	8461.926	3371.65	3623.923	7463.09	5512.532	4810.932	5537.579	7667.498	9000.849	4699.603	7069.46	12705.476	14038.237
3.5.1.3	0	0	0	0	0	0	0	2.773	0	0	0	15.809	3.472	0	0	2.337	0	0	0	0	5.429	0	0	0	0	0	6.31	0	0	0	0	0	0
3.5.1.32	86.799	195.741	97.105	374.04	116.237	108.505	26.433	24.023	282.555	114.385	84.764	5.031	632.482	302.716	68.299	625.062	192.369	195.118	241.395	480.013	374.013	235.336	258.194	260.422	202.724	80.411	364.963	626.049	329.286	34.723	17.033	1296.069	382.06
3.5.1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.067	0	0	0	0	40.161	0	0	0	0	0
3.5.1.4	99.239	353.193	176.355	606.422	70.616	147.75	0	37.113	409.531	39.409	46.925	9.303	399.351	336.471	98.058	598.711	486.95	391.875	139.151	111.235	333.166	349.298	167.886	171.587	146.977	57.48	186.557	353.416	594.291	0	92.828	1052.08	435.454
3.5.1.42	5.584	5.196	11.84	173.427	0	20.413	0	48.036	117.142	6.986	76.347	127.484	97.334	117.051	9.397	60.392	0	82.91	95.633	31.409	0	0	88.172	96.757	87.994	0	119.356	403.255	0	0	0	13.223	99.711
3.5.1.44	192.745	98.657	356.943	531.139	891.021	714.599	353.878	179.836	951.811	519.09	120.677	299.634	460.243	901.876	6.638	59.173	131.305	251.495	2556.285	380.909	169.11	279.611	168.322	272.436	235.387	647.849	326.401	405.925	241.663	71.109	1639.533	403.965	541.944
3.5.1.46	82.431	610.708	324.884	665.056	253.179	240.009	191.583	119.292	615.236	120.12	140.898	8.714	605.347	520.644	74.1	307.211	246.924	620.144	514.693	257.517	514.138	187.767	381.907	731.62	279.513	182.614	895.512	740.092	808.038	47.447	127.519	760.379	772.126
3.5.1.47	50.043	95.179	49.459	112.912	84.598	23.101	0	51.266	77.731	0	6.024	11.889	39.443	104.189	6.861	157.63	6.116	28.304	0	36.97	281.754	203.797	113.807	92.103	86.597	32.799	383.526	62.763	8.076	215.333	324.632	53.247	19.872
3.5.1.49	0	0	0	24.978	48.482	0	0	0	41.706	0	33.755	0	0	0	0	37.755	0	140.665	12.434	11.159	9.901	9.637	9	48.686	0	5.008	8.496	0	74.504	0	7.849	217.589	62.699
3.5.1.5	574.198	2109.788	1058.432	2972.141	1571.336	1246.714	125.513	332.556	2114.754	324.008	434.627	83.171	2023.599	972.702	272.313	1619.083	1636.916	2195.325	637.024	1160.865	1765.361	1042.337	773.723	1272.579	934.504	853.242	1022.036	1364.093	2808.456	251.803	503.878	3293.054	3106.575
3.5.1.52	0	0	30.482	0	0	0	0	0	0	16.811	0	8.197	87.274	204.464	0	0	0	0	0	43.276	0	0	22.091	85.874	105.729	0	175.345	0	0	0	0	0	53.54
3.5.1.53	97.406	161.922	254.84	358.874	452.77	315.785	65.311	58.92	476.328	382.203	87.446	44.229	756.378	442.324	8.136	235.81	89.292	211.375	1127.809	124.385	311.076	132.941	91.042	67.334	237.397	172.524	270.468	244.244	174.86	99.705	131.678	46.024	504.308
3.5.1.54	0	0	0	0	0	0	0	23.708	35.778	10.692	210.149	0	19.434	0	0	16.667	0	15.824	8.054	28.083	48.604	7.763	0	165.416	0	8.333	57.082	30.958	0	0	0	48.928	224.918
3.5.1.59	0	0	0	0	0	0	0	0	0	0	0	0	3.774	0	0	13.671	0	0	0	6.128	24.692	0	0	5.958	0	0	0	12.368	11.836	0	0	0	0
3.5.1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.1.68	0	0	0	0	0	0	0	0	14.283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.1.77	18.528	291.066	97.391	582.192	173.032	66.994	1462.439	5.514	287.138	99.176	132.166	99.041	336.135	634.581	20.341	5.523	29.069	218.412	276.847	229.728	474.128	223.226	127.92	103.811	305.908	251.138	760.603	139.517	255.558	248.957	721.881	55.843	582.363
3.5.1.78	59.769	18.568	0	192.926	5.376	0	0	42.251	68.853	0	228.489	484.562	63.413	35.516	0	6.289	19.022	37.311	7.463	73.253	65.27	5.848	0	11.619	0	5.662	62.617	10.981	0	10.054	0	0	349.562
3.5.1.81	19.484	16.886	0	89.421	0	25.254	10.375	0	7.38	0	5.117	0	0	0	0	17.395	0	0	0	7.133	10.39	13.09	0	30.958	24.665	0	0	40.241	15.444	0	7.77	27.929	0
3.5.1.82	17.288	62.424	130.904	53.101	6.395	33.481	20.521	18.459	30.154	8.939	10.818	0	26.626	3.318	7.013	25.59	45.761	53.61	40.921	31.346	33.82	35.675	25.535	233.548	43.534	22.432	7.011	95.941	114.209	0	21.74	92.547	83.765
3.5.1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.1.86	0	0	0	17.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.208	0	0
3.5.1.87	40.493	34.279	144.117	271.352	31.47	202.146	26.632	47.116	243.215	72.86	27.202	10.261	35.12	157.254	40.343	414.489	296.304	152.43	28.906	41.62	56.566	155.968	100.448	74.451	238.158	31.404	41.234	221.283	377.175	0	70.623	951.622	116.003
3.5.1.88	6046.793	13973.073	10620.937	8961.93	9084.984	12708.504	5251.683	4014.147	11666.302	4770.844	7831.184	5831.018	13148.315	24704.895	7705.625	17026.955	3577.33	12107.925	10590.549	6128.817	14950.238	16374.255	14417.063	14320.458	7449.809	8635.07	16249.609	12100.701	10995.576	3841.147	6733.542	16005.238	11133.27
3.5.1.9	107.015	416.232	189.087	290.537	334.64	106.788	37.242	48.044	248.599	17.758	74.128	17.488	351.246	219.137	25.989	230.347	256.934	367.077	142.011	224.704	427.398	114.215	117.814	109.979	94.328	59.691	298.873	299.16	528.957	67.304	174.421	275.962	439.102
3.5.1.91	96.231	560.429	109.631	289.606	173.342	164.452	26.897	76.544	522.417	77.95	357.035	57.714	627.233	1015.782	86.312	772.186	89.612	741.224	254.874	514.942	1030.014	484.102	489.505	685.638	163.348	208.481	795.978	1024.009	515.986	57.422	1020.576	814.346	730.757
3.5.1.94	86.227	487.201	51.354	145.974	101.835	189.545	97.496	7.036	107.424	91.013	413.864	312.478	286.435	428.239	22.344	231.748	2.849	338.459	87.482	71.591	149.377	250.065	116.7	603.272	16.536	30.089	449.395	440.367	332.148	36.736	187.356	67.169	224.313
3.5.1.96	0	8.567	0	123.409	0	0	0	0	21.349	0	36.728	208.078	5.095	0	0	6.611	0	4.048	0	14.676	19.769	0	0	8.08	0	0	0	0	0	0	0	0	58.659
3.5.1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5.1.n3	0	0	0	0	0	0	0	5.507	0	0	0	0	0	0	0	0	0	0	0	3.94	10.461	0	0	0	0	0	0	2.979	0	0	0	0	0
3.5.2.10	130.548	328.842	115.999	326.312	381.325	622.121	14.377	21.992	429.304	235.314	519.688	21.741	347.11	141.537	55.623	294.729	144.686	342.047	114.561	235.135	456.33	99.329	107.468	1236.958	74.44	89.876	207.089	209.999	103.776	36.127	428.112	783.484	423.564
3.5.2.12	0	11.416	8.402	0	0	0	0	0	1241.166	0	0	0	19.091	0	0	0	0	0	0	0	27.418	18.275	0	0	0	0	0	0	0	0	0	166.667	0
3.5.2.14	7.663	0	0	17.95	0	0	0	0	0	0	0	0	0	32.344	0	0	0	8.252	9.695	0	0	0	11.027	0	9.647	16.184	0	6.679	51.237	0	7.604	0	0
3.5.2.17	27.233	62.602	0	444.214	23.382	0	439.752	22.744	109.294	0	83.393	169.886	30.825	0	0	0	31.805	8.108	10.989	17.249	105.402	0	0	0	2.146	0	55.527	0	0	11.035	0	0	235.735
3.5.2.19	6.918	0	0	0	0	0	0	0	0	0	12.269	0	0	0	0	0	0	0	0	0	0	0	133.883	0	0	0	0	0	0	0	11.882	0	0
3.5.2.2	109.29	230.729	236.773	450.613	42.792	114.276	20.735	37.947	520.722	157.666	198.72	325.879	209.266	223.676	78.619	747.341	303.48	255.8	65.439	144.684	134.31	195.404	161.272	169.003	226.701	51.375	85.431	301.977	700.566	31.485	148.977	1208.691	306.295
3.5.2.3	2786.286	4627.338	3677.573	3955.576	4953.17	2280.292	4373.831	2636.497	4718.719	3800.326	5233.358	3690.407	5821.749	5382.56	430.187	4556.692	2296.139	4576.648	4062.017	2914.157	4743.227	5182.482	4351.611	4066.911	3979.038	4656.75	4191.362	4452.185	4608.682	3298.55	4116.933	6174.819	5337.427
3.5.2.5	20.154	40.826	20.503	310.667	79.363	0	20.209	0	60.996	17.605	47.082	534.124	19.482	43.374	4.673	20.249	30.87	42.752	60.489	34.37	53.466	0	0	15.036	21.25	15.383	53.129	30.174	29.878	19.429	37.075	0	129.868
3.5.2.6	1639.496	2760.401	2158.396	2178.059	5196.374	919.819	8547.589	2862.289	3718.915	1712.499	5203.706	7226.645	700.723	2094.597	143.094	1511.702	1945.211	825.099	1926.662	1255.183	2280.026	3184.503	3333.039	1473.343	1580.326	3200.726	2202.082	1835.395	1795.453	9825.555	7484.825	2190.915	2777.464
3.5.2.7	1268.226	943.294	628.703	927.056	487.461	103.516	2136.46	1628.301	301.45	785.094	593.863	2351.963	80.074	1645.212	16.476	312.895	76.367	186.698	529.955	478.747	1021.111	1067.563	705.634	210.34	1155.507	1026.224	1174.525	720.963	497.463	2531.343	1869.26	115.039	782.476
