# Gene Family	3003	3004	3005	3007	3008	3009	3012	3013	3014	3016	3020	3021	3022	3023	3025	3026	3027	3028	3029	3030	3031	3032	3033	3036	3037	3039	3042	3043	3044	3046	3047	3048	3049	3003A	3004A	3005A	3007A	3008A	3009A	3012A	3013A	3014A	3016A	3020A	3021A	3022A	3023A	3025A	3026A	3027A	3028A	3029A	3030A	3031A	3032A	3033A	3036A	3037A	3039A	3042A	3043A	3044A	3046A	3048A	3049A
2.6.1.107	0	3.626	0	0	0	0	0	0	0	0	0	13.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.484	0	0	0	0	0	0	1.315	0	0	0	0	0	0	0	5.226	0	3.756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6.1.11	2026.569	3784.473	2179.172	2740.906	2723.432	1797.179	668.438	700.608	3397.142	2297.764	3056.742	1106.106	4938.305	4285.504	505.084	3572.265	2146.845	4887.058	3431.219	2427.763	3354.895	3766.531	2149.316	3417.451	2120.253	2218.892	3326.608	2907.556	4105.801	689.602	1798.198	4911.103	5348.519	3001.658	3824.063	2722.113	1283.29	2669.293	1096.598	1853.104	2706.083	3842.031	2462.2	2419.144	3543.66	4952.248	3130.276	1437.137	3192.785	5427.174	3390.145	550.743	3472.972	9369.358	5829.022	4546.036	2187.37	2033.893	2527.183	4044.956	4155.749	1106.715	4472.674	1898.682	5976.028
2.6.1.13	16.875	69.041	99.965	454.277	145.2	12.773	660.23	381.467	55.437	81.096	193.291	942.949	35.281	1044.269	0	18.835	28.636	46.989	218.025	169.283	131.801	199.901	102.105	29.808	324.441	408.916	833.696	81.669	42.517	280.305	699.863	51.993	472.959	29.919	41.444	22.16	505.564	54.198	0	377.987	114.019	44.931	102.963	326.28	346.63	404.357	424.129	0	292.569	656.971	150.687	0	209.935	3890.629	26.466	152.757	0	841.676	225.226	60.952	265.713	12.073	8.17	29.616	1306.612
2.6.1.16	3503.609	4591.989	3767.388	4433.996	4195.151	2941.151	2749.664	2397.195	4400.407	3854.919	4396.595	3907.088	6216.289	5568.865	671.516	4093.514	2811.561	5795.022	4737.449	3256.5	4211.743	5726.25	3039.81	5362.288	3643.371	4047.592	4006.794	5105.857	5383.521	2768.13	3565.178	5721.487	6694.992	6448.407	3997.572	3809.224	2983.493	4038.286	2886.396	3292.467	4231.857	6973.203	4091.777	4020.629	4734.033	7542.131	4150.142	2000.659	3542.361	7828.336	4795.363	1501.811	4198.575	11604.112	6999.167	4758.988	4963.571	3245.588	4189.185	4443.465	4554.346	3715.79	5849.085	3885.722	6306.383
2.6.1.17	475.631	471.809	110.868	496.701	243.047	166.668	45.459	135.591	584.545	85.504	279.567	109.943	1050.059	725.717	94.221	858.534	348.544	454.13	356.767	652.028	644.367	323.236	412.103	305.89	427.544	94.824	799.919	964.923	854.819	14.481	50.998	1661.089	729.698	299.67	1837.152	86.784	112.067	531.518	109.763	166.388	119.468	594.98	46.642	74.001	485.174	1712.349	796.561	171.377	751.408	649.441	912.697	80.946	580.397	1172.797	640.283	295.376	148.279	471.155	419.257	470.42	1368.316	437.174	833.907	1379.091	1273.656
2.6.1.19	72.367	47.512	105.432	337.877	0	33.683	0	29.975	36.763	74.094	105.913	552.556	42.584	18.396	17.201	22.175	6.897	48.573	0	51.053	80.631	7.35	48.654	4.134	181.874	6.73	116.789	29.253	67.738	22.552	6.47	34.992	163.648	18.787	0	140.271	44.461	8.117	0	0	80.206	26.91	67.841	60.374	343.109	663.069	98.523	5.173	167.955	474.398	18.514	9.013	108.879	12583.355	6.125	26.34	51.058	244.002	60.021	824.957	6.188	20.999	83.504	39.952	1164.102
2.6.1.2	126.937	307.583	100.176	342.616	372.393	236.701	49.672	66.575	373.272	274.256	173.812	0	1128.394	633.287	40.552	405.737	111.716	369.207	1010.672	627.538	587.948	119.187	211.4	106.986	59.04	98.89	645.163	409.684	416.854	66.757	47.42	538.643	545.615	1556.588	397.943	89.496	170.091	673.321	17.738	206.36	61.452	464.476	388.362	142.802	282.244	1469.622	1295.216	257.798	451.995	472.015	631.999	80.301	601.831	641.903	218.262	146.055	113.835	24.892	131.268	1140.519	1172.055	75.06	702.955	714.608	477.539
2.6.1.21	131.701	5.731	317.293	213.973	393.674	0	20.188	32.748	11.1	703.81	41.569	223.291	246.013	64.618	14.366	64.11	5.772	29.639	168.762	6.044	113.271	11.364	0	46.108	0	312.773	289.028	130.391	72.179	67.578	113.256	114.183	112.38	586.942	157.844	291.367	83.527	333.177	11.109	13.791	66.396	32.726	589.956	18.213	373.571	108.216	6.978	0	73.329	23.442	87.41	31.764	9.144	51.601	20.5	20.588	42.633	10.058	97.301	74.586	28.518	18.555	130.834	261.65	171.321
2.6.1.22	0	0	0	5.275	0	0	0	0	0	0	5.575	0	0	0	0	0	0	0	0	1.282	2.307	0	0	0	0	0	7.805	0.941	0	0	0	0	7.511	2.378	0	0	2.272	0	0	0	3.91	0	0	2.931	0	0	7.954	0	6.093	11.714	0	0	2.258	630.366	0	0	0	0	0	0	0	0	0	0	15.059
2.6.1.29	0	164.49	0	0	7.559	15.877	0	0	12.875	9.839	9.443	0	71.857	0	0	13.606	9.847	46.116	0	37.068	39.268	0	6.812	0	0	24.214	12.075	7.574	0	0	15.122	0	32.9	0	19.656	0	0	0	9.798	0	32.47	14.356	15.853	0	17.401	17.382	4.547	25.006	18.134	53.703	32.96	0	40.064	14.348	0	0	0	0	49.174	6.06	0	0	161.413	0	41.605
2.6.1.33	708.419	0	0	11.656	0	0	0	7.525	49.956	0	168.266	7.521	0	33.279	0	0	0	0	0	0	261.278	0	86.627	0	37.461	0	0	0	36.67	238.611	0	0	0	92.241	0	0	0	0	0	0	16.733	7.399	0	29.422	104.828	85.672	9.167	0	219.325	11.151	0	0	11.717	38.226	0	24.118	0	34.954	0	0	0	8.303	0	0	0
2.6.1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6.1.37	1069.953	513.065	474.271	737.352	692.448	30.077	2322.961	1381.094	324.349	355.159	923.27	2170.605	46.949	1520.108	8.466	137.994	92.369	280.467	587.222	349.264	1431.954	743.86	900.923	231.239	764.294	553.892	1211.077	646.435	684.733	917.363	1196.681	147.114	491.083	390.27	580.956	223.194	1286.545	849.985	10.529	1438.638	291.564	203.809	638.943	929.894	1040.538	451.951	1143.049	27.424	709.092	772.997	450.626	14.618	383.608	290.419	329.094	669.873	85.618	901.55	457.539	11.526	627.614	183.837	115.531	27.755	91.247
2.6.1.39	357.251	142.812	6.722	196.096	548.664	59.17	145.023	3296.933	163.997	85.108	138.263	2791.512	149.592	312.77	0	107.925	123.621	109.785	288.5	69.069	571.162	90.196	172.321	36.666	168.941	266.227	133.248	313.727	275.688	472.774	563.454	147.76	348.093	210.775	1640.31	0	33.381	342.743	0	293.302	172.995	54.951	155.029	126.538	366.431	125.451	800.9	37.857	151.508	77.651	372.545	24.259	142.812	86.479	91.08	183.104	17.546	111.987	180.936	65.075	363.973	192.377	37.808	356.47	150.533
2.6.1.42	2699.512	3387.227	2916.801	2964.055	3477.642	1460.195	2410.868	2157.656	4332.323	2658.884	4379.727	3103.561	4858.834	3734.318	428.7	4199.007	1481.409	2841.018	2680.013	2804.704	5273.353	3909.259	3390.681	3657.496	2299.907	2191.637	3507.153	4123.088	3971.155	3203.206	2408.052	4885.48	4572.182	3723.182	3953.098	2904.003	2829.998	3369.021	425.59	2443.25	2324.476	3877.845	2669.167	2800.08	3419.363	5888.068	3915.062	2802.252	4147.105	3622.272	3480.662	457.069	3801.172	5580.815	4756.016	1794.889	2311.443	2320.391	2456.181	4275.207	4412.834	1360.928	3719.119	3834.473	5021.485
2.6.1.45	0	0	0	0	0	0	0	0	45.684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.363	0	0	0	0	0	0	0	0	0	0	0	0	129.917	0	0	0	0	0	0	0	0	0	25.237	0	0	0
2.6.1.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6.1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.745	0
2.6.1.50	0	0	7.361	0	0	0	0	17.527	0	6.426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.283	6.461	0	0	0	63.583	10.1	0	0	0	0	0	0	0	0	18.429	0	0	11.999	0	0	0	0	0	5.51	0	0	0	6.459	0	0	0	0	15.663	19.33	0	0	0	0	0	0
2.6.1.51	0	0	0	0	0	0	0	16.247	7.117	0	0	0	0	0	0	0	0	0	0	0	0	5.735	0	0	20.065	18.167	0	0	0	59.477	5.765	0	0	0	7.055	8.58	0	0	0	23.948	0	0	14.359	9.561	0	0	0	0	6.718	0	0	0	6.71	0	8.572	0	0	10.528	0	0	10.54	0	0	0	0
2.6.1.52	3175.275	3920.633	3189.583	3774.298	3877.633	2615.64	4094.905	2410.216	3714.078	3400.449	3744.845	3914.298	5484.022	5669.536	557.174	3980.431	1713.806	5004.215	4253.332	3299.222	4931.823	4345.758	2959.947	4382.211	3729.928	4920.654	5235.69	4381.47	4614.273	3045.78	4061.013	5210.61	5923.844	6212.967	3755.082	3211.234	3327.055	4714.198	1356.522	3588.292	4387.005	5571.374	3897.851	3568.735	4423.874	6787.583	4962.421	1633.236	4401.369	6433.215	3905.212	696.123	4743.81	5691.54	3848.998	5342.077	4798.189	3304.023	3638.001	4323.583	5935.272	2562.916	4646.051	4157.682	4597.701
2.6.1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675	0	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6.1.57	0	20.55	0	161.94	0	0	0	56.973	28.803	0	117.646	295.321	58.46	18.739	0	6.681	9.65	6.612	6.494	61.243	35.153	3.603	0	9.513	4.049	5.917	35.074	14.689	0	9.32	0	0	209.483	13.349	0	6.263	9.625	0	0	0	132.422	0	0	52.884	116.711	375.321	51.223	0	147.43	247.843	0	0	121.104	3467.131	5.729	0	0	0	0	63.782	6.678	0	0	3.566	1350.719
2.6.1.59	57.421	322.271	25.873	53.05	140.682	22.709	0	117.351	45.928	0	0	50.445	808.578	314.864	0	110.171	78.785	70.995	0	94.835	183.809	87.619	36.888	58.135	86.839	150.633	31.825	11.302	60.986	5.065	960.448	17.494	8.811	22.17	541.053	30.17	196.636	215.586	14.372	54.521	41.888	60.407	0	48.146	291.571	781.62	138.891	15.138	175.677	247.912	338.075	0	130.23	257.93	76.897	5.518	4.598	121.494	126.807	0	14.214	16.612	27.462	0	12.066
2.6.1.62	1231.924	1935.981	1287.024	1199.847	1982.804	460.638	3140.888	1856.374	2354.901	682.202	1899.154	2932.163	615.278	1755.418	91.121	1276.7	180.786	568.014	671.42	789.943	1662.731	1183.48	2482.557	1036.536	1132.778	1221.544	1336.308	1119.665	1048.115	2537.693	1938.59	2289.326	1369.863	1058.242	829.212	1431.941	1607.696	915.216	223.527	1669.181	1421.512	1262.949	554.522	1140.915	1008.89	1290.067	1675.613	156.824	1894.235	1214.106	748.617	82.758	1137.568	3751.909	672.194	968.379	295.974	1443.552	1245.518	207.704	795.48	122.359	369.584	622.186	1191.29
2.6.1.66	0	0	0	0	0	0	0	0	0	0	0	21.204	0	0	0	0	0	2.158	0	0	24.472	0	0	0	2.966	0	5.361	0	0	0	0	0	0	0	0	1.744	0	0	0	0	0	0	4.214	0	11.495	0	0	0	41.144	10.768	0	0	0	135.871	6.537	0	0	0	0	0	0	0	0	0	0
2.6.1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.676	0	0	0	0	0	0	0	0	0	0	0	0	17.292	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6.1.76	0	0	23.031	190.404	0	0	0	0	153.095	0	10.027	0	0	0	0	141.4	0	13.683	135.994	0	0	22.953	74.855	34.504	0	122.252	0	41.927	0	0	0	0	61.806	49.628	7.32	61.539	34.863	0	0	5.421	0	53.471	0	21.833	115.896	0	0	0	103.242	37.912	15.561	13.888	0	0	0	0	26.349	0	70.869	55.512	0	0	19.261	4.085	151.754
2.6.1.77	0	9.516	0	0	0	8.528	4.868	0	7.739	0	0	0	0	20.205	0	0	0	0	0	0	10.595	0	0	9.242	25.08	0	0	0	0	0	0	0	0	0	0	0	0	8.916	0	0	0	0	0	0	16.891	9.305	0	0	0	0	0	0	5.421	9.289	0	9.003	0	36.777	0	0	8.541	0	0	0	0
2.6.1.81	9.212	41.465	0	354.242	0	23.975	0	71.672	23.2	4.505	69.445	567.325	52.786	29.461	0	4.782	0	12.132	0	13.028	21.689	8.853	0	35.372	9.096	0	47.15	42.365	0	4.745	0	0	121.613	12.987	0	4.805	16.746	0	0	0	119.728	9.05	0	62.855	264.341	455.361	50.16	9.775	101.801	431.404	11.106	0	37.615	7219.843	7.941	0	0	4.759	0	34.392	13.869	0	0	10.989	674.733
2.6.1.82	25.591	199.549	0	232.482	7.559	42.229	0	19.13	56.066	9.839	126.822	527.15	98.586	31.661	0	22.462	9.847	86.979	7.761	61.923	95.149	4.237	6.812	35.977	6.472	33.848	80.832	25.403	0	6.535	21.616	14.104	285.514	29.919	19.656	6.669	45.985	0	9.798	4.237	95.356	47.469	30.276	53.234	229.135	330.955	45.213	25.006	276.302	350.594	38.448	0	77.566	4705.402	0	7.427	10.392	0	71.435	44.379	11.539	17.923	168.305	28.153	1340.387
2.6.1.83	2416.131	2328.603	2399.717	2816.393	2913.44	1946.408	3999.06	2121.24	3059.89	2861.557	3057.43	3209.101	5210.916	3969.702	334.787	2566.292	1793.87	3600.694	3595.125	2461.371	3733.819	3808.916	2162.097	3160.19	2491.994	3169.894	3127.778	3184.589	3132.226	2572.071	3017.461	4407.795	4327.516	5527.181	2556.672	2831.521	2305.628	3543.405	1274.405	2565.213	3771.093	3542.166	3208.248	3534.732	3725.909	5476.518	3067.956	1332.772	2880.66	4696.223	2864.374	487.977	3176.934	2766.923	5019.465	3941.716	4181.504	3028.103	2582.19	1074.614	2687.996	2863.355	3147.217	2740.427	3389.924
2.6.1.85	862.878	893.424	780.435	2182.138	632.032	480.398	1070.18	891.661	971.575	715.697	761.575	2422.39	462.461	1652.276	90.262	1029.517	589.752	965.569	536.575	593.44	1253.745	936.533	586.815	788.962	961.04	1298.373	1536.786	1148.761	958.71	1333.653	1576.046	1519.524	1875.328	1081.617	438.983	706.541	1432.706	483.761	218.775	866.245	903.228	1252.831	1076.312	1239.072	924.936	1396.604	1412.955	310.394	1110.108	1986.774	1050.514	114.681	958.723	11277.068	569.628	463.458	265.273	1944.791	1078.533	632.548	1206.558	93.872	436.391	226.241	3014.378
2.6.1.87	1014.84	1619.546	539.587	2418.443	554.763	1028.378	371.024	322.78	946.553	697.419	596.215	2125.023	1980.958	1412.991	308.868	1224.929	818.464	1205.707	389.675	766.961	737.386	845.906	864.492	828.07	689.742	998.271	646.538	1231.543	1549.453	1338.643	1184.438	1342.575	1884.105	1340.392	1341.303	748.409	1336.955	526.058	354.588	702.089	397.752	1617.251	694.045	1135.416	1637.429	2101.224	1303.05	382.635	1274.975	2378.155	1302.957	38.328	1120.226	8550.455	1234.382	885.767	898.627	930.985	1389.147	499.846	699.93	216.57	670.39	255.307	3180.309
2.6.1.88	60.183	27.377	0	287.147	0	0	0	36.85	72.631	0	221.58	483.364	79.838	0	0	16.59	0	54.972	0	56.435	29.937	19.943	0	8.21	0	0	51.472	21.65	0	2.941	0	0	260.923	76.282	0	9.555	44.378	0	0	0	191.966	7.641	17.045	47.98	183.98	525.408	27.856	0	388.275	434.606	15.152	0	87.495	5928.606	0	0	0	0	0	16.962	27.9	0	0	30.907	1568.877
2.6.1.9	3253.172	4914.6	3861.588	5095.726	4548.032	2978.186	4273.408	8776.974	6698.629	3080.596	5159.933	7275.303	6311.539	5672.456	606.56	4606.008	2843.247	3120.237	4323.433	3502.336	7613.065	4865.57	4650.534	4660.113	8791.427	5199.125	4857.897	4778.107	4937.232	3699.625	4831.384	4873.016	5907.198	6813.986	4670.908	3977.784	4825.341	4158.539	1598.888	3134.918	6550.853	9034.026	6521.641	4413.195	6037.844	6719	6047.902	1840.361	4688.612	8519.879	3844.549	513.501	4318.446	6055.271	6213.344	3576.558	4382.295	6109.266	5708.912	4382.259	3627.207	2191.643	3827.728	3362.653	5144.863
2.6.1.90	0	0	0	20.691	0	0	0	0	19.947	0	30.809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350.002	0	0	0	0	0	0	13.248	0	0	0	0	0	0	13.938	0	0	0	0	13.847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6.1.92	305.634	84.952	17.657	264.615	0	0	59.672	80.844	12.557	107.491	28.139	309.881	0	0	0	37.034	0	0	25.272	7.859	18.952	103.627	76.804	0	40.862	137.329	11.652	276.963	36.011	0	465.371	46.113	27.16	829.207	0	0	316.708	0	0	40.92	9.778	15.547	113.902	282.306	24.209	0	0	17.539	48.989	15.512	0	7.167	11.759	14.641	43.953	216.952	0	36.248	77.772	0	120.853	15.521	65.485	11.645	0
2.6.1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6.99.2	1445.215	1445.112	1032.091	1704.242	1916.854	129.474	4347.04	2187.634	2149.069	1009.105	2048.239	3494.626	83.296	1823.032	0	855.808	53.827	128.604	696.759	604.733	2033.822	1306.433	2395.88	635.531	1400.956	1224.171	1476.498	1087.5	644.744	3048.456	2234.46	584.529	1311.053	1272.841	544.556	1216.112	2398.275	880.992	148.392	2596.964	2361.426	550.607	1058.091	1623.107	1315.688	1478.122	2050.395	159.033	1865.655	1238.003	539.002	88.489	821.975	12985.124	323.43	1088.032	202.589	1866.171	912.42	105.252	1287.83	74.525	60.679	544.595	4543.589
2.7.1.1	0	0	0	5.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.133	0	0	0	0	0	6.041	0	0	12.447	0	0	0
2.7.1.100	99.35	274.268	221.478	219.039	103.493	225.362	0	5.893	459.299	43.06	145.176	33.064	454.255	369.298	30.283	487.264	183.902	300.236	64.01	291.429	250.973	38.845	234.181	160.745	106.053	38.75	146.287	202.758	894.806	21.141	323.456	792.525	344.324	88.853	987.646	234.886	99.403	106.895	167.389	50.974	115.972	965.998	26.084	35.945	263.138	296.433	92.313	58.832	362.38	178.858	423.198	0	488.619	100.53	198.649	75.604	78.538	28.592	288.587	19.259	123.321	36.685	234.941	15.792	167.113
2.7.1.105	313.314	221.552	0	14.236	34.84	14.441	10.11	16	92.354	10.005	132.939	43.203	226.157	200.623	7.292	109.97	15.439	129.537	77.831	4.341	96.456	19.962	100.492	0	123.905	17.252	202.238	230	352.291	17.227	21.86	124.002	141.328	157.574	6857.518	0	12.758	41.683	0	15.826	32.864	21.048	5.699	24.307	101.386	215.448	170.208	14.53	129.427	14.343	167.206	11.294	20.05	32.923	68.456	63.551	0	48.629	34.938	118.366	613.778	319.766	9.946	276.636	212.781
2.7.1.107	837.209	1320.249	798.013	1752.728	1143.808	1812.641	397.243	1308.003	1342.315	463.572	635.849	1925.89	1157.421	1423.043	221.222	1340.838	861.465	1151.91	872.538	808.664	2054.766	885.318	918.157	1297.948	1129.028	492.922	1155.836	1984.574	1332.18	840.492	1062.917	1929.95	1876.102	597.675	548.026	727.72	1001.256	1262.598	1732.012	591.34	680.395	2279.245	367.01	685.794	1718.15	1535.877	1403.949	927.291	1480.308	1563.544	1673.122	119.604	987.62	5090.445	1103.365	505.379	412.921	1532.732	1098.862	1881.719	1400.684	160.432	1011.887	310.11	2432.748
2.7.1.11	5543.632	8904.821	6608.236	8188.885	9001	4937.668	11343.538	6680.205	10512.65	5261.513	7878.528	9522.972	7684.63	11556.911	903.748	8061.341	3709.346	9173.45	8351.983	5005.003	10106.563	7380.055	8385.768	7785.772	7038.098	8243.152	8530.056	8249.516	8419.234	7797.977	8983.262	10458.748	10840.204	10271.661	7520.291	7621.629	7460.314	7325.163	3399.306	7633.564	8402.36	12629.256	6396.6	6319.533	8671.43	8874.3	8264.114	2818.77	9009.584	12087.01	7258.722	2450.964	7676.707	13538.252	7204.719	9607.328	6373.666	7638.541	7136.449	3886.045	6449.104	3525.368	7364.584	5247.756	9067.547
2.7.1.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.113	0	0	0	0	0	0	0	0	17.531	0	11.218	0	0	0	0	9.97	7.809	0	0	0	0	0	0	18.088	0	0	5.945	64.897	0	0	0	0	32.779	0	34.516	0	0	0	0	0	0	74.18	0	0	0	0	0	0	0	0	9.305	0	13.778	0	9.892	0	0	0	0	23.809	9.9	0	0	0	5.683
2.7.1.12	578.438	562.416	32.926	382.436	193.275	117.777	18.139	125.672	485.198	37.693	534.986	1203.197	1167.009	693.287	73.421	397.368	81.574	349.314	370.504	695.003	667.101	129.968	573.058	313.391	296.145	67.42	766.145	1067.064	621.544	26.25	40.033	756.941	576.26	382.559	2607.055	7.709	72.341	458.389	25.508	97.645	133.08	137.876	15.67	84.085	644.213	1866.817	863.898	112.507	739.986	643.645	484.303	72.788	515.746	9684.747	260.969	500.162	168.569	255.405	79.212	470.899	1603.309	556.38	552.943	1869.551	1434.535
2.7.1.121	85.214	464.341	186.193	471.028	104.507	26.822	19.533	67.488	200.509	138.156	69.85	114.968	682.489	180.584	98.625	905.617	336.806	213.065	363.168	310.184	400.717	227.743	209.701	117.802	153.623	63.109	119.756	375.097	578.427	135.317	29.063	2192.132	781.551	97.622	386.347	163.668	128.309	192.064	25.491	99.506	120.684	252.304	49.917	68.817	268.114	358.175	119.142	105.867	625.463	500.889	572.515	18.53	329.751	602.275	326.027	116.27	45.687	429.056	286.579	388.274	277.38	28.473	890.263	21.081	596.37
2.7.1.130	1515.503	1747.994	1748.273	1510.415	2226.089	194.305	3748.914	2351.943	2041.769	2238.187	2026.964	3627.479	298.025	2039.513	63.485	1011.118	105.084	147.475	893.241	767.08	2162.739	1623.199	2346.463	678.283	1506.256	1726.443	1661.427	1246.867	612.571	2971.932	2498.303	1087.489	1162.593	1858.51	740.964	1630.62	2718.075	1100.825	180.026	2618.173	1734.556	640.633	2380.008	1722.038	1396.269	1110.87	2068.793	235.526	1866.18	1133.88	518.559	70.523	1063.698	3401.231	385.567	994.443	197.027	1941.158	1005.912	1676.492	1414.962	88.562	175.594	884.69	1115.273
2.7.1.137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.864	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.144	1651.59	4407.499	2450.875	3455.615	3174.636	3926.426	648.503	604.513	4391.468	1462.501	3035.863	1141.252	5011.999	3991.413	539.573	4218.222	3492.268	5877.538	4011.962	2289.267	3429.79	3367.61	2329.341	5214.748	1934.522	3603.446	2617.064	4368.339	4642.346	335.155	2417.409	5595.387	6617.502	4598.024	3612.088	3343.145	1197.892	3432.246	4535.491	1270.381	4113.903	7555.729	1635.785	2406.905	3197.107	5587.927	2035.235	1511.948	4034.56	8663.133	3465.274	659.407	3502.85	7271.421	4881.426	4661.624	4691.211	2221.733	3186.514	4261.686	2410.83	3227.28	5700.259	1768.01	5892.197
2.7.1.148	3461.72	5202.356	4271.483	4315.825	5455.934	3116.446	4228.246	2702.425	5659.393	3864.74	4530.611	4342.121	6052.479	5804.956	572.926	5372.99	1734.525	5113.572	4949.246	3662.421	5423.828	4486.082	4781.529	5237.48	3995.614	5127.906	5913.555	5096.811	5681.615	3074.552	4163.562	5978.645	6745.812	6565.893	5174.352	4479.074	3500.942	4714.285	1495.028	3893.599	5423.421	6440.967	4514.497	3563.756	5574.083	7235.011	5257.75	2094.294	5430.464	6746.519	4643.379	862.268	5049.756	8982.014	4247.869	5260.973	4786.505	3747.395	4117.444	5176.735	6095.396	3008.765	5068.622	5293.831	6459.575
2.7.1.15	2333.444	3852.08	1765.86	2803.55	1953.346	1249.863	834.3	2784.142	2380.301	1289.751	1706.876	3967.412	3455.663	3397.338	482.733	2808.874	1027.525	2222.152	2260.779	1839.465	5273.605	2422.793	2177.35	2072.382	2719.488	1968.143	4004.115	5106.351	3843.527	2297.341	2592.386	3707.257	4246.439	2486.038	4531.643	1352.451	2652.191	2579.591	439.5	1559.938	1396.097	4041.385	1316.717	1842.572	4025.059	4675.362	3713.967	823.295	3440.352	3741.111	3058.697	427.588	2413.971	10907.255	2377.12	2021.705	795.726	2749.76	1820.6	2810.277	5195.024	1445.62	2907.612	2932.416	4845.751
2.7.1.156	704.062	1772.597	1272.2	1483.274	1060.873	716.613	286.008	254.507	1811.641	525.28	755.941	1231.194	1551.006	1743.678	286.841	1602.632	1272.984	1664.072	1148.785	880.293	1510.452	847.241	899.842	2081.051	811.785	736.781	1031.181	1774.841	2514.619	625.046	1817.323	2591.098	2644.039	1526.072	1567.467	1091.843	801.935	633.216	248.27	380.006	807.679	3293.365	695.689	769.256	1981.432	1630.503	1318.63	482.8	1173.156	1862.113	1873.682	203.912	1353.247	4489.203	1513.931	865.081	1040.443	812.454	1433.21	1277.256	686.792	204.923	1577.097	249.962	2535.694
2.7.1.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.16	234.793	688.507	361.577	1424.665	120.994	130.858	19.348	1023.519	1018.674	152.002	408.253	2570.29	607.176	553.246	43.91	686.876	180.741	588.651	207.727	488.117	704.575	384.013	333.865	307.134	470.011	353.56	230.642	540.083	1160.592	262.385	182.855	1012.233	800.75	235.837	1592.823	360.894	582.297	133.714	66.639	419.669	163.841	1586.345	169.033	240.109	679.202	1209.223	588.489	154.9	743.593	884.919	835.047	8.797	698.898	14190.248	498.448	220.128	212.053	230.267	598.744	98.218	260.344	234.573	427.449	253.663	2810.968
2.7.1.160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
