# Gene Family	3003	3004	3005	3007	3008	3009	3012	3013	3014	3016	3020	3021	3022	3023	3025	3026	3027	3028	3029	3030	3031	3032	3033	3036	3037	3039	3042	3043	3044	3046	3047	3048	3049	3003B	3004B	3005B	3007B	3008B	3009B	3012B	3013B	3014B	3016B	3020B	3021B	3022B	3023B	3025B	3026B	3027B	3028B	3029B	3030B	3031B	3032B	3033B	3036B	3037B	3039B	3042B	3043B	3044B	3046B	3047B	3048B	3049B
2.4.1.25	3019.694	5289.318	3333.713	4653.423	4671.33	4167.533	2303.577	1085.609	6024.856	2147.227	3503.571	2346.895	7469.764	6568.6	784.924	5729.337	2364.524	6938.109	5842.27	4434.241	4524.694	4702.743	3467.168	6262.445	3451.39	5697.767	5478.152	6329.278	7032.849	1988.526	3294.285	7456.187	8632.127	8145.492	11035.146	4591.87	2127.102	4016.345	1818.795	2037.192	2907.187	9238.256	2053.999	4352.739	6475.114	6464.239	2534.146	2335.593	4129.276	5364.911	8946.786	3334.296	2797.1	7964.634	4358.488	4287.686	6447.569	340.055	6704.538	6775.69	8993.312	8237.629	1518.693	2068.07	7078.776	9361.957
2.4.1.250	1341.031	648.894	1640.927	1167.503	477.9	132.138	920.853	1661.613	188.195	301.612	593.594	1934.601	55.562	2462.984	48.573	312.343	188.113	131.806	433.437	766.538	1961.416	767.417	781.115	81.51	654.418	1404.322	1120.218	999.75	465.478	1815.595	1464.509	688.576	625.802	670.701	246.707	1091.203	2759.13	33.784	0	1163.983	1036.391	479.73	361.686	315.282	1287.322	1376.315	3819.695	61.858	743.156	422.644	113.913	179.769	1013.579	786.817	454.608	2064.056	101.983	36.979	446.611	201.392	1570.568	328.724	1439.402	771.151	514.482	208.026
2.4.1.251	478.852	22.772	0	0	104.002	0	0	0	45.866	0	0	0	0	0	0	0	0	0	0	0	259.41	0	0	27.116	0	0	0	0	75.819	0	0	0	0	56.038	0	0	0	0	0	0	0	36.11	0	0	0	0	0	0	0	0	0	0	0	81.234	0	0	20.478	0	0	0	9.748	0	0	0	0	0
2.4.1.252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.997	0	0	474.087	0	0	0	0	0	0	0	0	0	0
2.4.1.255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.280	303.892	71.996	22.578	234.367	0	0	50.243	50.629	28.49	184.781	39.797	594.444	0	233.393	0	59.89	0	0	29.786	8.084	16.186	134.286	86.847	0	68.532	136.674	28.08	291.385	57.094	375.329	479.914	31.947	28.511	347.762	40.048	0	891.071	0	0	135.455	42.147	20.824	92.91	88.956	253.371	354.593	124.779	13.163	32.341	0	0	33.635	31.057	53.611	125.523	164.254	0	0	47.634	19.992	672.367	10.241	230.052	59.615	34.093	0
2.4.1.281	1877.711	663.237	597.174	1419.241	994.878	297.061	2726.917	2477.178	662.781	1011.833	604.375	3150.433	484.904	1853.649	102.794	230.237	190.831	440.229	1164.533	688.28	1624.064	689.626	796.453	199.448	1337.099	1647.356	1332.27	1153.129	741.266	1747.115	2049.118	401.668	1415.362	1016.65	332.416	718.229	1900.803	237.4	12.585	1999.962	778.684	587.644	804.349	1066.79	2028.734	1228.34	3100.381	117.656	798.991	554.844	351.566	887.966	1124.937	943.471	468.03	1398.409	323.542	27.29	1106.891	861.199	1583.487	449.847	1322.128	948.858	483.35	590.179
2.4.1.283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.686	0	0	0	0	65.211	0	13.787	0	0	0	48.131	0	0	0	0	34.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.002	0	35.525	0	0	0	0	0	0	0	14.784	7.86	0
2.4.1.284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.211	0	13.787	0	13.247	0	48.131	0	0	204.298	0	34.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.002	0	35.525	0	0	0	0	0	0	122.741	0	7.86	0
2.4.1.289	845.09	0	0	20.579	0	0	0	8.893	0	0	392.952	7.832	9.443	39.598	0	0	13.441	0	0	0	641.396	0	227.146	0	82.868	0	0	0	94.947	848.089	0	0	0	125.367	0	79.524	52.515	0	0	0	759.197	19.791	0	9.409	0	372.284	227.028	0	0	0	0	0	8.797	15.428	0	425.672	0	0	0	0	0	0	195.262	8.676	0	0
2.4.1.290	366.862	0	37.156	7.117	34.006	0	0	0	72.812	0	54.31	26.662	149.575	95.387	0	6.154	0	398.649	0	59.347	353.782	35.461	144.131	77.248	134.618	541.179	0	32.948	46.337	212.954	624.564	271.44	198.638	0	0	0	0	72.908	0	13.853	96.341	136.51	0	55.833	0	338.256	0	11.999	0	0	178.27	0	0	14.022	35.695	336.641	518.186	12.472	136.583	0	149.543	24.984	0	513.477	183.14	46.425
2.4.1.291	0	0	0	5.261	0	0	1286.797	137.899	0	0	40.549	0	4.228	20.553	0	0	0	7.159	0	13.41	0	43.764	0	0	200.68	0	0	30.495	0	0	17.083	0	0	0	11.398	0	0	0	0	77.72	28.225	0	0	0	0	206.682	128.624	6.294	115.813	0	0	0	38.027	0	13.34	0	0	0	0	0	7.233	0	0	11.57	0	0
2.4.1.292	0	0	0	0	0	5.794	0	0	44.477	0	10.128	0	9.696	0	0	0	0	0	36.286	0	26.941	28.771	0	0	17.933	0	0	6.058	0	1161.367	0	0	0	0	0	0	0	0	0	0	0	9.939	0	0	0	95.367	0	0	86.977	0	0	0	0	55.567	12.51	0	0	0	0	0	0	0	1264.159	0	0	0
2.4.1.293	0	7.937	0	0	0	0	0	0	37.665	0	44.184	0	0	36.328	0	0	15.186	9.358	0	0	0	0	0	0	131.588	0	0	0	0	0	14.497	0	0	0	0	0	0	0	0	0	0	0	0	12.859	0	16.366	0	0	59.695	9.094	0	0	0	0	0	0	0	17.573	0	0	0	0	0	0	0	0
2.4.1.298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.301	0	0	0	0	0	0	0	0	31.167	0	37.426	0	0	0	0	5.876	0	0	0	0	0	0	0	0	5.981	0	0	0	0	0	15.461	0	0	0	0	0	0	0	0	0	0	7.739	0	22.726	0	0	0	0	217.647	0	0	0	0	0	0	7.756	0	0	0	0	0	0	0	0	0	0
2.4.1.303	53.5	0	0	11.878	0	8.81	45.697	60.949	0	27.624	226.519	0	0	29.179	0	0	0	0	155.384	42.578	381.897	0	269.982	0	0	0	0	0	0	398.386	122.287	0	10.183	17.989	0	0	43.701	0	0	103.787	14.454	0	145.853	5.991	0	0	113.388	0	0	14.156	0	0	22.179	7.397	0	538.486	0	0	0	0	0	0	109.736	85.655	0	22.313
2.4.1.305	8.419	0	0	0	161.393	0	0	0	0	0	52.265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.137	0	0	0	0	0	0	0	0	0	11.339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.199	0	0	0	0	4.921	0	0	0	0	5.01
2.4.1.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.299	0	0	0	0	0	0	0
2.4.1.320	430.026	34.982	98.744	192.288	259.827	13.413	242.968	1170.945	117.801	61.688	185.464	1229.507	0	146.861	0	27.908	10.875	18.018	119.945	129.705	906.35	185.843	248.685	8.479	451.801	291.238	328.467	355.423	11.871	606.315	446.967	33.619	285.238	86.795	19.446	97.422	230.051	16.884	0	394.188	79.674	14.456	208.111	148.487	588.789	42.214	492.71	0	251.294	0	20.334	12.079	325.823	166.127	72.241	496.187	0	0	140.113	174.352	171.607	4.883	439.183	283.678	19.121	155.414
2.4.1.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.682	0	0	0	0	0	0	0	6.331	0	0	0	0	0	0	0	0	0	6.399	0	0	0	0	0	0	0	1.975	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.329	58.488	74.033	74.066	148.185	73.811	15.322	62.056	0	8.88	19.272	17.631	7.388	11.756	81.489	0	33.697	14.55	61.423	11.913	27.607	31.067	5.677	39.338	20.58	20.696	84.494	26.13	30.831	4.612	0	55.723	20.201	71.932	81.274	0	47.151	91.144	51.719	0	227.754	0	19.928	0	54.306	22.994	72.746	115.098	0	32.672	0	15.55	27.47	38.612	156.932	7.111	45.779	18.412	0	85.118	63.089	34.091	14.762	0	30.997	23.043	94.987
2.4.1.337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.345	416.848	5.053	0	26.731	0	6.801	63.898	136.874	3.425	0	408.587	1300.023	10.11	24.391	0	52.997	11.788	48.972	250.758	113.812	458.747	0	129.323	3.408	49.417	3.519	957.192	0	145.732	666.616	0	0	23.993	67.445	0	50.644	56.682	0	0	66.206	623.588	10.262	2.927	23.271	601.957	277.086	155.328	0	337.557	11.563	35.563	0	112.633	119.362	0	246.514	1.427	0	0	129.36	0	0	272.111	0	5.834	366.99
2.4.1.352	2.327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.482
2.4.1.4	143.037	569.027	674.037	403.69	846.004	886.665	166.04	88.685	1011.521	171.418	429.017	20.096	923.443	392.828	325.702	2226.425	897.2	716.963	465.93	320.973	672.076	164.848	626.041	1369.17	210.878	285.159	312.981	619.529	1104.415	14.06	164.771	1031.027	1163.349	708.76	1153.991	563.544	60.713	1167.506	105.486	40.663	141.455	2227.71	37.308	168.715	860.739	454.765	66.038	502.797	232.438	1739.681	456.403	1646.958	183.922	342.129	165.309	225.853	1511.335	15.644	1030.277	701.074	694.22	1134.185	13.858	187.241	1041.872	575.147
2.4.1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.72	0	4.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.44	11.731	0	0	10.345	0	0	0	30.887	2.551	0	0	0	12.684	0	0	0	0	0	0	0	0	0	0	0.893	0	0	5.492	2.113	0	0	0	0	32.82	0	0	0	0	0	0	0	20.476	5.478	0	0	0	0	0	0	0	0	0	0	0	2.039	0	0	0	0	0	0	0	0	0	0	0	442.097
2.4.1.5	207.997	566.826	426.139	482.942	139.859	242.909	34.334	56.036	302.815	69.823	55.524	12.212	333.866	251.604	43.201	359.713	195.98	464.304	102.831	206.222	445.919	734.069	197.961	559.317	165.644	102.404	164.49	399.678	532.555	19.599	39.218	1046.312	332.22	780.649	1037.202	300.824	68.254	210.464	0	31.445	98.401	539.435	21.634	26.142	290.121	255.505	8.182	137.17	40.422	493.365	346.718	96.717	67.156	313.767	169.43	80.627	514.144	10.58	335.707	635.283	241.531	381.364	6.55	62.022	904.21	298.581
2.4.1.52	471.109	771.996	178.402	776.263	689.818	231.283	626.046	156.616	338.394	354.305	233.297	1019.333	55.317	2758.896	11.561	61.193	766.943	238.341	941.465	806.399	955.081	231.307	504.657	1176.874	315.259	801.792	260.303	676.061	353.903	1414.275	1928.925	516.567	760.663	470.833	1888.199	256.657	701.171	182.425	0	609.923	462.525	1065.674	544.413	224.841	472.066	492.737	4153.846	55.758	241.346	1183.377	185.787	189.109	763.543	360.251	72.158	1066.318	1008.821	0	541.734	264.29	998.389	224.794	1337.838	950.951	447.385	524.797
2.4.1.54	903.257	93.341	100.956	336.643	309.249	5.241	249.351	1419.514	185.016	112.142	477.514	1784.834	18.117	1010.174	0	32.686	41.419	11.462	312.265	120.088	1380.972	184.835	381.837	6.183	812.386	362.042	520.1	397.205	86.528	1116.321	842.734	31.716	313.061	150.949	23.344	157.132	222.146	20.1	0	282.744	668.03	20.9	325.24	178.057	1077.655	305.335	1659.502	10.363	320.756	28.958	55.412	23.469	184.461	270.208	81.413	761.356	6.662	35.997	232.218	165.521	179.537	0	815.571	333.685	37.911	117.178
2.4.1.56	0	13.964	0	0	0	0	0	24.76	0	0	0	0	0	0	0	0	19.935	14.968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.626	0	6.655	0	0	0	35.791	0	0	0	0	0	8.715	0	0	40.907	0	0	2.596	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.57	640.454	721.585	496.668	1123.051	636.507	546.178	237.979	179.716	300.528	422.267	328.487	4910.444	1255.234	1327.906	298.011	552.713	682.399	622.196	945.383	944.039	1439.244	759.839	588.848	862.526	518.694	1166.43	793.466	808.145	677.808	676.214	1694.875	765.358	1555.58	1010.054	740.402	488.37	2482.205	518.08	70.044	439.371	229.464	1070.476	706.801	505.457	1359.682	947.786	1585.133	454.197	726.485	2171.026	1600.932	315.868	235.786	1990.818	820.887	629.315	592.511	54.254	867.351	1154.9	1325.59	300.661	541.035	548.914	1165.556	738.001
2.4.1.58	63.195	27.112	313.907	732.835	77.554	11.12	0	6.006	51.579	0	212.081	1343.475	59.818	25.043	6.399	33.976	60.331	27.437	0	41.967	50.452	0	0	27.709	16.103	5.21	39.186	32.978	0	9.622	0	0	446.531	0	505.719	165.635	0	0	0	0	293.26	72.204	22.029	204.33	8.555	102.465	0	5.344	7.353	142.374	0	0	40.454	10.34	13.781	0	0	0	0	0	0	0	4.297	0	62.625	6834.11
2.4.1.64	0	0	0	0	0	0	0	0	0	0	0	0	8.304	0	0	0	0	0	0	0	0	0	0	0	0	0	15.908	0	0	0	0	0	8.214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.984
2.4.1.7	578.982	501.978	56.058	1100.107	119.881	77.334	17.317	131.462	403.201	29.759	409.159	66.937	1124.083	1018.556	70.447	706.233	502.275	774.577	369.97	789.973	728.379	144.203	565.693	366.917	350.073	12.15	1742.712	1253.337	1203.113	12.993	5.103	836.624	751.469	893.334	559.864	25.057	96.576	102.559	0	24.7	761.096	420.684	16.452	186.955	347.668	414.731	320.56	14.448	112.741	677.998	727.975	176.989	222.381	1198.756	357.138	274.714	191.373	0	141.714	1555.635	1154.08	412.423	0	0	900.242	3553.515
2.4.1.73	0	18.685	0	0	0	0	0	0	0	0	0	0	0	25.043	0	0	60.331	13.893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360.057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.589	0	0	16.667	0	13.781	0	0	0	0	0	0	0	0	0	0	0
2.4.1.8	312.502	86.08	14.76	32.541	74.241	0	1103.39	5.971	0	25.934	165.816	0	8.304	63.937	0	0	0	0	0	16.276	316.755	52.035	114.879	0	124.373	32.654	15.908	8.947	194.642	1047.867	0	0	50.891	110.714	63.718	52.838	115.953	0	0	197.435	342.19	7.324	67.683	29.667	0	274.612	178.181	10.725	58.141	6.447	0	0	71.191	86.59	25.043	209.615	8.945	0	16.558	22.979	32.21	7.336	1107.874	0	0	53.115
2.4.1.80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.83	23.188	102.547	88.306	17.774	37.788	26.21	0	0	106.894	4.888	44.063	11.191	62.578	6.083	28.148	268.495	84.593	39.931	31.506	35.267	55.675	30.146	20.39	83.063	26.841	26.304	15.211	88.258	105.76	71.671	38.353	20.9	100.923	113.941	287.717	114.764	7.96	57.782	0	122.14	10.636	254.239	6.467	11.068	54.649	42.338	4.313	58.837	23.907	255.953	24.332	14.176	7.266	14.58	61.931	9.56	10.845	0	175.287	14.442	230.779	31.473	0	33.964	95.488	45.514
2.4.1.87	0	0	0	0	0	0	0	8.059	0	0	0	0	0	0	0	0	0	0	0	0	0	31.962	0	0	0	31.866	0	17.401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.785	0	13.506	0	0	0	0	0
2.4.1.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.2.1	2883.353	3937.815	3297.517	4933.038	3734.22	8095.861	4468.636	2734.341	4043.601	3724.355	3684.171	4254.618	4696.311	5375.515	7744.531	3796.296	1669.241	2854.753	4837.31	2572.951	5405.122	4819.361	2227.632	5169.558	5457.921	5293.099	4401.075	4039.854	4600.653	3392.423	3847.959	3648.487	6968.403	6069.671	5281.883	3729.396	3392.802	2189.885	999.252	3799.138	2734.964	5867.186	3747.998	3578.976	6122.033	5439.833	4397.354	8104.912	3439.939	4087.144	4103.044	3211.363	2783.881	4796.446	4267.57	3187.079	4359.528	2005.067	5926.361	4659.612	6076.326	4581.636	2675.181	2606.788	4090.317	8542.17
2.4.2.10	3986.571	5468.495	4421.658	4086.564	5105.799	2917.414	5156.745	3252.265	6046.401	4212.152	6789.277	4900.698	7512.214	7103.383	613.704	4986.27	2874.32	5458.286	4946.019	4078.307	6128.771	5847.914	5309.932	5281.105	3981.269	5291.06	5945.753	5222.332	5674.721	3846.385	5283.761	6718.355	6780.137	6079.289	7582.945	5108.157	3357.127	2516.052	674.332	4062.745	5068.565	6927.775	3956.875	3732.007	7385.419	5614.566	5776.274	1663.076	4423.876	5576.382	6948.363	4203.918	3001.425	7327.775	6770.521	5091.538	6748.089	326.044	4860.032	5282.78	7295.821	4988.649	3000.121	3578.597	6138.938	5338.153
2.4.2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.2.14	3613.889	5347.798	4007.432	5397.676	4805.031	3989.762	5562.208	2998.752	5031.433	4940.273	4873.55	5403.768	7057.913	7179.471	581.375	4835.326	3358.301	8377.152	5256.175	3871.179	5857.139	5854.217	3900.813	5223.453	4251.757	5611.672	5925.265	5590.672	6654.516	4538.211	5082.58	8169.773	6729.933	7232.282	9162.042	5761.408	4357.168	3513.683	710.91	3869.621	4210.724	6823.02	4364.477	4253.763	8215.452	6747.01	4294.011	1718.483	5526.275	6391.955	6434.677	2633.023	3071.763	5733.482	6354.505	4905.449	7155.008	345.259	5920.057	5809.358	9609.576	4046.578	3700.17	3225.268	7815.905	8406.912
2.4.2.15	14.352	7.407	0	44.444	0	0	0	0	7.407	0	23.784	39.116	0	0	0	0	0	0	0	0	13.859	0	0	0	0	0	7.407	0	0	7.407	0	0	49.007	0	34.025	0	0	0	0	0	29.733	0	0	12.238	7.246	0	0	0	0	23.6	0	0	0	0	0	6.42	0	0	0	0	0	0	7.143	0	22.222	467.71
2.4.2.17	3104.785	4454.34	3925.737	3618.781	4692.026	2609.602	4541.171	2947.294	5173.256	2963.141	5473.728	3988.796	5585.808	5297.194	596.024	4117.628	2962.582	4130.41	4307.936	3087.027	4704.569	5436.635	4818.699	4392.314	3309.554	4524.53	4284.391	3842.447	4120.837	3041.094	4521.877	5375.269	5048.796	5390.98	6037.97	3936.014	2981.309	2383.789	840.767	3302.59	4689.151	6457.741	2591.007	3289.537	5424.445	4771.694	4098.61	1613.575	3714.81	5107.357	5540.884	3430.88	2682.898	5231.529	5810.547	4767.039	5570.459	253.998	4096.96	3848.525	6161.107	3218.033	2868.801	2952.916	3859.45	4972.505
2.4.2.18	2307.844	3814.804	2454.126	2982.969	3534.12	1803.417	3781.447	2415.053	4123.137	2234.938	4125.262	3733.454	4140.566	6110.738	356.524	3185.765	1451.681	4179.033	3470.504	2432.644	3639.79	3792.229	3553.741	3119.56	2460.239	3504.934	3918.266	3420.412	4077.63	2562.572	3305.323	4824.844	3687.257	3227.305	5422.63	2260.325	2537.906	2036.101	237.863	2639.418	3662.04	5017.042	1846.393	2555.667	3380.102	3397.326	3620.024	684.18	2741.027	2994.133	5138.056	2689.992	2016.725	3932.011	4623.726	3113.599	5284.15	150.733	3491.806	4026.412	5145.103	2278.879	2434.865	2326.689	3660.232	5413.41
2.4.2.19	1916.27	2118.09	1372.01	2156.523	1920.458	1030.66	1602.498	2181.004	2060.337	2189.226	2977.818	2723.577	3458.431	3251.717	403.393	2219.537	1638.989	1930.028	2437.527	1579.838	3142.138	2542.594	1515.383	2549.802	1892.922	1579.897	2675.258	2571.546	2564.102	2846.286	2345.56	2320.083	3257.128	2123.016	3180.261	1631.213	1944.651	953.472	185.285	1954.665	1999.683	3683.062	1774.825	1071.804	2653.861	2561.325	2673.67	509.755	1535.762	3135.194	2719.455	927.879	1330.568	2460.504	3483.711	1613.086	2877.562	78.952	1742.224	2796.386	2824.824	891.433	2174.223	1403.875	2021.101	4982.2
2.4.2.2	114.245	77.733	79.256	570.54	107.573	157.252	17.406	119.796	475.957	16.759	132.649	392.181	103.184	308.036	52.958	553.53	421.448	300.23	165.884	120.875	247.534	177.962	189.387	146.179	167.688	76.207	85.483	326.587	423.814	52.734	108.482	942.641	309.468	255.004	611.565	99.993	63.235	123.998	6.241	100.833	472.749	716.091	42.626	167.372	452.681	25.197	402.912	35.706	71.475	1000.745	400.921	251.835	89.658	224.766	157.364	89.029	235.823	0	136.27	197.251	321.459	324.359	13.086	142.904	480.347	3013.047
2.4.2.21	2158.178	3002.904	2855.871	2854.976	3697.308	1150.1	3453.67	2140.1	3967.896	2672.011	2695.622	3971.547	2575.862	4153.641	201.673	2948.221	447.76	1989.302	3248.552	1739.418	2245.908	2625.563	3221.313	2903.675	1660.626	2746.55	2687.109	2403.934	2590.364	2661.811	3347.736	2398.055	3955.847	3605.155	4034.01	2316.729	1945.648	1618.104	564.584	2625.502	2680.278	3812.217	2036.674	2159.991	6120.144	2955.22	3706.175	745.859	1355.402	903.688	4141.911	2676.05	1648.477	3187.053	2164.25	2222.586	1923.95	150.089	2454.534	2428.422	3682.652	2456.854	2031.429	2381.855	3157.565	6476.527
2.4.2.22	2862.521	4189.905	2940.999	3755.726	4137.035	3282.023	4497.314	2661.893	4108.533	3207.988	3724.242	3509.232	5822.582	5946.099	670.734	3677.106	2787.964	5306.652	4742.623	2970.544	4966.728	3536.886	3701.99	4301.554	3286.464	4623.58	5565.206	4410.302	5241.062	1607.378	4137.242	5774.045	5869.458	5540.381	6761.754	2977.819	2180.667	2724.44	455.817	3089.92	2968.482	6752.805	3628.359	3383.213	6843.849	5208.897	4198.502	1488.993	3263.75	6005.388	5380.418	2315.017	2766.579	5663.499	3180.495	3848.836	4406.047	239.061	4689.048	5013.253	5742.693	4461.634	1355.847	2614.131	6040.981	5426.379
2.4.2.28	0	0	0	7.646	0	0	0	0	10.709	0	19.51	12.003	0	10.681	0	0	0	7.399	0	0	0	0	0	0	61.875	0	0	0	0	9.302	62.162	9.629	0	0	10.666	0	0	0	39.304	0	0	19.419	0	39.219	0	0	34.641	0	0	0	9.147	0	0	0	0	0	0	28.551	0	0	0	0	0	66.844	0	0
2.4.2.29	3563.203	4641.124	3637.18	3839.575	4471.33	7840.994	3810.811	2258.609	5409.962	3077.073	4725.063	3911.827	5400.271	4999.782	4747.59	4556.624	1351.399	4512.134	4266.378	4065.57	4433.79	4854.318	4552.783	4790.565	5421.256	5184.607	5159.043	4695.618	4797.007	2988.617	3550.646	5854.494	5406.221	6424.64	5884.139	3272.904	2960.592	2194.149	1093.873	3249.272	4399.382	5772.554	3475.907	3193.819	6052.196	5566.729	3291.887	9486.447	4083.012	3116.338	5772.507	3827.543	2538.324	5285.957	4060.726	4335.498	5553.679	1620.891	5371.373	5230.909	6992.107	4859.805	2407.668	3013.889	5024.044	6882.088
2.4.2.3	502.008	1511.005	1302.409	2121.844	1487.939	1223.675	418.548	182.748	1492.259	777.639	1364.548	417.396	2084.715	1414.821	345.066	1525.064	651.906	1210.785	1925.901	716.421	1484.991	1068.225	586.912	2396.221	862.284	1030.548	909.445	1338.138	1913.78	267.357	1164.951	1946.901	2664.939	1636.691	3515.246	1472.605	265.375	1338.608	138.762	402.012	377.59	2986.58	891.373	872.362	1220.744	1834.014	719.212	756.044	853.749	1318.875	2369.595	1392.663	706.33	2199.094	996.651	475.727	1558.229	50.341	1890.714	1526.527	2090.237	1012.707	65.402	626.017	1943.422	2420.576
2.4.2.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.183	0	0	0	0	0	0	0	0
2.4.2.31	0	51.384	279.129	0	51.176	53.265	27.144	0	171.461	67.097	75.207	0	171.761	39.253	12.925	43.725	0	63.524	33.803	67.79	192.343	45.691	16.189	41.854	140.192	20.249	150.4	0	100.128	0	33.082	89.614	101.623	12.102	42.843	71.128	0	24.833	0	175.161	0	267.645	73.536	38.326	0	33.91	0	11.224	0	36.623	182.487	23.339	19.74	397.286	96.776	61.553	5.765	16.313	97.553	133.338	8.107	25.145	0	63.853	80.031	157.364
2.4.2.4	138.404	112.871	77.547	541.917	31.945	78.47	0	9.378	154.355	5.961	302.952	684.279	40.475	86.314	25.458	60.75	76.643	113.242	31.329	37.859	202.815	126.029	11.96	112.347	9.996	37.71	110.361	125.47	66.921	18.201	13.209	72.44	259.57	148.038	772.688	62.003	0	18.303	92.811	50.64	194.063	107.129	29.966	244.517	96.535	72.83	43.828	11.578	24.037	242.084	91.712	166.685	21.635	120.768	135.045	10.41	194.069	34.893	72.234	120.886	147.399	35.225	16.989	10.318	159.806	3082.407
2.4.2.43	1126.608	262.939	46.559	824.018	9.871	0	1422.871	86.89	75.982	186.74	613.127	1690.929	165.098	432.809	0	108.447	15.737	19.902	110.911	86.541	724.768	179.653	334.379	5.995	194.418	195.16	272.306	307.456	268.622	938.5	490.771	50.96	272.978	438.056	840.521	112.871	1095.126	0	0	380.372	1308.506	102.967	230.543	287.798	294.811	786.051	553.305	6.904	85.915	19.084	0	28.893	123.505	80.942	161.287	675.149	9.541	0	73.817	43.477	760.059	9.993	435.255	46.894	108.052	3444.965
